"Device: USB-2408-2AO"
"Serial Number: 1C3CD21"
"Channel Count: 1"
"Sample Count: 1366"
"Start Time: 1/25/2023 2:42:10.18 PM"
"Scan Rate: 50"
"Sample","Time (s)","CH1 (°C)"
"188","3.76","21.274"
"189","3.78","21.284"
"190","3.80","21.283"
"191","3.82","21.293"
"192","3.84","21.292"
"193","3.86","21.290"
"194","3.88","21.277"
"195","3.90","21.275"
"196","3.92","21.273"
"197","3.94","21.260"
"198","3.96","21.268"
"199","3.98","21.255"
"200","4.00","21.255"
"201","4.02","21.260"
"202","4.04","21.264"
"203","4.06","21.268"
"204","4.08","21.278"
"205","4.10","21.283"
"206","4.12","21.284"
"207","4.14","21.282"
"208","4.16","21.296"
"209","4.18","21.289"
"210","4.20","21.292"
"211","4.22","21.283"
"212","4.24","21.279"
"213","4.26","21.290"
"214","4.28","21.274"
"215","4.30","21.263"
"216","4.32","21.264"
"217","4.34","21.270"
"218","4.36","21.273"
"219","4.38","21.274"
"220","4.40","21.279"
"221","4.42","21.286"
"222","4.44","21.295"
"223","4.46","21.324"
"224","4.48","21.330"
"225","4.50","21.283"
"226","4.52","21.287"
"227","4.54","21.282"
"228","4.56","21.287"
"229","4.58","21.276"
"230","4.60","21.271"
"231","4.62","21.268"
"232","4.64","21.274"
"233","4.66","21.267"
"234","4.68","21.260"
"235","4.70","21.269"
"236","4.72","21.275"
"237","4.74","21.283"
"238","4.76","21.290"
"239","4.78","21.301"
"240","4.80","21.293"
"241","4.82","21.296"
"242","4.84","21.297"
"243","4.86","21.299"
"244","4.88","21.291"
"245","4.90","21.282"
"246","4.92","21.276"
"247","4.94","21.282"
"248","4.96","21.271"
"249","4.98","21.270"
"250","5.00","21.269"
"251","5.02","21.271"
"252","5.04","21.279"
"253","5.06","21.288"
"254","5.08","21.284"
"255","5.10","21.292"
"256","5.12","21.294"
"257","5.14","21.307"
"258","5.16","21.306"
"259","5.18","21.301"
"260","5.20","21.298"
"261","5.22","21.296"
"262","5.24","21.282"
"263","5.26","21.281"
"264","5.28","21.280"
"265","5.30","21.285"
"266","5.32","21.275"
"267","5.34","21.282"
"268","5.36","21.276"
"269","5.38","21.282"
"270","5.40","21.288"
"271","5.42","21.300"
"272","5.44","21.301"
"273","5.46","21.301"
"274","5.48","21.308"
"275","5.50","21.311"
"276","5.52","21.309"
"277","5.54","21.300"
"278","5.56","21.302"
"279","5.58","21.303"
"280","5.60","21.289"
"281","5.62","21.281"
"282","5.64","21.288"
"283","5.66","21.280"
"284","5.68","21.284"
"285","5.70","21.282"
"286","5.72","21.294"
"287","5.74","21.299"
"288","5.76","21.317"
"289","5.78","21.307"
"290","5.80","21.309"
"291","5.82","21.314"
"292","5.84","21.317"
"293","5.86","21.310"
"294","5.88","21.303"
"295","5.90","21.302"
"296","5.92","21.297"
"297","5.94","21.290"
"298","5.96","21.296"
"299","5.98","21.291"
"300","6.00","21.293"
"301","6.02","21.293"
"302","6.04","21.292"
"303","6.06","21.307"
"304","6.08","21.301"
"305","6.10","21.321"
"306","6.12","21.326"
"307","6.14","21.313"
"308","6.16","21.327"
"309","6.18","21.319"
"310","6.20","21.322"
"311","6.22","21.314"
"312","6.24","21.309"
"313","6.26","21.298"
"314","6.28","21.296"
"315","6.30","21.289"
"316","6.32","21.289"
"317","6.34","21.288"
"318","6.36","21.296"
"319","6.38","21.301"
"320","6.40","21.307"
"321","6.42","21.317"
"322","6.44","21.328"
"323","6.46","21.322"
"324","6.48","21.323"
"325","6.50","21.316"
"326","6.52","21.318"
"327","6.54","21.318"
"328","6.56","21.320"
"329","6.58","21.303"
"330","6.60","21.305"
"331","6.62","21.296"
"332","6.64","21.303"
"333","6.66","21.304"
"334","6.68","21.303"
"335","6.70","21.315"
"336","6.72","21.313"
"337","6.74","21.316"
"338","6.76","21.330"
"339","6.78","21.329"
"340","6.80","21.338"
"341","6.82","21.334"
"342","6.84","21.332"
"343","6.86","21.329"
"344","6.88","21.324"
"345","6.90","21.314"
"346","6.92","21.312"
"347","6.94","21.305"
"348","6.96","21.310"
"349","6.98","21.312"
"350","7.00","21.307"
"351","7.02","21.308"
"352","7.04","21.308"
"353","7.06","21.322"
"354","7.08","21.334"
"355","7.10","21.338"
"356","7.12","21.337"
"357","7.14","21.334"
"358","7.16","21.335"
"359","7.18","21.339"
"360","7.20","21.330"
"361","7.22","21.324"
"362","7.24","21.325"
"363","7.26","21.321"
"364","7.28","21.319"
"365","7.30","21.319"
"366","7.32","21.318"
"367","7.34","21.313"
"368","7.36","21.320"
"369","7.38","21.325"
"370","7.40","21.327"
"371","7.42","21.333"
"372","7.44","21.342"
"373","7.46","21.350"
"374","7.48","21.341"
"375","7.50","21.349"
"376","7.52","21.335"
"377","7.54","21.333"
"378","7.56","21.336"
"379","7.58","21.333"
"380","7.60","21.316"
"381","7.62","21.316"
"382","7.64","21.325"
"383","7.66","21.321"
"384","7.68","21.323"
"385","7.70","21.328"
"386","7.72","21.335"
"387","7.74","21.338"
"388","7.76","21.343"
"389","7.78","21.346"
"390","7.80","21.352"
"391","7.82","21.348"
"392","7.84","21.347"
"393","7.86","21.338"
"394","7.88","21.341"
"395","7.90","21.330"
"396","7.92","21.337"
"397","7.94","21.330"
"398","7.96","21.317"
"399","7.98","21.315"
"400","8.00","21.324"
"401","8.02","21.326"
"402","8.04","21.321"
"403","8.06","21.334"
"404","8.08","21.338"
"405","8.10","21.342"
"406","8.12","21.346"
"407","8.14","21.347"
"408","8.16","21.347"
"409","8.18","21.348"
"410","8.20","21.343"
"411","8.22","21.336"
"412","8.24","21.343"
"413","8.26","21.326"
"414","8.28","21.334"
"415","8.30","21.317"
"416","8.32","21.316"
"417","8.34","21.325"
"418","8.36","21.329"
"419","8.38","21.331"
"420","8.40","21.342"
"421","8.42","21.345"
"422","8.44","21.350"
"423","8.46","21.356"
"424","8.48","21.363"
"425","8.50","21.348"
"426","8.52","21.355"
"427","8.54","21.343"
"428","8.56","21.345"
"429","8.58","21.336"
"430","8.60","21.335"
"431","8.62","21.329"
"432","8.64","21.328"
"433","8.66","21.338"
"434","8.68","21.338"
"435","8.70","21.338"
"436","8.72","21.339"
"437","8.74","21.339"
"438","8.76","21.341"
"439","8.78","21.353"
"440","8.80","21.357"
"441","8.82","21.351"
"442","8.84","21.351"
"443","8.86","21.344"
"444","8.88","21.348"
"445","8.90","21.342"
"446","8.92","21.337"
"447","8.94","21.329"
"448","8.96","21.326"
"449","8.98","21.330"
"450","9.00","21.324"
"451","9.02","21.334"
"452","9.04","21.338"
"453","9.06","21.339"
"454","9.08","21.360"
"455","9.10","21.352"
"456","9.12","21.358"
"457","9.14","21.362"
"458","9.16","21.363"
"459","9.18","21.363"
"460","9.20","21.348"
"461","9.22","21.351"
"462","9.24","21.338"
"463","9.26","21.335"
"464","9.28","21.339"
"465","9.30","21.334"
"466","9.32","21.338"
"467","9.34","21.334"
"468","9.36","21.347"
"469","9.38","21.348"
"470","9.40","21.345"
"471","9.42","21.363"
"472","9.44","21.365"
"473","9.46","21.364"
"474","9.48","21.364"
"475","9.50","21.363"
"476","9.52","21.350"
"477","9.54","21.363"
"478","9.56","21.345"
"479","9.58","21.342"
"480","9.60","21.334"
"481","9.62","21.334"
"482","9.64","21.326"
"483","9.66","21.330"
"484","9.68","21.337"
"485","9.70","21.340"
"486","9.72","21.352"
"487","9.74","21.361"
"488","9.76","21.353"
"489","9.78","21.371"
"490","9.80","21.365"
"491","9.82","21.364"
"492","9.84","21.360"
"493","9.86","21.366"
"494","9.88","21.351"
"495","9.90","21.348"
"496","9.92","21.347"
"497","9.94","21.347"
"498","9.96","21.333"
"499","9.98","21.283"
"500","10.00","21.276"
"501","10.02","21.284"
"502","10.04","21.290"
"503","10.06","21.291"
"504","10.08","21.294"
"505","10.10","21.297"
"506","10.12","21.307"
"507","10.14","21.309"
"508","10.16","21.315"
"509","10.18","21.304"
"510","10.20","21.300"
"511","10.22","21.290"
"512","10.24","21.290"
"513","10.26","21.285"
"514","10.28","21.282"
"515","10.30","21.284"
"516","10.32","21.283"
"517","10.34","21.278"
"518","10.36","21.286"
"519","10.38","21.300"
"520","10.40","21.296"
"521","10.42","21.307"
"522","10.44","21.307"
"523","10.46","21.306"
"524","10.48","21.311"
"525","10.50","21.313"
"526","10.52","21.305"
"527","10.54","21.302"
"528","10.56","21.299"
"529","10.58","21.285"
"530","10.60","21.285"
"531","10.62","21.290"
"532","10.64","21.289"
"533","10.66","21.293"
"534","10.68","21.289"
"535","10.70","21.290"
"536","10.72","21.297"
"537","10.74","21.299"
"538","10.76","21.310"
"539","10.78","21.311"
"540","10.80","21.311"
"541","10.82","21.311"
"542","10.84","21.313"
"543","10.86","21.307"
"544","10.88","21.307"
"545","10.90","21.293"
"546","10.92","21.300"
"547","10.94","21.292"
"548","10.96","21.280"
"549","10.98","21.292"
"550","11.00","21.302"
"551","11.02","21.298"
"552","11.04","21.291"
"553","11.06","21.272"
"554","11.08","21.281"
"555","11.10","21.283"
"556","11.12","21.291"
"557","11.14","21.306"
"558","11.16","21.367"
"559","11.18","21.399"
"560","11.20","21.403"
"561","11.22","21.425"
"562","11.24","21.401"
"563","11.26","21.514"
"564","11.28","21.634"
"565","11.30","21.360"
"566","11.32","21.245"
"567","11.34","21.260"
"568","11.36","21.269"
"569","11.38","21.284"
"570","11.40","21.297"
"571","11.42","21.303"
"572","11.44","21.309"
"573","11.46","21.315"
"574","11.48","21.323"
"575","11.50","21.311"
"576","11.52","21.312"
"577","11.54","21.312"
"578","11.56","21.302"
"579","11.58","21.290"
"580","11.60","21.288"
"581","11.62","21.290"
"582","11.64","21.286"
"583","11.66","21.293"
"584","11.68","21.295"
"585","11.70","21.296"
"586","11.72","21.308"
"587","11.74","21.319"
"588","11.76","21.325"
"589","11.78","21.324"
"590","11.80","21.326"
"591","11.82","21.321"
"592","11.84","21.320"
"593","11.86","21.323"
"594","11.88","21.313"
"595","11.90","21.313"
"596","11.92","21.304"
"597","11.94","21.305"
"598","11.96","21.309"
"599","11.98","21.303"
"600","12.00","21.304"
"601","12.02","21.310"
"602","12.04","21.319"
"603","12.06","21.326"
"604","12.08","21.329"
"605","12.10","21.333"
"606","12.12","21.341"
"607","12.14","21.338"
"608","12.16","21.340"
"609","12.18","21.334"
"610","12.20","21.326"
"611","12.22","21.327"
"612","12.24","21.301"
"613","12.26","21.316"
"614","12.28","21.309"
"615","12.30","21.308"
"616","12.32","21.310"
"617","12.34","21.316"
"618","12.36","21.319"
"619","12.38","21.326"
"620","12.40","21.334"
"621","12.42","21.335"
"622","12.44","21.341"
"623","12.46","21.346"
"624","12.48","21.344"
"625","12.50","21.336"
"626","12.52","21.337"
"627","12.54","21.334"
"628","12.56","21.325"
"629","12.58","21.325"
"630","12.60","21.328"
"631","12.62","21.321"
"632","12.64","21.319"
"633","12.66","21.323"
"634","12.68","21.325"
"635","12.70","21.327"
"636","12.72","21.337"
"637","12.74","21.344"
"638","12.76","21.342"
"639","12.78","21.356"
"640","12.80","21.352"
"641","12.82","21.345"
"642","12.84","21.344"
"643","12.86","21.345"
"644","12.88","21.338"
"645","12.90","21.334"
"646","12.92","21.327"
"647","12.94","21.313"
"648","12.96","21.322"
"649","12.98","21.327"
"650","13.00","21.328"
"651","13.02","21.334"
"652","13.04","21.334"
"653","13.06","21.341"
"654","13.08","21.344"
"655","13.10","21.353"
"656","13.12","21.357"
"657","13.14","21.352"
"658","13.16","21.357"
"659","13.18","21.354"
"660","13.20","21.352"
"661","13.22","21.348"
"662","13.24","21.339"
"663","13.26","21.334"
"664","13.28","21.330"
"665","13.30","21.330"
"666","13.32","21.331"
"667","13.34","21.335"
"668","13.36","21.344"
"669","13.38","21.349"
"670","13.40","21.349"
"671","13.42","21.357"
"672","13.44","21.359"
"673","13.46","21.370"
"674","13.48","21.360"
"675","13.50","21.360"
"676","13.52","21.356"
"677","13.54","21.349"
"678","13.56","21.348"
"679","13.58","21.341"
"680","13.60","21.339"
"681","13.62","21.336"
"682","13.64","21.339"
"683","13.66","21.342"
"684","13.68","21.350"
"685","13.70","21.355"
"686","13.72","21.367"
"687","13.74","21.361"
"688","13.76","21.366"
"689","13.78","21.373"
"690","13.80","21.375"
"691","13.82","21.377"
"692","13.84","21.376"
"693","13.86","21.365"
"694","13.88","21.363"
"695","13.90","21.361"
"696","13.92","21.349"
"697","13.94","21.351"
"698","13.96","21.354"
"699","13.98","21.354"
"700","14.00","21.351"
"701","14.02","21.354"
"702","14.04","21.362"
"703","14.06","21.371"
"704","14.08","21.373"
"705","14.10","21.377"
"706","14.12","21.388"
"707","14.14","21.378"
"708","14.16","21.379"
"709","14.18","21.380"
"710","14.20","21.376"
"711","14.22","21.369"
"712","14.24","21.360"
"713","14.26","21.361"
"714","14.28","21.355"
"715","14.30","21.359"
"716","14.32","21.363"
"717","14.34","21.365"
"718","14.36","21.363"
"719","14.38","21.376"
"720","14.40","21.382"
"721","14.42","21.382"
"722","14.44","21.386"
"723","14.46","21.393"
"724","14.48","21.391"
"725","14.50","21.392"
"726","14.52","21.381"
"727","14.54","21.385"
"728","14.56","21.375"
"729","14.58","21.368"
"730","14.60","21.370"
"731","14.62","21.372"
"732","14.64","21.365"
"733","14.66","21.363"
"734","14.68","21.366"
"735","14.70","21.372"
"736","14.72","21.382"
"737","14.74","21.388"
"738","14.76","21.394"
"739","14.78","21.400"
"740","14.80","21.397"
"741","14.82","21.393"
"742","14.84","21.386"
"743","14.86","21.388"
"744","14.88","21.381"
"745","14.90","21.376"
"746","14.92","21.368"
"747","14.94","21.370"
"748","14.96","21.371"
"749","14.98","21.374"
"750","15.00","21.368"
"751","15.02","21.374"
"752","15.04","21.381"
"753","15.06","21.378"
"754","15.08","21.391"
"755","15.10","21.388"
"756","15.12","21.390"
"757","15.14","21.392"
"758","15.16","21.377"
"759","15.18","21.382"
"760","15.20","21.388"
"761","15.22","21.384"
"762","15.24","21.372"
"763","15.26","21.369"
"764","15.28","21.378"
"765","15.30","21.364"
"766","15.32","21.376"
"767","15.34","21.372"
"768","15.36","21.386"
"769","15.38","21.384"
"770","15.40","21.401"
"771","15.42","21.402"
"772","15.44","21.401"
"773","15.46","21.406"
"774","15.48","21.398"
"775","15.50","21.401"
"776","15.52","21.398"
"777","15.54","21.385"
"778","15.56","21.376"
"779","15.58","21.385"
"780","15.60","21.378"
"781","15.62","21.379"
"782","15.64","21.374"
"783","15.66","21.375"
"784","15.68","21.387"
"785","15.70","21.392"
"786","15.72","21.393"
"787","15.74","21.411"
"788","15.76","21.409"
"789","15.78","21.400"
"790","15.80","21.408"
"791","15.82","21.406"
"792","15.84","21.397"
"793","15.86","21.396"
"794","15.88","21.394"
"795","15.90","21.390"
"796","15.92","21.386"
"797","15.94","21.381"
"798","15.96","21.375"
"799","15.98","21.380"
"800","16.00","21.391"
"801","16.02","21.399"
"802","16.04","21.393"
"803","16.06","21.399"
"804","16.08","21.408"
"805","16.10","21.417"
"806","16.12","21.410"
"807","16.14","21.406"
"808","16.16","21.405"
"809","16.18","21.405"
"810","16.20","21.393"
"811","16.22","21.394"
"812","16.24","21.393"
"813","16.26","21.383"
"814","16.28","21.388"
"815","16.30","21.379"
"816","16.32","21.385"
"817","16.34","21.393"
"818","16.36","21.397"
"819","16.38","21.404"
"820","16.40","21.402"
"821","16.42","21.415"
"822","16.44","21.416"
"823","16.46","21.422"
"824","16.48","21.406"
"825","16.50","21.402"
"826","16.52","21.403"
"827","16.54","21.394"
"828","16.56","21.395"
"829","16.58","21.385"
"830","16.60","21.385"
"831","16.62","21.388"
"832","16.64","21.384"
"833","16.66","21.396"
"834","16.68","21.397"
"835","16.70","21.397"
"836","16.72","21.395"
"837","16.74","21.398"
"838","16.76","21.416"
"839","16.78","21.420"
"840","16.80","21.414"
"841","16.82","21.405"
"842","16.84","21.403"
"843","16.86","21.400"
"844","16.88","21.392"
"845","16.90","21.391"
"846","16.92","21.390"
"847","16.94","21.386"
"848","16.96","21.389"
"849","16.98","21.391"
"850","17.00","21.399"
"851","17.02","21.393"
"852","17.04","21.407"
"853","17.06","21.404"
"854","17.08","21.416"
"855","17.10","21.421"
"856","17.12","21.421"
"857","17.14","21.418"
"858","17.16","21.420"
"859","17.18","21.419"
"860","17.20","21.406"
"861","17.22","21.399"
"862","17.24","21.398"
"863","17.26","21.393"
"864","17.28","21.390"
"865","17.30","21.403"
"866","17.32","21.394"
"867","17.34","21.404"
"868","17.36","21.405"
"869","17.38","21.410"
"870","17.40","21.418"
"871","17.42","21.421"
"872","17.44","21.424"
"873","17.46","21.415"
"874","17.48","21.424"
"875","17.50","21.422"
"876","17.52","21.415"
"877","17.54","21.407"
"878","17.56","21.408"
"879","17.58","21.403"
"880","17.60","21.397"
"881","17.62","21.398"
"882","17.64","21.398"
"883","17.66","21.407"
"884","17.68","21.412"
"885","17.70","21.414"
"886","17.72","21.412"
"887","17.74","21.424"
"888","17.76","21.432"
"889","17.78","21.433"
"890","17.80","21.433"
"891","17.82","21.436"
"892","17.84","21.425"
"893","17.86","21.420"
"894","17.88","21.411"
"895","17.90","21.413"
"896","17.92","21.407"
"897","17.94","21.404"
"898","17.96","21.402"
"899","17.98","21.412"
"900","18.00","21.412"
"901","18.02","21.408"
"902","18.04","21.429"
"903","18.06","21.420"
"904","18.08","21.433"
"905","18.10","21.435"
"906","18.12","21.442"
"907","18.14","21.436"
"908","18.16","21.433"
"909","18.18","21.427"
"910","18.20","21.428"
"911","18.22","21.424"
"912","18.24","21.414"
"913","18.26","21.420"
"914","18.28","21.417"
"915","18.30","21.415"
"916","18.32","21.414"
"917","18.34","21.421"
"918","18.36","21.424"
"919","18.38","21.432"
"920","18.40","21.435"
"921","18.42","21.441"
"922","18.44","21.439"
"923","18.46","21.443"
"924","18.48","21.438"
"925","18.50","21.432"
"926","18.52","21.428"
"927","18.54","21.425"
"928","18.56","21.410"
"929","18.58","21.412"
"930","18.60","21.412"
"931","18.62","21.405"
"932","18.64","21.414"
"933","18.66","21.420"
"934","18.68","21.421"
"935","18.70","21.423"
"936","18.72","21.431"
"937","18.74","21.439"
"938","18.76","21.440"
"939","18.78","21.443"
"940","18.80","21.443"
"941","18.82","21.440"
"942","18.84","21.431"
"943","18.86","21.431"
"944","18.88","21.432"
"945","18.90","21.426"
"946","18.92","21.423"
"947","18.94","21.425"
"948","18.96","21.418"
"949","18.98","21.417"
"950","19.00","21.425"
"951","19.02","21.440"
"952","19.04","21.427"
"953","19.06","21.435"
"954","19.08","21.449"
"955","19.10","21.452"
"956","19.12","21.452"
"957","19.14","21.454"
"958","19.16","21.446"
"959","19.18","21.434"
"960","19.20","21.436"
"961","19.22","21.433"
"962","19.24","21.423"
"963","19.26","21.417"
"964","19.28","21.418"
"965","19.30","21.421"
"966","19.32","21.426"
"967","19.34","21.435"
"968","19.36","21.436"
"969","19.38","21.441"
"970","19.40","21.447"
"971","19.42","21.460"
"972","19.44","21.452"
"973","19.46","21.451"
"974","19.48","21.451"
"975","19.50","21.449"
"976","19.52","21.439"
"977","19.54","21.436"
"978","19.56","21.437"
"979","19.58","21.431"
"980","19.60","21.431"
"981","19.62","21.432"
"982","19.64","21.425"
"983","19.66","21.432"
"984","19.68","21.433"
"985","19.70","21.431"
"986","19.72","21.443"
"987","19.74","21.456"
"988","19.76","21.455"
"989","19.78","21.449"
"990","19.80","21.457"
"991","19.82","21.447"
"992","19.84","21.444"
"993","19.86","21.446"
"994","19.88","21.445"
"995","19.90","21.437"
"996","19.92","21.425"
"997","19.94","21.424"
"998","19.96","21.428"
"999","19.98","21.422"
"1000","20.00","21.435"
"1001","20.02","21.440"
"1002","20.04","21.450"
"1003","20.06","21.460"
"1004","20.08","21.457"
"1005","20.10","21.459"
"1006","20.12","21.460"
"1007","20.14","21.459"
"1008","20.16","21.454"
"1009","20.18","21.441"
"1010","20.20","21.455"
"1011","20.22","21.443"
"1012","20.24","21.436"
"1013","20.26","21.436"
"1014","20.28","21.437"
"1015","20.30","21.433"
"1016","20.32","21.438"
"1017","20.34","21.447"
"1018","20.36","21.447"
"1019","20.38","21.461"
"1020","20.40","21.463"
"1021","20.42","21.472"
"1022","20.44","21.473"
"1023","20.46","21.467"
"1024","20.48","21.468"
"1025","20.50","21.464"
"1026","20.52","21.455"
"1027","20.54","21.448"
"1028","20.56","21.448"
"1029","20.58","21.438"
"1030","20.60","21.444"
"1031","20.62","21.441"
"1032","20.64","21.439"
"1033","20.66","21.439"
"1034","20.68","21.444"
"1035","20.70","21.452"
"1036","20.72","21.459"
"1037","20.74","21.465"
"1038","20.76","21.464"
"1039","20.78","21.463"
"1040","20.80","21.461"
"1041","20.82","21.467"
"1042","20.84","21.456"
"1043","20.86","21.448"
"1044","20.88","21.449"
"1045","20.90","21.443"
"1046","20.92","21.439"
"1047","20.94","21.438"
"1048","20.96","21.446"
"1049","20.98","21.444"
"1050","21.00","21.436"
"1051","21.02","21.455"
"1052","21.04","21.462"
"1053","21.06","21.459"
"1054","21.08","21.466"
"1055","21.10","21.476"
"1056","21.12","21.464"
"1057","21.14","21.461"
"1058","21.16","21.462"
"1059","21.18","21.461"
"1060","21.20","21.448"
"1061","21.22","21.451"
"1062","21.24","21.446"
"1063","21.26","21.435"
"1064","21.28","21.430"
"1065","21.30","21.447"
"1066","21.32","21.444"
"1067","21.34","21.449"
"1068","21.36","21.450"
"1069","21.38","21.453"
"1070","21.40","21.460"
"1071","21.42","21.462"
"1072","21.44","21.461"
"1073","21.46","21.461"
"1074","21.48","21.464"
"1075","21.50","21.464"
"1076","21.52","21.463"
"1077","21.54","21.448"
"1078","21.56","21.445"
"1079","21.58","21.440"
"1080","21.60","21.441"
"1081","21.62","21.439"
"1082","21.64","21.429"
"1083","21.66","21.437"
"1084","21.68","21.444"
"1085","21.70","21.456"
"1086","21.72","21.459"
"1087","21.74","21.469"
"1088","21.76","21.467"
"1089","21.78","21.466"
"1090","21.80","21.458"
"1091","21.82","21.460"
"1092","21.84","21.456"
"1093","21.86","21.451"
"1094","21.88","21.442"
"1095","21.90","21.436"
"1096","21.92","21.433"
"1097","21.94","21.434"
"1098","21.96","21.435"
"1099","21.98","21.437"
"1100","22.00","21.443"
"1101","22.02","21.448"
"1102","22.04","21.455"
"1103","22.06","21.465"
"1104","22.08","21.465"
"1105","22.10","21.459"
"1106","22.12","21.461"
"1107","22.14","21.462"
"1108","22.16","21.451"
"1109","22.18","21.449"
"1110","22.20","21.445"
"1111","22.22","21.437"
"1112","22.24","21.444"
"1113","22.26","21.445"
"1114","22.28","21.442"
"1115","22.30","21.445"
"1116","22.32","21.446"
"1117","22.34","21.451"
"1118","22.36","21.465"
"1119","22.38","21.470"
"1120","22.40","21.470"
"1121","22.42","21.467"
"1122","22.44","21.474"
"1123","22.46","21.466"
"1124","22.48","21.453"
"1125","22.50","21.461"
"1126","22.52","21.455"
"1127","22.54","21.445"
"1128","22.56","21.437"
"1129","22.58","21.440"
"1130","22.60","21.443"
"1131","22.62","21.437"
"1132","22.64","21.439"
"1133","22.66","21.447"
"1134","22.68","21.455"
"1135","22.70","21.453"
