"Device: USB-2408-2AO"
"Serial Number: 1C3CD21"
"Channel Count: 1"
"Sample Count: 1311"
"Start Time: 1/25/2023 2:41:12.23 PM"
"Scan Rate: 50"
"Sample","Time (s)","CH1 (°C)"
"52","1.04","21.314"
"53","1.06","21.303"
"54","1.08","21.301"
"55","1.10","21.301"
"56","1.12","21.301"
"57","1.14","21.300"
"58","1.16","21.300"
"59","1.18","21.317"
"60","1.20","21.317"
"61","1.22","21.323"
"62","1.24","21.321"
"63","1.26","21.319"
"64","1.28","21.328"
"65","1.30","21.330"
"66","1.32","21.320"
"67","1.34","21.322"
"68","1.36","21.307"
"69","1.38","21.307"
"70","1.40","21.294"
"71","1.42","21.292"
"72","1.44","21.290"
"73","1.46","21.294"
"74","1.48","21.295"
"75","1.50","21.304"
"76","1.52","21.302"
"77","1.54","21.313"
"78","1.56","21.324"
"79","1.58","21.320"
"80","1.60","21.323"
"81","1.62","21.317"
"82","1.64","21.313"
"83","1.66","21.309"
"84","1.68","21.305"
"85","1.70","21.297"
"86","1.72","21.291"
"87","1.74","21.287"
"88","1.76","21.292"
"89","1.78","21.282"
"90","1.80","21.285"
"91","1.82","21.290"
"92","1.84","21.298"
"93","1.86","21.296"
"94","1.88","21.298"
"95","1.90","21.316"
"96","1.92","21.314"
"97","1.94","21.312"
"98","1.96","21.306"
"99","1.98","21.305"
"100","2.00","21.311"
"101","2.02","21.300"
"102","2.04","21.298"
"103","2.06","21.293"
"104","2.08","21.282"
"105","2.10","21.282"
"106","2.12","21.280"
"107","2.14","21.280"
"108","2.16","21.280"
"109","2.18","21.288"
"110","2.20","21.295"
"111","2.22","21.298"
"112","2.24","21.295"
"113","2.26","21.313"
"114","2.28","21.301"
"115","2.30","21.303"
"116","2.32","21.297"
"117","2.34","21.290"
"118","2.36","21.282"
"119","2.38","21.282"
"120","2.40","21.274"
"121","2.42","21.271"
"122","2.44","21.264"
"123","2.46","21.269"
"124","2.48","21.272"
"125","2.50","21.270"
"126","2.52","21.280"
"127","2.54","21.289"
"128","2.56","21.295"
"129","2.58","21.297"
"130","2.60","21.303"
"131","2.62","21.297"
"132","2.64","21.299"
"133","2.66","21.293"
"134","2.68","21.294"
"135","2.70","21.288"
"136","2.72","21.280"
"137","2.74","21.277"
"138","2.76","21.276"
"139","2.78","21.276"
"140","2.80","21.278"
"141","2.82","21.282"
"142","2.84","21.281"
"143","2.86","21.288"
"144","2.88","21.297"
"145","2.90","21.297"
"146","2.92","21.298"
"147","2.94","21.303"
"148","2.96","21.296"
"149","2.98","21.287"
"150","3.00","21.290"
"151","3.02","21.281"
"152","3.04","21.273"
"153","3.06","21.279"
"154","3.08","21.271"
"155","3.10","21.268"
"156","3.12","21.263"
"157","3.14","21.270"
"158","3.16","21.276"
"159","3.18","21.274"
"160","3.20","21.291"
"161","3.22","21.292"
"162","3.24","21.297"
"163","3.26","21.296"
"164","3.28","21.290"
"165","3.30","21.288"
"166","3.32","21.299"
"167","3.34","21.291"
"168","3.36","21.280"
"169","3.38","21.273"
"170","3.40","21.267"
"171","3.42","21.272"
"172","3.44","21.272"
"173","3.46","21.269"
"174","3.48","21.271"
"175","3.50","21.275"
"176","3.52","21.276"
"177","3.54","21.281"
"178","3.56","21.291"
"179","3.58","21.291"
"180","3.60","21.295"
"181","3.62","21.290"
"182","3.64","21.289"
"183","3.66","21.284"
"184","3.68","21.271"
"185","3.70","21.276"
"186","3.72","21.268"
"187","3.74","21.259"
"188","3.76","21.262"
"189","3.78","21.254"
"190","3.80","21.255"
"191","3.82","21.267"
"192","3.84","21.273"
"193","3.86","21.271"
"194","3.88","21.280"
"195","3.90","21.286"
"196","3.92","21.286"
"197","3.94","21.290"
"198","3.96","21.284"
"199","3.98","21.279"
"200","4.00","21.279"
"201","4.02","21.265"
"202","4.04","21.272"
"203","4.06","21.258"
"204","4.08","21.261"
"205","4.10","21.251"
"206","4.12","21.261"
"207","4.14","21.257"
"208","4.16","21.257"
"209","4.18","21.282"
"210","4.20","21.276"
"211","4.22","21.287"
"212","4.24","21.283"
"213","4.26","21.288"
"214","4.28","21.284"
"215","4.30","21.286"
"216","4.32","21.272"
"217","4.34","21.264"
"218","4.36","21.267"
"219","4.38","21.255"
"220","4.40","21.255"
"221","4.42","21.258"
"222","4.44","21.251"
"223","4.46","21.254"
"224","4.48","21.254"
"225","4.50","21.258"
"226","4.52","21.269"
"227","4.54","21.270"
"228","4.56","21.270"
"229","4.58","21.275"
"230","4.60","21.273"
"231","4.62","21.272"
"232","4.64","21.268"
"233","4.66","21.268"
"234","4.68","21.253"
"235","4.70","21.257"
"236","4.72","21.251"
"237","4.74","21.238"
"238","4.76","21.243"
"239","4.78","21.251"
"240","4.80","21.245"
"241","4.82","21.252"
