Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 3727
Start Time: 2/1/2023 2:53:10.320 PM
Scan Rate: 1000
Sample,Time (s),AI4 (mV)
153,0.153,1.173
154,0.154,1.170
155,0.155,1.170
156,0.156,1.171
157,0.157,1.171
158,0.158,1.171
159,0.159,1.171
160,0.160,1.171
161,0.161,1.170
162,0.162,1.170
163,0.163,1.171
164,0.164,1.171
165,0.165,1.170
166,0.166,1.169
167,0.167,1.170
168,0.168,1.169
169,0.169,1.168
170,0.170,1.170
171,0.171,1.170
172,0.172,1.169
173,0.173,1.168
174,0.174,1.168
175,0.175,1.170
176,0.176,1.169
177,0.177,1.169
178,0.178,1.168
179,0.179,1.168
180,0.180,1.168
181,0.181,1.170
182,0.182,1.169
183,0.183,1.168
184,0.184,1.168
185,0.185,1.168
186,0.186,1.169
187,0.187,1.167
188,0.188,1.169
189,0.189,1.169
190,0.190,1.169
191,0.191,1.169
192,0.192,1.170
193,0.193,1.169
194,0.194,1.169
195,0.195,1.171
196,0.196,1.169
197,0.197,1.170
198,0.198,1.171
199,0.199,1.170
200,0.200,1.170
201,0.201,1.171
202,0.202,1.169
203,0.203,1.171
204,0.204,1.170
205,0.205,1.170
206,0.206,1.172
207,0.207,1.169
208,0.208,1.170
209,0.209,1.169
210,0.210,1.170
211,0.211,1.169
212,0.212,1.170
213,0.213,1.170
214,0.214,1.169
215,0.215,1.169
216,0.216,1.171
217,0.217,1.170
218,0.218,1.169
219,0.219,1.172
220,0.220,1.169
221,0.221,1.169
222,0.222,1.170
223,0.223,1.171
224,0.224,1.170
225,0.225,1.170
226,0.226,1.171
227,0.227,1.171
228,0.228,1.172
229,0.229,1.172
230,0.230,1.173
231,0.231,1.174
232,0.232,1.173
233,0.233,1.172
234,0.234,1.173
235,0.235,1.173
236,0.236,1.174
237,0.237,1.173
238,0.238,1.175
239,0.239,1.175
240,0.240,1.176
241,0.241,1.176
242,0.242,1.176
243,0.243,1.177
244,0.244,1.177
245,0.245,1.179
246,0.246,1.177
247,0.247,1.177
248,0.248,1.178
249,0.249,1.178
250,0.250,1.178
251,0.251,1.178
252,0.252,1.178
253,0.253,1.177
254,0.254,1.178
255,0.255,1.178
256,0.256,1.178
257,0.257,1.177
258,0.258,1.176
259,0.259,1.178
260,0.260,1.178
261,0.261,1.177
262,0.262,1.177
263,0.263,1.178
264,0.264,1.177
265,0.265,1.178
266,0.266,1.176
267,0.267,1.176
268,0.268,1.176
269,0.269,1.175
270,0.270,1.176
271,0.271,1.176
272,0.272,1.174
273,0.273,1.176
274,0.274,1.174
275,0.275,1.174
276,0.276,1.174
277,0.277,1.173
278,0.278,1.175
279,0.279,1.175
280,0.280,1.179
281,0.281,1.178
282,0.282,1.182
283,0.283,1.184
284,0.284,1.183
285,0.285,1.188
286,0.286,1.189
287,0.287,1.191
288,0.288,1.195
289,0.289,1.195
290,0.290,1.197
291,0.291,1.201
292,0.292,1.203
293,0.293,1.206
294,0.294,1.210
295,0.295,1.214
296,0.296,1.216
297,0.297,1.219
298,0.298,1.222
299,0.299,1.223
300,0.300,1.227
301,0.301,1.230
302,0.302,1.234
303,0.303,1.235
304,0.304,1.238
305,0.305,1.241
306,0.306,1.244
307,0.307,1.245
308,0.308,1.249
309,0.309,1.251
310,0.310,1.255
311,0.311,1.256
312,0.312,1.260
313,0.313,1.261
314,0.314,1.263
315,0.315,1.265
316,0.316,1.268
317,0.317,1.270
318,0.318,1.272
319,0.319,1.275
320,0.320,1.276
321,0.321,1.278
322,0.322,1.282
323,0.323,1.284
324,0.324,1.286
325,0.325,1.289
326,0.326,1.290
327,0.327,1.291
328,0.328,1.295
329,0.329,1.297
330,0.330,1.298
331,0.331,1.299
332,0.332,1.302
333,0.333,1.302
334,0.334,1.304
335,0.335,1.305
336,0.336,1.306
337,0.337,1.307
338,0.338,1.307
339,0.339,1.306
340,0.340,1.305
341,0.341,1.306
342,0.342,1.305
343,0.343,1.306
344,0.344,1.303
345,0.345,1.303
346,0.346,1.303
347,0.347,1.302
348,0.348,1.301
349,0.349,1.298
350,0.350,1.297
351,0.351,1.295
352,0.352,1.293
353,0.353,1.292
354,0.354,1.292
355,0.355,1.288
356,0.356,1.285
357,0.357,1.282
358,0.358,1.279
359,0.359,1.276
360,0.360,1.271
361,0.361,1.268
362,0.362,1.263
363,0.363,1.260
364,0.364,1.255
365,0.365,1.249
366,0.366,1.244
367,0.367,1.240
368,0.368,1.234
369,0.369,1.231
370,0.370,1.225
371,0.371,1.220
372,0.372,1.214
373,0.373,1.211
374,0.374,1.206
375,0.375,1.202
376,0.376,1.198
377,0.377,1.192
378,0.378,1.190
379,0.379,1.186
380,0.380,1.185
381,0.381,1.180
382,0.382,1.177
383,0.383,1.174
384,0.384,1.173
385,0.385,1.172
386,0.386,1.168
387,0.387,1.166
388,0.388,1.166
389,0.389,1.164
390,0.390,1.165
391,0.391,1.165
392,0.392,1.166
393,0.393,1.166
394,0.394,1.167
395,0.395,1.164
396,0.396,1.166
397,0.397,1.168
398,0.398,1.167
399,0.399,1.172
400,0.400,1.169
401,0.401,1.171
402,0.402,1.172
403,0.403,1.172
404,0.404,1.174
405,0.405,1.175
406,0.406,1.176
407,0.407,1.177
408,0.408,1.177
409,0.409,1.178
410,0.410,1.178
411,0.411,1.178
412,0.412,1.178
413,0.413,1.180
414,0.414,1.179
415,0.415,1.179
416,0.416,1.179
417,0.417,1.180
418,0.418,1.179
419,0.419,1.178
420,0.420,1.179
421,0.421,1.178
422,0.422,1.177
423,0.423,1.176
424,0.424,1.178
425,0.425,1.176
426,0.426,1.177
427,0.427,1.179
428,0.428,1.177
429,0.429,1.176
430,0.430,1.177
431,0.431,1.178
432,0.432,1.176
433,0.433,1.178
434,0.434,1.175
435,0.435,1.177
436,0.436,1.176
437,0.437,1.176
438,0.438,1.176
439,0.439,1.177
440,0.440,1.176
441,0.441,1.177
442,0.442,1.178
443,0.443,1.177
444,0.444,1.178
445,0.445,1.179
446,0.446,1.178
447,0.447,1.179
448,0.448,1.179
449,0.449,1.179
450,0.450,1.180
451,0.451,1.183
452,0.452,1.181
453,0.453,1.183
454,0.454,1.182
455,0.455,1.183
456,0.456,1.183
457,0.457,1.185
458,0.458,1.186
459,0.459,1.185
460,0.460,1.185
461,0.461,1.185
462,0.462,1.186
463,0.463,1.186
464,0.464,1.185
465,0.465,1.185
466,0.466,1.184
467,0.467,1.186
468,0.468,1.184
469,0.469,1.184
470,0.470,1.184
471,0.471,1.185
472,0.472,1.185
473,0.473,1.184
474,0.474,1.182
475,0.475,1.183
476,0.476,1.185
477,0.477,1.182
478,0.478,1.183
479,0.479,1.184
480,0.480,1.183
481,0.481,1.183
482,0.482,1.184
483,0.483,1.182
484,0.484,1.181
485,0.485,1.183
486,0.486,1.182
487,0.487,1.183
488,0.488,1.180
489,0.489,1.181
490,0.490,1.180
491,0.491,1.180
492,0.492,1.181
493,0.493,1.181
494,0.494,1.180
495,0.495,1.182
496,0.496,1.179
497,0.497,1.182
498,0.498,1.180
499,0.499,1.182
500,0.500,1.181
501,0.501,1.182
502,0.502,1.181
503,0.503,1.182
504,0.504,1.181
505,0.505,1.181
506,0.506,1.180
507,0.507,1.181
508,0.508,1.183
509,0.509,1.180
510,0.510,1.181
511,0.511,1.181
512,0.512,1.182
513,0.513,1.183
514,0.514,1.182
515,0.515,1.183
516,0.516,1.183
517,0.517,1.182
518,0.518,1.182
519,0.519,1.183
520,0.520,1.181
521,0.521,1.181
522,0.522,1.182
523,0.523,1.180
524,0.524,1.185
525,0.525,1.197
526,0.526,1.188
527,0.527,1.192
528,0.528,1.199
529,0.529,1.199
530,0.530,1.206
531,0.531,1.213
532,0.532,1.219
533,0.533,1.224
534,0.534,1.227
535,0.535,1.235
536,0.536,1.238
537,0.537,1.247
538,0.538,1.254
539,0.539,1.261
540,0.540,1.267
541,0.541,1.273
542,0.542,1.277
543,0.543,1.282
544,0.544,1.290
545,0.545,1.296
546,0.546,1.302
547,0.547,1.308
548,0.548,1.314
549,0.549,1.320
550,0.550,1.325
551,0.551,1.330
552,0.552,1.335
553,0.553,1.341
554,0.554,1.348
555,0.555,1.353
556,0.556,1.358
557,0.557,1.362
558,0.558,1.366
559,0.559,1.371
560,0.560,1.374
561,0.561,1.380
562,0.562,1.380
563,0.563,1.384
564,0.564,1.387
565,0.565,1.389
566,0.566,1.392
567,0.567,1.394
568,0.568,1.393
569,0.569,1.395
570,0.570,1.394
571,0.571,1.393
572,0.572,1.395
573,0.573,1.394
574,0.574,1.392
575,0.575,1.391
576,0.576,1.390
577,0.577,1.390
578,0.578,1.391
579,0.579,1.388
580,0.580,1.389
581,0.581,1.388
582,0.582,1.388
583,0.583,1.387
584,0.584,1.386
585,0.585,1.386
586,0.586,1.385
587,0.587,1.386
588,0.588,1.386
589,0.589,1.385
590,0.590,1.386
591,0.591,1.384
592,0.592,1.383
593,0.593,1.386
594,0.594,1.384
595,0.595,1.385
596,0.596,1.386
597,0.597,1.385
598,0.598,1.385
599,0.599,1.386
600,0.600,1.387
601,0.601,1.387
602,0.602,1.389
603,0.603,1.391
604,0.604,1.392
605,0.605,1.396
606,0.606,1.400
607,0.607,1.402
608,0.608,1.407
609,0.609,1.409
610,0.610,1.413
611,0.611,1.419
612,0.612,1.424
613,0.613,1.430
614,0.614,1.434
615,0.615,1.438
616,0.616,1.445
617,0.617,1.452
618,0.618,1.458
619,0.619,1.466
620,0.620,1.471
621,0.621,1.476
622,0.622,1.483
623,0.623,1.491
624,0.624,1.496
625,0.625,1.503
626,0.626,1.511
627,0.627,1.516
628,0.628,1.522
629,0.629,1.529
630,0.630,1.534
631,0.631,1.542
632,0.632,1.548
633,0.633,1.553
634,0.634,1.559
635,0.635,1.566
636,0.636,1.572
637,0.637,1.576
638,0.638,1.586
639,0.639,1.591
640,0.640,1.597
641,0.641,1.604
642,0.642,1.612
643,0.643,1.617
644,0.644,1.625
645,0.645,1.633
646,0.646,1.641
647,0.647,1.646
648,0.648,1.656
649,0.649,1.663
650,0.650,1.672
651,0.651,1.681
652,0.652,1.689
653,0.653,1.698
654,0.654,1.709
655,0.655,1.719
656,0.656,1.728
657,0.657,1.738
658,0.658,1.748
659,0.659,1.757
660,0.660,1.769
661,0.661,1.777
662,0.662,1.791
663,0.663,1.801
664,0.664,1.812
665,0.665,1.825
666,0.666,1.834
667,0.667,1.846
668,0.668,1.856
669,0.669,1.867
670,0.670,1.878
671,0.671,1.888
672,0.672,1.898
673,0.673,1.908
674,0.674,1.917
675,0.675,1.926
676,0.676,1.935
677,0.677,1.945
678,0.678,1.954
679,0.679,1.959
680,0.680,1.966
681,0.681,1.972
682,0.682,1.978
683,0.683,1.985
684,0.684,1.989
685,0.685,1.993
686,0.686,1.999
687,0.687,2.001
688,0.688,2.005
689,0.689,2.009
690,0.690,2.009
691,0.691,2.013
692,0.692,2.016
693,0.693,2.019
694,0.694,2.021
695,0.695,2.025
696,0.696,2.027
697,0.697,2.028
698,0.698,2.034
699,0.699,2.039
700,0.700,2.041
701,0.701,2.045
702,0.702,2.050
703,0.703,2.057
704,0.704,2.062
705,0.705,2.067
706,0.706,2.076
707,0.707,2.085
708,0.708,2.091
709,0.709,2.100
710,0.710,2.112
711,0.711,2.122
712,0.712,2.133
713,0.713,2.146
714,0.714,2.156
715,0.715,2.171
716,0.716,2.185
717,0.717,2.199
718,0.718,2.214
719,0.719,2.228
720,0.720,2.245
721,0.721,2.260
722,0.722,2.276
723,0.723,2.291
724,0.724,2.310
725,0.725,2.325
726,0.726,2.341
727,0.727,2.358
728,0.728,2.373
729,0.729,2.389
730,0.730,2.405
731,0.731,2.421
732,0.732,2.436
733,0.733,2.449
734,0.734,2.463
735,0.735,2.477
736,0.736,2.488
737,0.737,2.502
738,0.738,2.512
739,0.739,2.523
740,0.740,2.536
741,0.741,2.545
742,0.742,2.555
743,0.743,2.563
744,0.744,2.570
745,0.745,2.579
746,0.746,2.585
747,0.747,2.592
748,0.748,2.596
749,0.749,2.602
750,0.750,2.607
751,0.751,2.614
752,0.752,2.619
753,0.753,2.622
754,0.754,2.628
755,0.755,2.632
756,0.756,2.637
757,0.757,2.641
758,0.758,2.645
759,0.759,2.651
760,0.760,2.656
761,0.761,2.661
762,0.762,2.667
763,0.763,2.675
764,0.764,2.682
765,0.765,2.690
766,0.766,2.697
767,0.767,2.706
768,0.768,2.714
769,0.769,2.723
770,0.770,2.733
771,0.771,2.744
772,0.772,2.756
773,0.773,2.769
774,0.774,2.781
775,0.775,2.795
776,0.776,2.808
777,0.777,2.823
778,0.778,2.840
779,0.779,2.856
780,0.780,2.874
781,0.781,2.892
782,0.782,2.911
783,0.783,2.931
784,0.784,2.952
785,0.785,2.974
786,0.786,2.996
787,0.787,3.021
788,0.788,3.043
789,0.789,3.065
790,0.790,3.088
791,0.791,3.113
792,0.792,3.139
793,0.793,3.163
794,0.794,3.189
795,0.795,3.213
796,0.796,3.240
797,0.797,3.264
798,0.798,3.289
799,0.799,3.314
800,0.800,3.339
801,0.801,3.365
802,0.802,3.389
803,0.803,3.415
804,0.804,3.438
805,0.805,3.461
806,0.806,3.487
807,0.807,3.508
808,0.808,3.528
809,0.809,3.548
810,0.810,3.568
811,0.811,3.591
812,0.812,3.610
813,0.813,3.629
814,0.814,3.647
815,0.815,3.665
816,0.816,3.686
817,0.817,3.701
818,0.818,3.719
819,0.819,3.737
820,0.820,3.756
821,0.821,3.774
822,0.822,3.789
823,0.823,3.808
824,0.824,3.824
825,0.825,3.841
826,0.826,3.859
827,0.827,3.878
828,0.828,3.894
829,0.829,3.911
830,0.830,3.928
831,0.831,3.944
832,0.832,3.960
833,0.833,3.978
834,0.834,3.995
835,0.835,4.014
836,0.836,4.031
837,0.837,4.048
838,0.838,4.067
839,0.839,4.084
840,0.840,4.103
841,0.841,4.121
842,0.842,4.139
843,0.843,4.159
844,0.844,4.177
845,0.845,4.198
846,0.846,4.219
847,0.847,4.239
848,0.848,4.261
849,0.849,4.284
850,0.850,4.306
851,0.851,4.329
852,0.852,4.351
853,0.853,4.375
854,0.854,4.400
855,0.855,4.426
856,0.856,4.451
857,0.857,4.478
858,0.858,4.506
859,0.859,4.535
860,0.860,4.566
861,0.861,4.598
862,0.862,4.632
863,0.863,4.666
864,0.864,4.703
865,0.865,4.738
866,0.866,4.777
867,0.867,4.818
868,0.868,4.860
869,0.869,4.902
870,0.870,4.945
871,0.871,4.991
872,0.872,5.041
873,0.873,5.088
874,0.874,5.138
875,0.875,5.191
876,0.876,5.241
877,0.877,5.296
878,0.878,5.351
879,0.879,5.405
880,0.880,5.459
881,0.881,5.516
882,0.882,5.572
883,0.883,5.627
884,0.884,5.684
885,0.885,5.738
886,0.886,5.794
887,0.887,5.849
888,0.888,5.901
889,0.889,5.952
890,0.890,6.000
891,0.891,6.050
892,0.892,6.097
893,0.893,6.142
894,0.894,6.183
895,0.895,6.226
896,0.896,6.261
897,0.897,6.295
898,0.898,6.326
899,0.899,6.357
900,0.900,6.382
901,0.901,6.409
902,0.902,6.431
903,0.903,6.451
904,0.904,6.467
905,0.905,6.484
906,0.906,6.496
907,0.907,6.506
908,0.908,6.517
909,0.909,6.524
910,0.910,6.530
911,0.911,6.535
912,0.912,6.537
913,0.913,6.538
914,0.914,6.539
915,0.915,6.537
916,0.916,6.536
917,0.917,6.534
918,0.918,6.530
919,0.919,6.530
920,0.920,6.527
921,0.921,6.525
922,0.922,6.524
923,0.923,6.521
924,0.924,6.522
925,0.925,6.522
926,0.926,6.524
927,0.927,6.530
928,0.928,6.536
929,0.929,6.546
930,0.930,6.556
931,0.931,6.571
932,0.932,6.585
933,0.933,6.607
934,0.934,6.628
935,0.935,6.654
936,0.936,6.684
937,0.937,6.716
938,0.938,6.750
939,0.939,6.788
940,0.940,6.825
941,0.941,6.868
942,0.942,6.912
943,0.943,6.961
944,0.944,7.014
945,0.945,7.067
946,0.946,7.120
947,0.947,7.175
948,0.948,7.230
949,0.949,7.287
950,0.950,7.348
951,0.951,7.406
952,0.952,7.469
953,0.953,7.532
954,0.954,7.591
955,0.955,7.651
956,0.956,7.709
957,0.957,7.766
958,0.958,7.823
959,0.959,7.877
960,0.960,7.929
961,0.961,7.978
962,0.962,8.023
963,0.963,8.065
964,0.964,8.106
965,0.965,8.143
966,0.966,8.174
967,0.967,8.203
968,0.968,8.226
969,0.969,8.246
970,0.970,8.261
971,0.971,8.272
972,0.972,8.276
973,0.973,8.281
974,0.974,8.276
975,0.975,8.272
976,0.976,8.261
977,0.977,8.253
978,0.978,8.242
979,0.979,8.236
980,0.980,8.228
981,0.981,8.214
982,0.982,8.195
983,0.983,8.176
984,0.984,8.159
985,0.985,8.147
986,0.986,8.137
987,0.987,8.124
988,0.988,8.107
989,0.989,8.088
990,0.990,8.067
991,0.991,8.047
992,0.992,8.029
993,0.993,8.012
994,0.994,7.995
995,0.995,7.976
996,0.996,7.956
997,0.997,7.933
998,0.998,7.911
999,0.999,7.892
1000,1.000,7.870
1001,1.001,7.849
1002,1.002,7.828
1003,1.003,7.805
1004,1.004,7.781
1005,1.005,7.757
1006,1.006,7.735
1007,1.007,7.714
1008,1.008,7.693
1009,1.009,7.672
1010,1.010,7.649
1011,1.011,7.628
1012,1.012,7.604
1013,1.013,7.581
1014,1.014,7.562
1015,1.015,7.538
1016,1.016,7.519
1017,1.017,7.500
1018,1.018,7.481
1019,1.019,7.461
1020,1.020,7.442
1021,1.021,7.427
1022,1.022,7.414
1023,1.023,7.403
1024,1.024,7.393
1025,1.025,7.382
1026,1.026,7.374
1027,1.027,7.364
1028,1.028,7.357
1029,1.029,7.355
1030,1.030,7.354
1031,1.031,7.352
1032,1.032,7.352
1033,1.033,7.348
1034,1.034,7.349
1035,1.035,7.346
1036,1.036,7.344
1037,1.037,7.343
1038,1.038,7.332
1039,1.039,7.257
1040,1.040,7.151
1041,1.041,6.960
1042,1.042,6.690
1043,1.043,6.474
1044,1.044,6.197
1045,1.045,5.921
1046,1.046,5.623
1047,1.047,5.263
1048,1.048,4.907
1049,1.049,4.504
1050,1.050,4.114
1051,1.051,3.705
1052,1.052,3.293
1053,1.053,2.890
1054,1.054,2.473
1055,1.055,2.065
1056,1.056,1.694
1057,1.057,1.353
1058,1.058,1.052
1059,1.059,0.774
1060,1.060,0.466
1061,1.061,0.131
1062,1.062,-0.186
1063,1.063,-0.458
1064,1.064,-0.702
1065,1.065,-0.942
1066,1.066,-1.140
1067,1.067,-1.327
1068,1.068,-1.477
1069,1.069,-1.605
1070,1.070,-1.729
1071,1.071,-1.803
1072,1.072,-1.834
1073,1.073,-1.760
1074,1.074,-1.699
1075,1.075,-1.716
1076,1.076,-1.806
1077,1.077,-1.890
1078,1.078,-1.879
1079,1.079,-1.791
1080,1.080,-1.656
1081,1.081,-1.534
1082,1.082,-1.437
1083,1.083,-1.335
1084,1.084,-1.232
1085,1.085,-1.104
1086,1.086,-0.962
1087,1.087,-0.804
1088,1.088,-0.627
1089,1.089,-0.453
1090,1.090,-0.300
1091,1.091,-0.160
1092,1.092,-0.031
1093,1.093,0.128
1094,1.094,0.343
1095,1.095,0.592
1096,1.096,0.846
1097,1.097,1.060
1098,1.098,1.251
1099,1.099,1.435
1100,1.100,1.617
1101,1.101,1.796
1102,1.102,1.974
1103,1.103,2.146
1104,1.104,2.294
1105,1.105,2.431
1106,1.106,2.538
1107,1.107,2.614
1108,1.108,2.666
1109,1.109,2.745
1110,1.110,2.865
1111,1.111,2.945
1112,1.112,3.005
1113,1.113,3.048
1114,1.114,3.031
1115,1.115,3.027
1116,1.116,3.011
1117,1.117,2.988
1118,1.118,2.979
1119,1.119,2.940
1120,1.120,2.898
1121,1.121,2.828
1122,1.122,2.740
1123,1.123,2.663
1124,1.124,2.574
1125,1.125,2.502
1126,1.126,2.427
1127,1.127,2.341
1128,1.128,2.246
1129,1.129,2.141
1130,1.130,2.044
1131,1.131,1.946
1132,1.132,1.851
1133,1.133,1.761
1134,1.134,1.674
1135,1.135,1.591
1136,1.136,1.507
1137,1.137,1.423
1138,1.138,1.337
1139,1.139,1.249
1140,1.140,1.166
1141,1.141,1.088
1142,1.142,1.017
1143,1.143,0.950
1144,1.144,0.886
1145,1.145,0.822
1146,1.146,0.759
1147,1.147,0.697
1148,1.148,0.639
1149,1.149,0.595
1150,1.150,0.564
1151,1.151,0.532
1152,1.152,0.500
1153,1.153,0.474
1154,1.154,0.461
1155,1.155,0.467
1156,1.156,0.485
1157,1.157,0.500
1158,1.158,0.507
1159,1.159,0.510
1160,1.160,0.515
1161,1.161,0.532
1162,1.162,0.568
1163,1.163,0.612
1164,1.164,0.653
1165,1.165,0.674
1166,1.166,0.674
1167,1.167,0.673
1168,1.168,0.694
1169,1.169,0.727
1170,1.170,0.764
1171,1.171,0.807
1172,1.172,0.839
1173,1.173,0.861
1174,1.174,0.876
1175,1.175,0.897
1176,1.176,0.928
1177,1.177,0.961
1178,1.178,0.993
1179,1.179,1.016
1180,1.180,1.022
1181,1.181,1.018
1182,1.182,1.008
1183,1.183,1.007
1184,1.184,1.025
1185,1.185,1.063
1186,1.186,1.112
1187,1.187,1.155
1188,1.188,1.183
1189,1.189,1.193
1190,1.190,1.207
1191,1.191,1.226
1192,1.192,1.259
1193,1.193,1.293
1194,1.194,1.325
1195,1.195,1.351
1196,1.196,1.367
1197,1.197,1.377
1198,1.198,1.384
1199,1.199,1.398
1200,1.200,1.415
1201,1.201,1.435
1202,1.202,1.441
1203,1.203,1.441
1204,1.204,1.430
1205,1.205,1.421
1206,1.206,1.415
1207,1.207,1.416
1208,1.208,1.423
1209,1.209,1.428
1210,1.210,1.429
1211,1.211,1.423
1212,1.212,1.413
1213,1.213,1.404
1214,1.214,1.397
1215,1.215,1.391
1216,1.216,1.391
1217,1.217,1.393
1218,1.218,1.391
1219,1.219,1.386
1220,1.220,1.380
1221,1.221,1.373
1222,1.222,1.372
1223,1.223,1.372
1224,1.224,1.370
1225,1.225,1.362
1226,1.226,1.353
1227,1.227,1.342
1228,1.228,1.333
1229,1.229,1.327
1230,1.230,1.327
1231,1.231,1.326
1232,1.232,1.327
1233,1.233,1.324
1234,1.234,1.320
1235,1.235,1.316
1236,1.236,1.315
1237,1.237,1.316
1238,1.238,1.319
1239,1.239,1.319
1240,1.240,1.320
1241,1.241,1.321
1242,1.242,1.318
1243,1.243,1.317
1244,1.244,1.318
1245,1.245,1.318
1246,1.246,1.319
1247,1.247,1.320
1248,1.248,1.320
1249,1.249,1.319
1250,1.250,1.315
1251,1.251,1.314
1252,1.252,1.308
1253,1.253,1.305
1254,1.254,1.305
1255,1.255,1.297
1256,1.256,1.297
1257,1.257,1.294
1258,1.258,1.287
1259,1.259,1.285
1260,1.260,1.283
1261,1.261,1.279
1262,1.262,1.278
1263,1.263,1.278
1264,1.264,1.276
1265,1.265,1.273
1266,1.266,1.269
1267,1.267,1.267
1268,1.268,1.269
1269,1.269,1.270
1270,1.270,1.272
1271,1.271,1.275
1272,1.272,1.274
1273,1.273,1.271
1274,1.274,1.269
1275,1.275,1.269
1276,1.276,1.270
1277,1.277,1.270
1278,1.278,1.270
1279,1.279,1.272
1280,1.280,1.271
1281,1.281,1.271
1282,1.282,1.272
1283,1.283,1.272
1284,1.284,1.271
1285,1.285,1.271
1286,1.286,1.270
1287,1.287,1.272
1288,1.288,1.273
1289,1.289,1.268
1290,1.290,1.265
1291,1.291,1.260
1292,1.292,1.257
1293,1.293,1.253
1294,1.294,1.251
1295,1.295,1.248
1296,1.296,1.248
1297,1.297,1.248
1298,1.298,1.248
1299,1.299,1.245
1300,1.300,1.245
1301,1.301,1.243
1302,1.302,1.242
1303,1.303,1.246
1304,1.304,1.246
1305,1.305,1.246
1306,1.306,1.245
1307,1.307,1.246
1308,1.308,1.246
1309,1.309,1.245
1310,1.310,1.246
1311,1.311,1.247
1312,1.312,1.246
1313,1.313,1.246
1314,1.314,1.246
1315,1.315,1.246
1316,1.316,1.247
1317,1.317,1.245
1318,1.318,1.247
1319,1.319,1.246
1320,1.320,1.245
1321,1.321,1.244
1322,1.322,1.241
1323,1.323,1.243
1324,1.324,1.243
1325,1.325,1.243
1326,1.326,1.241
1327,1.327,1.241
1328,1.328,1.239
1329,1.329,1.237
1330,1.330,1.235
1331,1.331,1.232
1332,1.332,1.229
1333,1.333,1.225
1334,1.334,1.225
1335,1.335,1.220
1336,1.336,1.220
1337,1.337,1.219
1338,1.338,1.218
1339,1.339,1.217
1340,1.340,1.218
1341,1.341,1.218
