Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 510
Start Time: 1/18/2023 3:35:08.1 PM
Scan Rate: 10
Sample,Time (s),CH2 (µV)
282,28.2,3027.655
283,28.3,3028.754
284,28.4,3030.589
285,28.5,3031.138
286,28.6,3028.410
287,28.7,3029.611
288,28.8,3031.576
289,28.9,3031.204
290,29.0,3029.741
291,29.1,3031.604
292,29.2,3033.504
293,29.3,3032.917
294,29.4,3030.179
295,29.5,3030.803
296,29.6,3032.219
297,29.7,3031.511
298,29.8,3029.313
299,29.9,3030.049
300,30.0,3031.557
301,30.1,3031.138
302,30.2,3028.633
303,30.3,3029.797
304,30.4,3031.557
305,30.5,3031.595
306,30.6,3029.713
307,30.7,3030.319
308,30.8,3031.846
309,30.9,3031.334
310,31.0,3029.183
311,31.1,3029.453
312,31.2,3030.524
313,31.3,3031.101
314,31.4,3027.106
315,31.5,3027.543
316,31.6,3029.574
317,31.7,3031.055
318,31.8,3027.152
319,31.9,3028.093
320,32.0,3030.794
321,32.1,3033.206
322,32.2,3028.912
323,32.3,3029.471
324,32.4,3031.595
325,32.5,3033.755
326,32.6,3029.089
327,32.7,3029.173
328,32.8,3031.455
329,32.9,3034.603
330,33.0,3028.642
331,33.1,3027.711
332,33.2,3030.840
333,33.3,3033.290
334,33.4,3027.068
335,33.5,3025.467
336,33.6,3028.996
337,33.7,3032.330
338,33.8,3027.394
339,33.9,3026.100
340,34.0,3031.502
341,34.1,3035.013
342,34.2,3029.257
343,34.3,3027.385
344,34.4,3032.275
345,34.5,3035.385
346,34.6,3029.443
347,34.7,3027.143
348,34.8,3031.949
349,34.9,3033.970
350,35.0,3029.192
351,35.1,3026.640
352,35.2,3031.073
353,35.3,3031.557
354,35.4,3027.581
355,35.5,3024.684
356,35.6,3029.350
357,35.7,3029.592
358,35.8,3028.447
359,35.9,3028.680
360,36.0,3033.560
361,36.1,3033.206
362,36.2,3030.496
363,36.3,3028.288
364,36.4,3031.753
365,36.5,3031.222
366,36.6,3028.372
367,36.7,3026.333
368,36.8,3029.658
369,36.9,3029.928
370,37.0,3028.121
371,37.1,3025.923
372,37.2,3029.360
373,37.3,3029.769
374,37.4,3027.264
375,37.5,3025.597
376,37.6,3029.304
377,37.7,3029.360
378,37.8,3027.515
379,37.9,3026.435
380,38.0,3030.589
381,38.1,3030.133
382,38.2,3029.192
383,38.3,3029.108
384,38.4,3033.187
385,38.5,3032.181
386,38.6,3030.598
387,38.7,3029.583
388,38.8,3031.883
389,38.9,3030.412
390,39.0,3028.316
391,39.1,3026.593
392,39.2,3028.661
393,39.3,3027.031
394,39.4,3026.174
395,39.5,3026.063
396,39.6,3028.605
397,39.7,3027.786
398,39.8,3027.599
399,39.9,3029.276
400,40.0,3031.250
401,40.1,3029.918
402,40.2,3029.210
403,40.3,3029.210
404,40.4,3030.375
405,40.5,3027.758
406,40.6,3028.428
407,40.7,3029.043
408,40.8,3030.142
409,40.9,3028.410
410,41.0,3028.736
411,41.1,3028.885
412,41.2,3029.741
413,41.3,3028.065
414,41.4,3027.841
415,41.5,3028.437
416,41.6,3028.540
417,41.7,3026.007
418,41.8,3026.212
419,41.9,3028.084
420,42.0,3029.695
421,42.1,3028.819
422,42.2,3029.406
423,42.3,3030.347
424,42.4,3030.207
425,42.5,3027.851
426,42.6,3027.944
427,42.7,3028.335
428,42.8,3029.248
429,42.9,3028.372
430,43.0,3029.043
431,43.1,3030.784
432,43.2,3031.595
433,43.3,3029.471
434,43.4,3028.885
435,43.5,3029.434
436,43.6,3029.723
437,43.7,3027.981
438,43.8,3028.372
439,43.9,3028.512
440,44.0,3027.990
441,44.1,3026.985
442,44.2,3027.823
443,44.3,3029.443
444,44.4,3029.481
445,44.5,3027.543
446,44.6,3027.348
447,44.7,3028.270
448,44.8,3028.093
449,44.9,3027.432
450,45.0,3028.065
451,45.1,3028.484
452,45.2,3028.773
453,45.3,3027.404
454,45.4,3027.804
455,45.5,3028.978
456,45.6,3028.065
457,45.7,3026.407
458,45.8,3027.637
459,45.9,3029.564
460,46.0,3029.658
461,46.1,3028.437
462,46.2,3028.819
463,46.3,3029.713
464,46.4,3029.276
465,46.5,3027.301
466,46.6,3028.102
467,46.7,3029.583
468,46.8,3030.114
469,46.9,3028.819
470,47.0,3029.974
471,47.1,3031.231
472,47.2,3030.468
473,47.3,3028.326
474,47.4,3029.229
475,47.5,3030.738
476,47.6,3029.918
477,47.7,3027.776
478,47.8,3028.847
479,47.9,3029.341
480,48.0,3028.447
481,48.1,3026.575
482,48.2,3028.791
483,48.3,3031.101
484,48.4,3030.328
485,48.5,3028.456
486,48.6,3029.238
487,48.7,3030.701
488,48.8,3030.244
489,48.9,3028.410
490,49.0,3029.034
491,49.1,3029.900
492,49.2,3029.387
493,49.3,3027.394
494,49.4,3029.360
495,49.5,3030.244
496,49.6,3029.536
497,49.7,3027.096
498,49.8,3027.562
499,49.9,3029.220
500,50.0,3029.844
501,50.1,3027.748
502,50.2,3029.667
503,50.3,3030.952
504,50.4,3031.008
505,50.5,3028.167
506,50.6,3028.344
507,50.7,3030.105
508,50.8,3032.032
509,50.9,3029.732
