Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 1343
Start Time: 1/25/2023 2:49:42.74 PM
Scan Rate: 50
Sample,Time (s),CH1 (°C)
210,4.20,106.228
211,4.22,106.221
212,4.24,106.217
213,4.26,106.203
214,4.28,106.192
215,4.30,106.200
216,4.32,106.204
217,4.34,106.193
218,4.36,106.193
219,4.38,106.190
220,4.40,106.181
221,4.42,106.169
222,4.44,106.162
223,4.46,106.174
224,4.48,106.160
225,4.50,106.160
226,4.52,106.181
227,4.54,106.190
228,4.56,106.205
229,4.58,106.190
230,4.60,106.190
231,4.62,106.184
232,4.64,106.195
233,4.66,106.203
234,4.68,106.209
235,4.70,106.222
236,4.72,106.237
237,4.74,106.238
238,4.76,106.236
239,4.78,106.233
240,4.80,106.249
241,4.82,106.255
242,4.84,106.240
243,4.86,106.243
244,4.88,106.228
245,4.90,106.232
246,4.92,106.223
247,4.94,106.215
248,4.96,106.223
249,4.98,106.245
250,5.00,106.254
251,5.02,106.263
252,5.04,106.264
253,5.06,106.275
254,5.08,106.273
255,5.10,106.239
256,5.12,106.237
257,5.14,106.226
258,5.16,106.228
259,5.18,106.242
260,5.20,106.252
261,5.22,106.252
262,5.24,106.240
263,5.26,106.242
264,5.28,106.256
265,5.30,106.278
266,5.32,106.276
267,5.34,106.280
268,5.36,106.291
269,5.38,106.302
270,5.40,106.302
271,5.42,106.291
272,5.44,106.290
273,5.46,106.276
274,5.48,106.288
275,5.50,106.292
276,5.52,106.280
277,5.54,106.293
278,5.56,106.310
279,5.58,106.314
280,5.60,106.339
281,5.62,106.362
282,5.64,106.354
283,5.66,106.347
284,5.68,106.367
285,5.70,106.350
286,5.72,106.322
287,5.74,106.327
288,5.76,106.314
289,5.78,106.312
290,5.80,106.346
291,5.82,106.307
292,5.84,106.295
293,5.86,106.288
294,5.88,106.261
295,5.90,106.269
296,5.92,106.258
297,5.94,106.256
298,5.96,106.278
299,5.98,106.303
300,6.00,106.289
301,6.02,106.293
302,6.04,106.303
303,6.06,106.272
304,6.08,106.273
305,6.10,106.263
306,6.12,106.256
307,6.14,106.276
308,6.16,106.264
309,6.18,106.253
310,6.20,106.251
311,6.22,106.254
312,6.24,106.248
313,6.26,106.253
314,6.28,106.246
315,6.30,106.263
316,6.32,106.279
317,6.34,106.293
318,6.36,106.287
319,6.38,106.266
320,6.40,106.264
321,6.42,106.264
322,6.44,106.228
323,6.46,106.234
324,6.48,106.229
325,6.50,106.218
326,6.52,106.234
327,6.54,106.221
328,6.56,106.221
329,6.58,106.241
330,6.60,106.241
331,6.62,106.254
332,6.64,106.259
333,6.66,106.265
334,6.68,106.265
335,6.70,106.279
336,6.72,106.290
337,6.74,106.308
338,6.76,106.315
339,6.78,106.315
340,6.80,106.315
341,6.82,106.323
342,6.84,106.321
343,6.86,106.327
344,6.88,106.327
345,6.90,106.323
346,6.92,106.334
347,6.94,106.345
348,6.96,106.324
349,6.98,106.326
350,7.00,106.337
351,7.02,106.298
352,7.04,106.292
353,7.06,106.297
354,7.08,106.277
355,7.10,106.268
356,7.12,106.250
357,7.14,106.247
358,7.16,106.253
359,7.18,106.250
360,7.20,106.256
361,7.22,106.267
362,7.24,106.259
363,7.26,106.247
364,7.28,106.270
365,7.30,106.264
366,7.32,106.266
367,7.34,106.280
368,7.36,106.275
369,7.38,106.262
370,7.40,106.276
371,7.42,106.260
372,7.44,106.258
373,7.46,106.271
374,7.48,106.285
375,7.50,106.287
376,7.52,106.296
377,7.54,106.318
378,7.56,106.327
379,7.58,106.359
380,7.60,106.374
381,7.62,106.385
382,7.64,106.388
383,7.66,106.403
384,7.68,106.407
385,7.70,106.414
386,7.72,106.416
387,7.74,106.445
388,7.76,106.442
389,7.78,106.436
390,7.80,106.437
391,7.82,106.437
392,7.84,106.431
393,7.86,106.432
394,7.88,106.431
395,7.90,106.434
396,7.92,106.443
397,7.94,106.446
398,7.96,106.448
399,7.98,106.430
400,8.00,106.426
401,8.02,106.423
402,8.04,106.434
403,8.06,106.426
404,8.08,106.382
405,8.10,106.373
406,8.12,106.376
407,8.14,106.340
408,8.16,106.320
409,8.18,106.308
410,8.20,106.281
411,8.22,106.268
412,8.24,106.253
413,8.26,106.247
414,8.28,106.249
415,8.30,106.252
416,8.32,106.247
417,8.34,106.237
418,8.36,106.237
419,8.38,106.267
420,8.40,106.236
421,8.42,106.228
422,8.44,106.233
423,8.46,106.256
424,8.48,106.261
425,8.50,106.249
426,8.52,106.253
427,8.54,106.257
428,8.56,106.235
429,8.58,106.252
430,8.60,106.274
431,8.62,106.267
432,8.64,106.262
433,8.66,106.260
434,8.68,106.248
435,8.70,106.285
436,8.72,106.253
437,8.74,106.273
438,8.76,106.272
439,8.78,106.275
440,8.80,106.266
441,8.82,106.275
442,8.84,106.274
443,8.86,106.279
444,8.88,106.270
445,8.90,106.266
446,8.92,106.235
447,8.94,106.198
448,8.96,106.150
449,8.98,106.207
450,9.00,106.209
451,9.02,106.234
452,9.04,106.237
453,9.06,106.276
454,9.08,106.268
455,9.10,106.268
456,9.12,106.263
457,9.14,106.263
458,9.16,106.273
459,9.18,106.280
460,9.20,106.311
461,9.22,106.320
462,9.24,106.360
463,9.26,106.361
464,9.28,106.341
465,9.30,106.355
466,9.32,106.307
467,9.34,106.295
468,9.36,106.322
469,9.38,106.339
470,9.40,106.330
471,9.42,106.315
472,9.44,106.324
473,9.46,106.341
474,9.48,106.338
475,9.50,106.327
476,9.52,106.310
477,9.54,106.306
478,9.56,106.303
479,9.58,106.334
480,9.60,106.332
481,9.62,106.337
482,9.64,106.332
483,9.66,106.306
484,9.68,106.266
485,9.70,106.242
486,9.72,106.268
487,9.74,106.262
488,9.76,106.255
489,9.78,106.273
490,9.80,106.240
491,9.82,106.217
492,9.84,106.211
493,9.86,106.232
494,9.88,106.280
495,9.90,106.288
496,9.92,106.230
497,9.94,106.196
498,9.96,106.253
499,9.98,106.288
500,10.00,106.311
501,10.02,106.315
502,10.04,106.307
503,10.06,106.321
504,10.08,106.319
505,10.10,106.332
506,10.12,106.350
507,10.14,106.327
508,10.16,106.298
509,10.18,106.314
510,10.20,106.296
511,10.22,106.302
512,10.24,106.333
513,10.26,106.341
514,10.28,106.329
515,10.30,106.340
516,10.32,106.296
517,10.34,106.312
518,10.36,106.316
519,10.38,106.292
520,10.40,106.274
521,10.42,106.291
522,10.44,106.297
523,10.46,106.279
524,10.48,106.270
525,10.50,106.268
526,10.52,106.271
527,10.54,106.268
528,10.56,106.274
529,10.58,106.285
530,10.60,106.279
531,10.62,106.296
532,10.64,106.293
533,10.66,106.295
534,10.68,106.291
535,10.70,106.294
536,10.72,106.287
537,10.74,106.276
538,10.76,106.279
539,10.78,106.270
540,10.80,106.262
541,10.82,106.269
542,10.84,106.280
543,10.86,106.272
544,10.88,106.287
545,10.90,106.303
546,10.92,106.301
547,10.94,106.314
548,10.96,106.327
549,10.98,106.322
550,11.00,106.335
551,11.02,106.323
552,11.04,106.340
553,11.06,106.333
554,11.08,106.343
555,11.10,106.354
556,11.12,106.342
557,11.14,106.338
558,11.16,106.365
559,11.18,106.405
560,11.20,106.350
561,11.22,106.352
562,11.24,106.360
563,11.26,106.347
564,11.28,106.339
565,11.30,106.341
566,11.32,106.358
567,11.34,106.354
568,11.36,106.345
569,11.38,106.337
570,11.40,106.332
571,11.42,106.333
572,11.44,106.321
573,11.46,106.321
574,11.48,106.308
575,11.50,106.297
576,11.52,106.318
577,11.54,106.321
578,11.56,106.322
579,11.58,106.320
580,11.60,106.310
581,11.62,106.317
582,11.64,106.318
583,11.66,106.320
584,11.68,106.327
585,11.70,106.320
586,11.72,106.334
587,11.74,106.319
588,11.76,106.320
589,11.78,106.331
590,11.80,106.349
591,11.82,106.331
592,11.84,106.339
593,11.86,106.334
594,11.88,106.315
595,11.90,106.310
596,11.92,106.315
597,11.94,106.287
598,11.96,106.297
599,11.98,106.284
600,12.00,106.293
601,12.02,106.316
602,12.04,106.309
603,12.06,106.303
604,12.08,106.308
605,12.10,106.303
606,12.12,106.296
607,12.14,106.289
608,12.16,106.290
609,12.18,106.314
610,12.20,106.324
611,12.22,106.336
612,12.24,106.326
613,12.26,106.275
614,12.28,106.272
615,12.30,106.261
616,12.32,106.262
617,12.34,106.276
618,12.36,106.256
619,12.38,106.284
620,12.40,106.289
621,12.42,106.273
622,12.44,106.286
623,12.46,106.282
624,12.48,106.266
625,12.50,106.277
626,12.52,106.278
627,12.54,106.273
628,12.56,106.279
629,12.58,106.259
630,12.60,106.277
631,12.62,106.314
632,12.64,106.289
633,12.66,106.296
634,12.68,106.301
635,12.70,106.280
636,12.72,106.292
637,12.74,106.277
638,12.76,106.282
639,12.78,106.278
640,12.80,106.278
641,12.82,106.305
642,12.84,106.304
643,12.86,106.297
644,12.88,106.292
645,12.90,106.294
646,12.92,106.305
647,12.94,106.324
648,12.96,106.311
649,12.98,106.303
650,13.00,106.290
651,13.02,106.273
652,13.04,106.264
653,13.06,106.270
654,13.08,106.273
655,13.10,106.292
656,13.12,106.299
657,13.14,106.293
658,13.16,106.308
659,13.18,106.330
660,13.20,106.334
661,13.22,106.314
662,13.24,106.333
663,13.26,106.333
664,13.28,106.343
665,13.30,106.324
666,13.32,106.331
667,13.34,106.332
668,13.36,106.326
669,13.38,106.305
670,13.40,106.299
671,13.42,106.279
672,13.44,106.292
673,13.46,106.300
674,13.48,106.307
675,13.50,106.332
676,13.52,106.343
677,13.54,106.360
678,13.56,106.369
679,13.58,106.366
680,13.60,106.361
681,13.62,106.382
682,13.64,106.345
683,13.66,106.357
684,13.68,106.342
685,13.70,106.335
686,13.72,106.355
687,13.74,106.363
688,13.76,106.382
689,13.78,106.354
690,13.80,106.350
691,13.82,106.336
692,13.84,106.339
693,13.86,106.322
694,13.88,106.313
695,13.90,106.331
696,13.92,106.338
697,13.94,106.319
698,13.96,106.315
699,13.98,106.314
700,14.00,106.319
701,14.02,106.332
702,14.04,106.340
703,14.06,106.345
704,14.08,106.346
705,14.10,106.355
706,14.12,106.343
707,14.14,106.340
708,14.16,106.327
709,14.18,106.310
710,14.20,106.290
711,14.22,106.297
712,14.24,106.320
713,14.26,106.299
714,14.28,106.313
715,14.30,106.317
716,14.32,106.305
717,14.34,106.319
718,14.36,106.296
719,14.38,106.302
720,14.40,106.325
721,14.42,106.341
722,14.44,106.348
723,14.46,106.372
724,14.48,106.380
725,14.50,106.388
726,14.52,106.392
727,14.54,106.376
728,14.56,106.352
729,14.58,106.345
730,14.60,106.326
731,14.62,106.314
732,14.64,106.306
733,14.66,106.302
734,14.68,106.292
735,14.70,106.298
736,14.72,106.297
737,14.74,106.328
738,14.76,106.350
739,14.78,106.321
740,14.80,106.312
741,14.82,106.291
742,14.84,106.281
743,14.86,106.273
744,14.88,106.281
745,14.90,106.263
746,14.92,106.248
747,14.94,106.257
748,14.96,106.243
749,14.98,106.261
750,15.00,106.277
751,15.02,106.262
752,15.04,106.269
753,15.06,106.292
754,15.08,106.310
755,15.10,106.312
756,15.12,106.320
757,15.14,106.331
758,15.16,106.336
759,15.18,106.346
760,15.20,106.345
761,15.22,106.354
762,15.24,106.346
763,15.26,106.335
764,15.28,106.359
765,15.30,106.353
766,15.32,106.382
767,15.34,106.369
768,15.36,106.337
769,15.38,106.317
770,15.40,106.305
771,15.42,106.305
772,15.44,106.334
773,15.46,106.318
774,15.48,106.302
775,15.50,106.313
776,15.52,106.294
777,15.54,106.298
778,15.56,106.310
779,15.58,106.286
780,15.60,106.296
781,15.62,106.282
782,15.64,106.270
783,15.66,106.271
784,15.68,106.285
785,15.70,106.279
786,15.72,106.266
787,15.74,106.272
788,15.76,106.266
789,15.78,106.254
790,15.80,106.263
791,15.82,106.266
792,15.84,106.264
793,15.86,106.280
794,15.88,106.280
795,15.90,106.272
796,15.92,106.282
797,15.94,106.283
798,15.96,106.282
799,15.98,106.290
800,16.00,106.288
801,16.02,106.296
802,16.04,106.323
803,16.06,106.317
804,16.08,106.327
805,16.10,106.315
806,16.12,106.334
807,16.14,106.352
808,16.16,106.367
809,16.18,106.377
810,16.20,106.383
811,16.22,106.382
812,16.24,106.387
813,16.26,106.386
814,16.28,106.370
815,16.30,106.385
816,16.32,106.393
817,16.34,106.399
818,16.36,106.388
819,16.38,106.364
820,16.40,106.341
821,16.42,106.334
822,16.44,106.334
823,16.46,106.330
824,16.48,106.316
825,16.50,106.308
826,16.52,106.310
827,16.54,106.313
828,16.56,106.317
829,16.58,106.325
830,16.60,106.329
831,16.62,106.319
832,16.64,106.299
833,16.66,106.307
834,16.68,106.294
835,16.70,106.308
836,16.72,106.301
837,16.74,106.282
838,16.76,106.287
839,16.78,106.284
840,16.80,106.300
841,16.82,106.313
842,16.84,106.317
843,16.86,106.313
844,16.88,106.332
845,16.90,106.346
846,16.92,106.361
847,16.94,106.362
848,16.96,106.362
849,16.98,106.377
850,17.00,106.362
851,17.02,106.361
852,17.04,106.380
853,17.06,106.366
854,17.08,106.374
855,17.10,106.377
856,17.12,106.375
857,17.14,106.393
858,17.16,106.403
859,17.18,106.436
860,17.20,106.450
861,17.22,106.453
862,17.24,106.445
863,17.26,106.456
864,17.28,106.457
865,17.30,106.479
866,17.32,106.523
867,17.34,106.547
868,17.36,106.514
869,17.38,106.504
870,17.40,106.488
871,17.42,106.475
872,17.44,106.455
873,17.46,106.454
874,17.48,106.457
875,17.50,106.440
876,17.52,106.449
877,17.54,106.468
878,17.56,106.451
879,17.58,106.435
880,17.60,106.438
881,17.62,106.419
882,17.64,106.393
883,17.66,106.377
884,17.68,106.355
885,17.70,106.344
886,17.72,106.331
887,17.74,106.350
888,17.76,106.352
889,17.78,106.334
890,17.80,106.356
891,17.82,106.361
892,17.84,106.359
893,17.86,106.324
894,17.88,106.312
895,17.90,106.309
896,17.92,106.325
897,17.94,106.339
898,17.96,106.326
899,17.98,106.333
900,18.00,106.323
901,18.02,106.321
902,18.04,106.331
903,18.06,106.324
904,18.08,106.309
905,18.10,106.302
906,18.12,106.307
907,18.14,106.316
908,18.16,106.305
909,18.18,106.303
910,18.20,106.307
911,18.22,106.317
912,18.24,106.334
913,18.26,106.322
914,18.28,106.342
915,18.30,106.344
916,18.32,106.359
917,18.34,106.361
918,18.36,106.352
919,18.38,106.342
920,18.40,106.341
921,18.42,106.329
922,18.44,106.342
923,18.46,106.366
924,18.48,106.390
925,18.50,106.350
926,18.52,106.313
927,18.54,106.321
928,18.56,106.305
929,18.58,106.314
930,18.60,106.305
931,18.62,106.292
932,18.64,106.290
933,18.66,106.296
934,18.68,106.299
935,18.70,106.301
936,18.72,106.318
937,18.74,106.325
938,18.76,106.315
939,18.78,106.302
940,18.80,106.317
941,18.82,106.327
942,18.84,106.326
943,18.86,106.321
944,18.88,106.333
945,18.90,106.325
946,18.92,106.324
947,18.94,106.312
948,18.96,106.321
949,18.98,106.306
950,19.00,106.300
951,19.02,106.301
952,19.04,106.284
953,19.06,106.269
954,19.08,106.256
955,19.10,106.249
956,19.12,106.249
957,19.14,106.235
958,19.16,106.230
959,19.18,106.220
960,19.20,106.203
961,19.22,106.215
962,19.24,106.219
963,19.26,106.214
964,19.28,106.213
965,19.30,106.200
966,19.32,106.202
967,19.34,106.197
968,19.36,106.197
969,19.38,106.201
970,19.40,106.214
971,19.42,106.222
972,19.44,106.233
973,19.46,106.237
974,19.48,106.247
975,19.50,106.250
976,19.52,106.266
977,19.54,106.267
978,19.56,106.271
979,19.58,106.281
980,19.60,106.271
981,19.62,106.270
982,19.64,106.275
983,19.66,106.276
984,19.68,106.280
985,19.70,106.291
986,19.72,106.302
987,19.74,106.304
988,19.76,106.301
989,19.78,106.275
990,19.80,106.274
991,19.82,106.280
992,19.84,106.281
993,19.86,106.288
994,19.88,106.279
995,19.90,106.278
996,19.92,106.267
997,19.94,106.274
998,19.96,106.282
999,19.98,106.328
1000,20.00,106.338
1001,20.02,106.349
1002,20.04,106.358
1003,20.06,106.362
1004,20.08,106.364
1005,20.10,106.354
1006,20.12,106.361
1007,20.14,106.358
1008,20.16,106.352
1009,20.18,106.364
1010,20.20,106.357
1011,20.22,106.362
1012,20.24,106.365
1013,20.26,106.366
1014,20.28,106.364
1015,20.30,106.357
1016,20.32,106.359
1017,20.34,106.347
1018,20.36,106.348
1019,20.38,106.352
1020,20.40,106.351
1021,20.42,106.334
1022,20.44,106.339
1023,20.46,106.349
1024,20.48,106.350
1025,20.50,106.363
1026,20.52,106.384
1027,20.54,106.391
1028,20.56,106.394
1029,20.58,106.403
1030,20.60,106.409
1031,20.62,106.407
1032,20.64,106.433
1033,20.66,106.445
1034,20.68,106.449
1035,20.70,106.456
1036,20.72,106.478
1037,20.74,106.514
1038,20.76,106.576
1039,20.78,106.596
1040,20.80,106.571
1041,20.82,106.561
1042,20.84,106.560
1043,20.86,106.530
1044,20.88,106.511
1045,20.90,106.494
1046,20.92,106.471
1047,20.94,106.448
1048,20.96,106.441
1049,20.98,106.407
1050,21.00,106.407
1051,21.02,106.388
1052,21.04,106.365
1053,21.06,106.376
1054,21.08,106.353
1055,21.10,106.344
1056,21.12,106.337
1057,21.14,106.329
1058,21.16,106.322
1059,21.18,106.310
1060,21.20,106.294
1061,21.22,106.291
1062,21.24,106.287
1063,21.26,106.285
1064,21.28,106.281
1065,21.30,106.279
1066,21.32,106.294
1067,21.34,106.281
1068,21.36,106.276
1069,21.38,106.281
1070,21.40,106.269
1071,21.42,106.269
1072,21.44,106.284
1073,21.46,106.263
1074,21.48,106.271
1075,21.50,106.257
1076,21.52,106.262
1077,21.54,106.271
1078,21.56,106.277
1079,21.58,106.287
1080,21.60,106.290
1081,21.62,106.298
1082,21.64,106.302
1083,21.66,106.283
1084,21.68,106.296
1085,21.70,106.286
1086,21.72,106.300
1087,21.74,106.316
1088,21.76,106.313
1089,21.78,106.304
1090,21.80,106.312
1091,21.82,106.324
1092,21.84,106.334
1093,21.86,106.354
1094,21.88,106.369
1095,21.90,106.382
1096,21.92,106.413
1097,21.94,106.436
1098,21.96,106.458
1099,21.98,106.467
1100,22.00,106.471
1101,22.02,106.489
1102,22.04,106.487
1103,22.06,106.493
1104,22.08,106.473
1105,22.10,106.470
1106,22.12,106.466
1107,22.14,106.460
1108,22.16,106.438
1109,22.18,106.436
1110,22.20,106.430
1111,22.22,106.452
1112,22.24,106.441
1113,22.26,106.437
1114,22.28,106.428
1115,22.30,106.423
1116,22.32,106.419
1117,22.34,106.412
1118,22.36,106.405
1119,22.38,106.406
1120,22.40,106.408
1121,22.42,106.396
1122,22.44,106.403
1123,22.46,106.416
1124,22.48,106.402
1125,22.50,106.394
1126,22.52,106.389
1127,22.54,106.398
1128,22.56,106.406
1129,22.58,106.411
1130,22.60,106.403
1131,22.62,106.392
1132,22.64,106.393
1133,22.66,106.380
1134,22.68,106.390
1135,22.70,106.387
1136,22.72,106.395
1137,22.74,106.404
1138,22.76,106.410
1139,22.78,106.421
1140,22.80,106.414
1141,22.82,106.425
1142,22.84,106.414
1143,22.86,106.421
1144,22.88,106.434
1145,22.90,106.428
1146,22.92,106.430
1147,22.94,106.425
1148,22.96,106.435
1149,22.98,106.424
1150,23.00,106.384
1151,23.02,106.384
1152,23.04,106.384
1153,23.06,106.381
1154,23.08,106.384
1155,23.10,106.387
1156,23.12,106.392
1157,23.14,106.385
1158,23.16,106.365
1159,23.18,106.370
1160,23.20,106.348
1161,23.22,106.357
1162,23.24,106.339
1163,23.26,106.343
1164,23.28,106.339
1165,23.30,106.337
1166,23.32,106.347
1167,23.34,106.353
1168,23.36,106.351
1169,23.38,106.364
1170,23.40,106.367
1171,23.42,106.360
1172,23.44,106.352
1173,23.46,106.365
1174,23.48,106.362
1175,23.50,106.352
1176,23.52,106.370
1177,23.54,106.379
1178,23.56,106.394
1179,23.58,106.410
1180,23.60,106.418
1181,23.62,106.432
1182,23.64,106.426
1183,23.66,106.408
1184,23.68,106.415
1185,23.70,106.421
1186,23.72,106.426
1187,23.74,106.434
1188,23.76,106.429
1189,23.78,106.427
1190,23.80,106.418
1191,23.82,106.404
1192,23.84,106.424
1193,23.86,106.390
1194,23.88,106.391
1195,23.90,106.371
1196,23.92,106.390
1197,23.94,106.388
1198,23.96,106.367
1199,23.98,106.359
1200,24.00,106.349
1201,24.02,106.360
1202,24.04,106.363
1203,24.06,106.378
1204,24.08,106.370
1205,24.10,106.386
1206,24.12,106.387
1207,24.14,106.399
1208,24.16,106.398
1209,24.18,106.402
1210,24.20,106.380
1211,24.22,106.393
1212,24.24,106.384
1213,24.26,106.379
1214,24.28,106.382
1215,24.30,106.394
1216,24.32,106.402
1217,24.34,106.407
1218,24.36,106.427
1219,24.38,106.427
1220,24.40,106.430
1221,24.42,106.412
1222,24.44,106.391
1223,24.46,106.363
1224,24.48,106.363
1225,24.50,106.362
1226,24.52,106.383
1227,24.54,106.425
1228,24.56,106.431
1229,24.58,106.456
1230,24.60,106.418
1231,24.62,106.426
1232,24.64,106.405
1233,24.66,106.372
1234,24.68,106.365
1235,24.70,106.331
1236,24.72,106.323
1237,24.74,106.319
1238,24.76,106.315
1239,24.78,106.313
1240,24.80,106.318
1241,24.82,106.318
1242,24.84,106.318
1243,24.86,106.328
1244,24.88,106.337
1245,24.90,106.323
1246,24.92,106.345
1247,24.94,106.359
1248,24.96,106.359
1249,24.98,106.371
1250,25.00,106.374
1251,25.02,106.387
1252,25.04,106.397
1253,25.06,106.400
1254,25.08,106.414
1255,25.10,106.372
1256,25.12,106.360
1257,25.14,106.366
1258,25.16,106.356
1259,25.18,106.349
1260,25.20,106.342
1261,25.22,106.341
1262,25.24,106.340
1263,25.26,106.330
1264,25.28,106.334
1265,25.30,106.332
1266,25.32,106.328
1267,25.34,106.299
1268,25.36,106.288
1269,25.38,106.284
1270,25.40,106.316
1271,25.42,106.312
1272,25.44,106.322
1273,25.46,106.328
1274,25.48,106.339
1275,25.50,106.366
1276,25.52,106.364
1277,25.54,106.352
1278,25.56,106.355
1279,25.58,106.372
1280,25.60,106.356
1281,25.62,106.356
1282,25.64,106.367
1283,25.66,106.366
1284,25.68,106.370
1285,25.70,106.382
1286,25.72,106.381
1287,25.74,106.383
1288,25.76,106.392
1289,25.78,106.373
1290,25.80,106.374
1291,25.82,106.378
1292,25.84,106.381
1293,25.86,106.370
1294,25.88,106.350
1295,25.90,106.341
1296,25.92,106.325
1297,25.94,106.334
1298,25.96,106.349
1299,25.98,106.350
1300,26.00,106.362
1301,26.02,106.352
1302,26.04,106.371
1303,26.06,106.386
1304,26.08,106.391
1305,26.10,106.396
1306,26.12,106.386
1307,26.14,106.398
1308,26.16,106.401
1309,26.18,106.400
1310,26.20,106.403
1311,26.22,106.405
1312,26.24,106.407
1313,26.26,106.366
1314,26.28,106.366
1315,26.30,106.363
1316,26.32,106.357
1317,26.34,106.359
1318,26.36,106.360
1319,26.38,106.368
1320,26.40,106.365
1321,26.42,106.368
1322,26.44,106.378
1323,26.46,106.395
1324,26.48,106.392
1325,26.50,106.390
1326,26.52,106.391
1327,26.54,106.378
1328,26.56,106.370
1329,26.58,106.363
1330,26.60,106.353
1331,26.62,106.369
1332,26.64,106.367
1333,26.66,106.370
1334,26.68,106.379
1335,26.70,106.370
1336,26.72,106.373
1337,26.74,106.367
1338,26.76,106.352
1339,26.78,106.359
1340,26.80,106.342
1341,26.82,106.342
1342,26.84,106.348
