"Device: USB-2408-2AO"
"Serial Number: 1C3CD21"
"Channel Count: 1"
"Sample Count: 1293"
"Start Time: 1/25/2023 2:50:59.95 PM"
"Scan Rate: 50"
"Sample","Time (s)","CH1 (°C)"
"50","1.00","106.228"
"51","1.02","106.226"
"52","1.04","106.215"
"53","1.06","106.219"
"54","1.08","106.221"
"55","1.10","106.224"
"56","1.12","106.233"
"57","1.14","106.229"
"58","1.16","106.245"
"59","1.18","106.256"
"60","1.20","106.249"
"61","1.22","106.251"
"62","1.24","106.261"
"63","1.26","106.264"
"64","1.28","106.286"
"65","1.30","106.295"
"66","1.32","106.316"
"67","1.34","106.317"
"68","1.36","106.319"
"69","1.38","106.334"
"70","1.40","106.345"
"71","1.42","106.350"
"72","1.44","106.363"
"73","1.46","106.369"
"74","1.48","106.380"
"75","1.50","106.388"
"76","1.52","106.403"
"77","1.54","106.418"
"78","1.56","106.406"
"79","1.58","106.417"
"80","1.60","106.421"
"81","1.62","106.433"
"82","1.64","106.441"
"83","1.66","106.443"
"84","1.68","106.424"
"85","1.70","106.428"
"86","1.72","106.430"
"87","1.74","106.443"
"88","1.76","106.426"
"89","1.78","106.420"
"90","1.80","106.425"
"91","1.82","106.439"
"92","1.84","106.438"
"93","1.86","106.422"
"94","1.88","106.412"
"95","1.90","106.398"
"96","1.92","106.399"
"97","1.94","106.416"
"98","1.96","106.428"
"99","1.98","106.422"
"100","2.00","106.402"
"101","2.02","106.404"
"102","2.04","106.413"
"103","2.06","106.428"
"104","2.08","106.425"
"105","2.10","106.389"
"106","2.12","106.379"
"107","2.14","106.413"
"108","2.16","106.442"
"109","2.18","106.459"
"110","2.20","106.475"
"111","2.22","106.479"
"112","2.24","106.506"
"113","2.26","106.498"
"114","2.28","106.501"
"115","2.30","106.501"
"116","2.32","106.490"
"117","2.34","106.478"
"118","2.36","106.482"
"119","2.38","106.455"
"120","2.40","106.437"
"121","2.42","106.431"
"122","2.44","106.411"
"123","2.46","106.397"
"124","2.48","106.377"
"125","2.50","106.357"
"126","2.52","106.365"
"127","2.54","106.369"
"128","2.56","106.356"
"129","2.58","106.353"
"130","2.60","106.334"
"131","2.62","106.337"
"132","2.64","106.337"
"133","2.66","106.342"
"134","2.68","106.337"
"135","2.70","106.326"
"136","2.72","106.333"
"137","2.74","106.329"
"138","2.76","106.321"
"139","2.78","106.332"
"140","2.80","106.335"
"141","2.82","106.325"
"142","2.84","106.318"
"143","2.86","106.320"
"144","2.88","106.315"
"145","2.90","106.311"
"146","2.92","106.315"
"147","2.94","106.315"
"148","2.96","106.288"
"149","2.98","106.281"
"150","3.00","106.289"
"151","3.02","106.279"
"152","3.04","106.268"
"153","3.06","106.278"
"154","3.08","106.277"
"155","3.10","106.273"
"156","3.12","106.269"
"157","3.14","106.273"
"158","3.16","106.278"
"159","3.18","106.275"
"160","3.20","106.275"
"161","3.22","106.256"
"162","3.24","106.252"
"163","3.26","106.245"
"164","3.28","106.263"
"165","3.30","106.259"
"166","3.32","106.245"
"167","3.34","106.238"
"168","3.36","106.231"
"169","3.38","106.242"
"170","3.40","106.248"
"171","3.42","106.229"
"172","3.44","106.214"
"173","3.46","106.216"
"174","3.48","106.231"
"175","3.50","106.233"
"176","3.52","106.217"
"177","3.54","106.209"
"178","3.56","106.230"
"179","3.58","106.243"
"180","3.60","106.245"
"181","3.62","106.237"
"182","3.64","106.244"
"183","3.66","106.265"
"184","3.68","106.280"
"185","3.70","106.286"
"186","3.72","106.275"
"187","3.74","106.274"
"188","3.76","106.287"
"189","3.78","106.293"
"190","3.80","106.287"
"191","3.82","106.296"
"192","3.84","106.294"
"193","3.86","106.302"
"194","3.88","106.321"
"195","3.90","106.328"
"196","3.92","106.350"
"197","3.94","106.358"
"198","3.96","106.364"
"199","3.98","106.380"
"200","4.00","106.394"
"201","4.02","106.392"
"202","4.04","106.391"
"203","4.06","106.402"
"204","4.08","106.411"
"205","4.10","106.417"
"206","4.12","106.417"
"207","4.14","106.405"
"208","4.16","106.408"
"209","4.18","106.408"
"210","4.20","106.405"
"211","4.22","106.397"
"212","4.24","106.390"
"213","4.26","106.388"
"214","4.28","106.399"
"215","4.30","106.398"
"216","4.32","106.417"
"217","4.34","106.427"
"218","4.36","106.436"
"219","4.38","106.420"
