"Device: USB-2408-2AO"
"Serial Number: 1C3CD21"
"Channel Count: 1"
"Sample Count: 1276"
"Start Time: 1/25/2023 2:40:11.39 PM"
"Scan Rate: 50"
"Sample","Time (s)","CH1 (°C)"
"103","2.06","21.208"
"104","2.08","21.198"
"105","2.10","21.213"
"106","2.12","21.219"
"107","2.14","21.221"
"108","2.16","21.216"
"109","2.18","21.224"
"110","2.20","21.232"
"111","2.22","21.236"
"112","2.24","21.239"
"113","2.26","21.231"
"114","2.28","21.226"
"115","2.30","21.223"
"116","2.32","21.220"
"117","2.34","21.212"
"118","2.36","21.207"
"119","2.38","21.204"
"120","2.40","21.199"
"121","2.42","21.205"
"122","2.44","21.208"
"123","2.46","21.212"
"124","2.48","21.219"
"125","2.50","21.226"
"126","2.52","21.230"
"127","2.54","21.231"
"128","2.56","21.227"
"129","2.58","21.226"
"130","2.60","21.233"
"131","2.62","21.231"
"132","2.64","21.213"
"133","2.66","21.222"
"134","2.68","21.223"
"135","2.70","21.217"
"136","2.72","21.208"
"137","2.74","21.214"
"138","2.76","21.213"
"139","2.78","21.216"
"140","2.80","21.221"
"141","2.82","21.228"
"142","2.84","21.232"
"143","2.86","21.230"
"144","2.88","21.233"
"145","2.90","21.234"
"146","2.92","21.246"
"147","2.94","21.222"
"148","2.96","21.233"
"149","2.98","21.226"
"150","3.00","21.215"
"151","3.02","21.207"
"152","3.04","21.201"
"153","3.06","21.204"
"154","3.08","21.204"
"155","3.10","21.210"
"156","3.12","21.209"
"157","3.14","21.218"
"158","3.16","21.224"
"159","3.18","21.231"
"160","3.20","21.235"
"161","3.22","21.231"
"162","3.24","21.227"
"163","3.26","21.227"
"164","3.28","21.220"
"165","3.30","21.221"
"166","3.32","21.213"
"167","3.34","21.210"
"168","3.36","21.197"
"169","3.38","21.204"
"170","3.40","21.209"
"171","3.42","21.199"
"172","3.44","21.201"
"173","3.46","21.214"
"174","3.48","21.224"
"175","3.50","21.223"
"176","3.52","21.220"
"177","3.54","21.216"
"178","3.56","21.224"
"179","3.58","21.223"
"180","3.60","21.221"
"181","3.62","21.223"
"182","3.64","21.210"
"183","3.66","21.209"
"184","3.68","21.202"
"185","3.70","21.195"
"186","3.72","21.201"
"187","3.74","21.194"
"188","3.76","21.201"
"189","3.78","21.202"
"190","3.80","21.210"
"191","3.82","21.207"
"192","3.84","21.213"
"193","3.86","21.225"
"194","3.88","21.214"
"195","3.90","21.218"
"196","3.92","21.220"
"197","3.94","21.222"
"198","3.96","21.220"
"199","3.98","21.216"
"200","4.00","21.195"
"201","4.02","21.195"
"202","4.04","21.202"
"203","4.06","21.192"
"204","4.08","21.191"
"205","4.10","21.196"
"206","4.12","21.197"
"207","4.14","21.203"
"208","4.16","21.210"
"209","4.18","21.212"
"210","4.20","21.216"
"211","4.22","21.216"
"212","4.24","21.218"
"213","4.26","21.219"
"214","4.28","21.210"
"215","4.30","21.203"
"216","4.32","21.200"
"217","4.34","21.193"
"218","4.36","21.190"
"219","4.38","21.182"
"220","4.40","21.184"
"221","4.42","21.188"
"222","4.44","21.195"
"223","4.46","21.201"
"224","4.48","21.196"
"225","4.50","21.202"
"226","4.52","21.211"
"227","4.54","21.210"
"228","4.56","21.212"
"229","4.58","21.208"
"230","4.60","21.215"
"231","4.62","21.208"
"232","4.64","21.195"
"233","4.66","21.194"
"234","4.68","21.187"
"235","4.70","21.192"
"236","4.72","21.178"
"237","4.74","21.176"
"238","4.76","21.177"
"239","4.78","21.194"
"240","4.80","21.200"
"241","4.82","21.214"
"242","4.84","21.209"
"243","4.86","21.209"
"244","4.88","21.205"
"245","4.90","21.215"
"246","4.92","21.208"
"247","4.94","21.201"
"248","4.96","21.204"
"249","4.98","21.199"
"250","5.00","21.192"
"251","5.02","21.192"
"252","5.04","21.179"
"253","5.06","21.180"
"254","5.08","21.181"
"255","5.10","21.192"
"256","5.12","21.201"
"257","5.14","21.201"
"258","5.16","21.198"
"259","5.18","21.208"
"260","5.20","21.213"
"261","5.22","21.220"
"262","5.24","21.224"
"263","5.26","21.212"
"264","5.28","21.200"
"265","5.30","21.192"
"266","5.32","21.189"
"267","5.34","21.190"
"268","5.36","21.189"
"269","5.38","21.183"
"270","5.40","21.183"
"271","5.42","21.183"
"272","5.44","21.194"
"273","5.46","21.201"
"274","5.48","21.199"
"275","5.50","21.210"
"276","5.52","21.215"
"277","5.54","21.215"
"278","5.56","21.210"
"279","5.58","21.220"
"280","5.60","21.208"
"281","5.62","21.195"
"282","5.64","21.199"
"283","5.66","21.195"
"284","5.68","21.179"
"285","5.70","21.183"
"286","5.72","21.186"
"287","5.74","21.182"
"288","5.76","21.182"
"289","5.78","21.193"
"290","5.80","21.198"
"291","5.82","21.207"
"292","5.84","21.210"
"293","5.86","21.215"
"294","5.88","21.215"
"295","5.90","21.214"
"296","5.92","21.208"
"297","5.94","21.208"
"298","5.96","21.207"
"299","5.98","21.197"
"300","6.00","21.192"
"301","6.02","21.182"
"302","6.04","21.190"
"303","6.06","21.185"
"304","6.08","21.191"
"305","6.10","21.186"
"306","6.12","21.201"
"307","6.14","21.205"
"308","6.16","21.206"
"309","6.18","21.208"
"310","6.20","21.223"
"311","6.22","21.218"
"312","6.24","21.218"
"313","6.26","21.211"
"314","6.28","21.209"
"315","6.30","21.199"
"316","6.32","21.204"
"317","6.34","21.184"
"318","6.36","21.183"
"319","6.38","21.177"
"320","6.40","21.183"
"321","6.42","21.182"
"322","6.44","21.186"
"323","6.46","21.200"
"324","6.48","21.200"
"325","6.50","21.201"
"326","6.52","21.214"
"327","6.54","21.217"
"328","6.56","21.211"
"329","6.58","21.212"
"330","6.60","21.206"
"331","6.62","21.204"
"332","6.64","21.194"
"333","6.66","21.193"
"334","6.68","21.181"
"335","6.70","21.180"
"336","6.72","21.179"
"337","6.74","21.181"
"338","6.76","21.185"
"339","6.78","21.189"
"340","6.80","21.192"
"341","6.82","21.200"
"342","6.84","21.213"
"343","6.86","21.209"
"344","6.88","21.211"
"345","6.90","21.205"
"346","6.92","21.211"
"347","6.94","21.198"
"348","6.96","21.199"
"349","6.98","21.198"
"350","7.00","21.185"
"351","7.02","21.185"
"352","7.04","21.178"
"353","7.06","21.179"
"354","7.08","21.180"
"355","7.10","21.185"
"356","7.12","21.186"
"357","7.14","21.201"
"358","7.16","21.207"
"359","7.18","21.212"
"360","7.20","21.212"
"361","7.22","21.207"
"362","7.24","21.215"
"363","7.26","21.211"
"364","7.28","21.200"
"365","7.30","21.189"
"366","7.32","21.193"
"367","7.34","21.186"
"368","7.36","21.187"
"369","7.38","21.177"
"370","7.40","21.174"
"371","7.42","21.181"
"372","7.44","21.192"
"373","7.46","21.190"
"374","7.48","21.196"
"375","7.50","21.205"
"376","7.52","21.212"
"377","7.54","21.213"
"378","7.56","21.214"
"379","7.58","21.214"
"380","7.60","21.204"
"381","7.62","21.200"
"382","7.64","21.195"
"383","7.66","21.187"
"384","7.68","21.182"
"385","7.70","21.176"
"386","7.72","21.178"
"387","7.74","21.191"
"388","7.76","21.189"
"389","7.78","21.202"
"390","7.80","21.204"
"391","7.82","21.206"
"392","7.84","21.202"
"393","7.86","21.203"
"394","7.88","21.205"
"395","7.90","21.210"
"396","7.92","21.200"
"397","7.94","21.200"
"398","7.96","21.198"
"399","7.98","21.188"
"400","8.00","21.179"
"401","8.02","21.176"
"402","8.04","21.177"
"403","8.06","21.178"
"404","8.08","21.183"
"405","8.10","21.186"
"406","8.12","21.194"
"407","8.14","21.192"
"408","8.16","21.199"
"409","8.18","21.200"
"410","8.20","21.217"
"411","8.22","21.220"
"412","8.24","21.212"
"413","8.26","21.213"
"414","8.28","21.198"
"415","8.30","21.191"
"416","8.32","21.193"
"417","8.34","21.185"
"418","8.36","21.189"
"419","8.38","21.190"
"420","8.40","21.191"
"421","8.42","21.189"
"422","8.44","21.189"
"423","8.46","21.199"
"424","8.48","21.205"
"425","8.50","21.211"
"426","8.52","21.213"
"427","8.54","21.200"
"428","8.56","21.222"
"429","8.58","21.211"
"430","8.60","21.210"
"431","8.62","21.201"
"432","8.64","21.195"
"433","8.66","21.189"
"434","8.68","21.192"
"435","8.70","21.186"
"436","8.72","21.186"
"437","8.74","21.195"
"438","8.76","21.197"
"439","8.78","21.204"
"440","8.80","21.204"
"441","8.82","21.208"
"442","8.84","21.214"
"443","8.86","21.209"
"444","8.88","21.212"
"445","8.90","21.214"
"446","8.92","21.206"
"447","8.94","21.200"
"448","8.96","21.192"
"449","8.98","21.186"
"450","9.00","21.187"
"451","9.02","21.183"
"452","9.04","21.180"
"453","9.06","21.185"
"454","9.08","21.195"
"455","9.10","21.189"
"456","9.12","21.195"
"457","9.14","21.209"
"458","9.16","21.213"
"459","9.18","21.219"
"460","9.20","21.213"
"461","9.22","21.211"
"462","9.24","21.204"
"463","9.26","21.198"
"464","9.28","21.200"
"465","9.30","21.187"
"466","9.32","21.177"
"467","9.34","21.184"
"468","9.36","21.185"
"469","9.38","21.191"
"470","9.40","21.197"
"471","9.42","21.201"
"472","9.44","21.206"
"473","9.46","21.210"
"474","9.48","21.220"
"475","9.50","21.212"
"476","9.52","21.219"
"477","9.54","21.216"
"478","9.56","21.217"
"479","9.58","21.210"
"480","9.60","21.195"
"481","9.62","21.198"
"482","9.64","21.198"
"483","9.66","21.191"
"484","9.68","21.182"
"485","9.70","21.185"
"486","9.72","21.189"
"487","9.74","21.190"
"488","9.76","21.187"
"489","9.78","21.200"
"490","9.80","21.195"
"491","9.82","21.212"
"492","9.84","21.210"
"493","9.86","21.211"
"494","9.88","21.214"
"495","9.90","21.210"
"496","9.92","21.206"
"497","9.94","21.206"
"498","9.96","21.194"
"499","9.98","21.189"
"500","10.00","21.195"
"501","10.02","21.184"
"502","10.04","21.184"
"503","10.06","21.192"
"504","10.08","21.196"
"505","10.10","21.197"
"506","10.12","21.204"
"507","10.14","21.214"
"508","10.16","21.221"
"509","10.18","21.220"
"510","10.20","21.221"
"511","10.22","21.211"
"512","10.24","21.214"
"513","10.26","21.199"
"514","10.28","21.200"
"515","10.30","21.196"
"516","10.32","21.187"
"517","10.34","21.194"
"518","10.36","21.179"
"519","10.38","21.192"
"520","10.40","21.196"
"521","10.42","21.195"
"522","10.44","21.203"
"523","10.46","21.204"
"524","10.48","21.201"
"525","10.50","21.209"
"526","10.52","21.206"
"527","10.54","21.205"
"528","10.56","21.204"
"529","10.58","21.195"
"530","10.60","21.198"
"531","10.62","21.200"
"532","10.64","21.185"
"533","10.66","21.175"
"534","10.68","21.179"
"535","10.70","21.186"
"536","10.72","21.175"
"537","10.74","21.189"
"538","10.76","21.195"
"539","10.78","21.206"
"540","10.80","21.209"
"541","10.82","21.214"
"542","10.84","21.217"
"543","10.86","21.211"
"544","10.88","21.220"
"545","10.90","21.210"
"546","10.92","21.200"
"547","10.94","21.205"
"548","10.96","21.197"
"549","10.98","21.195"
"550","11.00","21.194"
"551","11.02","21.190"
"552","11.04","21.185"
"553","11.06","21.198"
"554","11.08","21.204"
"555","11.10","21.204"
"556","11.12","21.219"
"557","11.14","21.217"
"558","11.16","21.217"
"559","11.18","21.218"
"560","11.20","21.212"
"561","11.22","21.210"
"562","11.24","21.212"
"563","11.26","21.213"
"564","11.28","21.198"
"565","11.30","21.204"
"566","11.32","21.189"
"567","11.34","21.187"
"568","11.36","21.186"
"569","11.38","21.185"
"570","11.40","21.191"
"571","11.42","21.201"
"572","11.44","21.209"
"573","11.46","21.206"
"574","11.48","21.216"
"575","11.50","21.219"
"576","11.52","21.212"
"577","11.54","21.207"
"578","11.56","21.199"
"579","11.58","21.200"
"580","11.60","21.195"
"581","11.62","21.198"
"582","11.64","21.187"
"583","11.66","21.181"
"584","11.68","21.182"
"585","11.70","21.181"
"586","11.72","21.183"
"587","11.74","21.186"
"588","11.76","21.197"
"589","11.78","21.198"
"590","11.80","21.196"
"591","11.82","21.196"
"592","11.84","21.208"
"593","11.86","21.208"
"594","11.88","21.202"
"595","11.90","21.190"
"596","11.92","21.191"
"597","11.94","21.183"
"598","11.96","21.178"
"599","11.98","21.175"
"600","12.00","21.181"
"601","12.02","21.173"
"602","12.04","21.178"
"603","12.06","21.183"
"604","12.08","21.193"
"605","12.10","21.199"
"606","12.12","21.200"
"607","12.14","21.204"
"608","12.16","21.211"
"609","12.18","21.202"
"610","12.20","21.206"
"611","12.22","21.192"
"612","12.24","21.197"
"613","12.26","21.184"
"614","12.28","21.180"
"615","12.30","21.171"
"616","12.32","21.163"
"617","12.34","21.164"
"618","12.36","21.169"
"619","12.38","21.169"
"620","12.40","21.184"
"621","12.42","21.185"
"622","12.44","21.190"
"623","12.46","21.194"
"624","12.48","21.203"
"625","12.50","21.206"
"626","12.52","21.195"
"627","12.54","21.193"
"628","12.56","21.191"
"629","12.58","21.191"
"630","12.60","21.179"
"631","12.62","21.176"
"632","12.64","21.179"
"633","12.66","21.172"
"634","12.68","21.168"
"635","12.70","21.171"
"636","12.72","21.177"
"637","12.74","21.187"
"638","12.76","21.188"
"639","12.78","21.192"
"640","12.80","21.204"
"641","12.82","21.194"
"642","12.84","21.193"
"643","12.86","21.199"
"644","12.88","21.201"
"645","12.90","21.187"
"646","12.92","21.188"
"647","12.94","21.180"
"648","12.96","21.165"
"649","12.98","21.174"
"650","13.00","21.172"
"651","13.02","21.174"
"652","13.04","21.161"
"653","13.06","21.170"
"654","13.08","21.174"
"655","13.10","21.178"
"656","13.12","21.189"
"657","13.14","21.193"
"658","13.16","21.198"
"659","13.18","21.198"
"660","13.20","21.191"
"661","13.22","21.184"
"662","13.24","21.178"
"663","13.26","21.171"
"664","13.28","21.171"
"665","13.30","21.169"
"666","13.32","21.167"
"667","13.34","21.164"
"668","13.36","21.166"
"669","13.38","21.170"
"670","13.40","21.187"
"671","13.42","21.175"
"672","13.44","21.196"
"673","13.46","21.198"
"674","13.48","21.195"
"675","13.50","21.193"
"676","13.52","21.195"
"677","13.54","21.190"
"678","13.56","21.181"
"679","13.58","21.180"
"680","13.60","21.168"
"681","13.62","21.166"
"682","13.64","21.165"
"683","13.66","21.162"
"684","13.68","21.171"
"685","13.70","21.169"
"686","13.72","21.177"
"687","13.74","21.183"
"688","13.76","21.189"
"689","13.78","21.191"
"690","13.80","21.193"
"691","13.82","21.186"
"692","13.84","21.196"
"693","13.86","21.190"
"694","13.88","21.189"
"695","13.90","21.184"
"696","13.92","21.178"
"697","13.94","21.171"
"698","13.96","21.168"
"699","13.98","21.168"
"700","14.00","21.163"
"701","14.02","21.166"
"702","14.04","21.173"
"703","14.06","21.180"
"704","14.08","21.191"
"705","14.10","21.196"
"706","14.12","21.197"
"707","14.14","21.202"
"708","14.16","21.195"
"709","14.18","21.191"
"710","14.20","21.195"
"711","14.22","21.190"
"712","14.24","21.186"
"713","14.26","21.173"
"714","14.28","21.180"
"715","14.30","21.168"
"716","14.32","21.172"
"717","14.34","21.168"
"718","14.36","21.175"
"719","14.38","21.181"
"720","14.40","21.168"
"721","14.42","21.190"
"722","14.44","21.195"
"723","14.46","21.196"
"724","14.48","21.201"
"725","14.50","21.196"
"726","14.52","21.190"
"727","14.54","21.191"
"728","14.56","21.193"
"729","14.58","21.179"
"730","14.60","21.178"
"731","14.62","21.172"
"732","14.64","21.173"
"733","14.66","21.182"
"734","14.68","21.172"
"735","14.70","21.177"
"736","14.72","21.185"
"737","14.74","21.186"
"738","14.76","21.201"
"739","14.78","21.195"
"740","14.80","21.203"
"741","14.82","21.204"
"742","14.84","21.204"
"743","14.86","21.195"
"744","14.88","21.195"
"745","14.90","21.192"
"746","14.92","21.183"
"747","14.94","21.179"
"748","14.96","21.176"
"749","14.98","21.180"
"750","15.00","21.172"
"751","15.02","21.179"
"752","15.04","21.170"
"753","15.06","21.185"
"754","15.08","21.187"
"755","15.10","21.192"
"756","15.12","21.198"
"757","15.14","21.203"
"758","15.16","21.197"
"759","15.18","21.196"
"760","15.20","21.195"
"761","15.22","21.190"
"762","15.24","21.186"
"763","15.26","21.185"
"764","15.28","21.185"
"765","15.30","21.179"
"766","15.32","21.175"
"767","15.34","21.171"
"768","15.36","21.176"
"769","15.38","21.183"
"770","15.40","21.183"
"771","15.42","21.189"
"772","15.44","21.193"
"773","15.46","21.204"
"774","15.48","21.198"
"775","15.50","21.207"
"776","15.52","21.201"
"777","15.54","21.199"
"778","15.56","21.202"
"779","15.58","21.190"
"780","15.60","21.186"
"781","15.62","21.185"
"782","15.64","21.186"
"783","15.66","21.176"
"784","15.68","21.179"
"785","15.70","21.177"
"786","15.72","21.183"
"787","15.74","21.193"
"788","15.76","21.198"
"789","15.78","21.196"
"790","15.80","21.204"
"791","15.82","21.197"
"792","15.84","21.199"
"793","15.86","21.198"
"794","15.88","21.188"
"795","15.90","21.189"
"796","15.92","21.186"
"797","15.94","21.178"
"798","15.96","21.174"
"799","15.98","21.173"
"800","16.00","21.177"
"801","16.02","21.181"
"802","16.04","21.176"
"803","16.06","21.185"
"804","16.08","21.186"
"805","16.10","21.195"
"806","16.12","21.197"
"807","16.14","21.208"
"808","16.16","21.207"
"809","16.18","21.195"
"810","16.20","21.195"
"811","16.22","21.194"
"812","16.24","21.178"
"813","16.26","21.186"
"814","16.28","21.179"
"815","16.30","21.178"
"816","16.32","21.164"
"817","16.34","21.172"
"818","16.36","21.179"
"819","16.38","21.180"
"820","16.40","21.190"
"821","16.42","21.198"
"822","16.44","21.196"
"823","16.46","21.211"
"824","16.48","21.198"
"825","16.50","21.205"
"826","16.52","21.205"
"827","16.54","21.201"
"828","16.56","21.191"
"829","16.58","21.186"
"830","16.60","21.188"
"831","16.62","21.178"
"832","16.64","21.175"
"833","16.66","21.179"
"834","16.68","21.179"
"835","16.70","21.183"
"836","16.72","21.196"
"837","16.74","21.198"
"838","16.76","21.210"
"839","16.78","21.207"
"840","16.80","21.208"
"841","16.82","21.204"
"842","16.84","21.203"
"843","16.86","21.202"
"844","16.88","21.198"
"845","16.90","21.193"
"846","16.92","21.191"
"847","16.94","21.183"
"848","16.96","21.188"
"849","16.98","21.183"
"850","17.00","21.177"
"851","17.02","21.183"
"852","17.04","21.193"
"853","17.06","21.194"
"854","17.08","21.199"
"855","17.10","21.201"
"856","17.12","21.209"
"857","17.14","21.212"
"858","17.16","21.217"
"859","17.18","21.209"
"860","17.20","21.207"
"861","17.22","21.198"
"862","17.24","21.192"
"863","17.26","21.197"
"864","17.28","21.190"
"865","17.30","21.186"
"866","17.32","21.189"
"867","17.34","21.181"
"868","17.36","21.204"
"869","17.38","21.199"
"870","17.40","21.205"
"871","17.42","21.210"
"872","17.44","21.220"
"873","17.46","21.215"
"874","17.48","21.219"
"875","17.50","21.211"
"876","17.52","21.209"
"877","17.54","21.204"
"878","17.56","21.207"
"879","17.58","21.194"
"880","17.60","21.186"
"881","17.62","21.187"
"882","17.64","21.186"
"883","17.66","21.188"
"884","17.68","21.194"
"885","17.70","21.199"
"886","17.72","21.204"
"887","17.74","21.210"
"888","17.76","21.211"
"889","17.78","21.216"
"890","17.80","21.215"
"891","17.82","21.220"
"892","17.84","21.212"
"893","17.86","21.211"
"894","17.88","21.206"
"895","17.90","21.199"
"896","17.92","21.192"
"897","17.94","21.192"
"898","17.96","21.188"
"899","17.98","21.190"
"900","18.00","21.191"
"901","18.02","21.188"
"902","18.04","21.198"
"903","18.06","21.200"
"904","18.08","21.209"
"905","18.10","21.210"
"906","18.12","21.211"
"907","18.14","21.218"
"908","18.16","21.214"
"909","18.18","21.212"
"910","18.20","21.203"
"911","18.22","21.203"
"912","18.24","21.190"
"913","18.26","21.190"
"914","18.28","21.193"
"915","18.30","21.184"
"916","18.32","21.184"
"917","18.34","21.189"
"918","18.36","21.193"
"919","18.38","21.201"
"920","18.40","21.209"
"921","18.42","21.206"
"922","18.44","21.218"
"923","18.46","21.223"
"924","18.48","21.219"
"925","18.50","21.230"
"926","18.52","21.217"
"927","18.54","21.215"
"928","18.56","21.218"
"929","18.58","21.207"
"930","18.60","21.219"
"931","18.62","21.223"
"932","18.64","21.210"
"933","18.66","21.193"
"934","18.68","21.190"
"935","18.70","21.186"
"936","18.72","21.194"
"937","18.74","21.199"
"938","18.76","21.204"
"939","18.78","21.208"
"940","18.80","21.201"
"941","18.82","21.200"
"942","18.84","21.201"
"943","18.86","21.198"
"944","18.88","21.184"
"945","18.90","21.179"
"946","18.92","21.171"
"947","18.94","21.177"
"948","18.96","21.182"
"949","18.98","21.188"
"950","19.00","21.186"
"951","19.02","21.196"
"952","19.04","21.201"
"953","19.06","21.202"
"954","19.08","21.210"
"955","19.10","21.209"
"956","19.12","21.242"
"957","19.14","21.225"
"958","19.16","21.216"
"959","19.18","21.201"
"960","19.20","21.201"
"961","19.22","21.203"
"962","19.24","21.195"
"963","19.26","21.198"
"964","19.28","21.192"
"965","19.30","21.200"
"966","19.32","21.199"
"967","19.34","21.199"
"968","19.36","21.211"
"969","19.38","21.212"
"970","19.40","21.219"
"971","19.42","21.216"
"972","19.44","21.224"
"973","19.46","21.224"
"974","19.48","21.221"
"975","19.50","21.219"
"976","19.52","21.209"
"977","19.54","21.206"
"978","19.56","21.201"
"979","19.58","21.209"
"980","19.60","21.196"
"981","19.62","21.194"
"982","19.64","21.198"
"983","19.66","21.197"
"984","19.68","21.197"
"985","19.70","21.202"
"986","19.72","21.226"
"987","19.74","21.222"
"988","19.76","21.227"
"989","19.78","21.229"
"990","19.80","21.223"
"991","19.82","21.226"
"992","19.84","21.213"
"993","19.86","21.208"
"994","19.88","21.204"
"995","19.90","21.201"
"996","19.92","21.198"
"997","19.94","21.193"
"998","19.96","21.197"
"999","19.98","21.187"
"1000","20.00","21.195"
"1001","20.02","21.201"
"1002","20.04","21.205"
"1003","20.06","21.220"
"1004","20.08","21.217"
"1005","20.10","21.219"
"1006","20.12","21.217"
"1007","20.14","21.222"
"1008","20.16","21.226"
"1009","20.18","21.219"
"1010","20.20","21.203"
"1011","20.22","21.204"
"1012","20.24","21.198"
"1013","20.26","21.196"
"1014","20.28","21.189"
"1015","20.30","21.188"
"1016","20.32","21.208"
"1017","20.34","21.208"
"1018","20.36","21.213"
"1019","20.38","21.224"
"1020","20.40","21.232"
"1021","20.42","21.231"
"1022","20.44","21.210"
"1023","20.46","21.217"
"1024","20.48","21.239"
"1025","20.50","21.251"
"1026","20.52","21.186"
"1027","20.54","21.186"
"1028","20.56","21.189"
"1029","20.58","21.181"
"1030","20.60","21.186"
"1031","20.62","21.186"
"1032","20.64","21.192"
"1033","20.66","21.192"
"1034","20.68","21.206"
"1035","20.70","21.211"
"1036","20.72","21.209"
"1037","20.74","21.218"
"1038","20.76","21.223"
"1039","20.78","21.223"
"1040","20.80","21.222"
"1041","20.82","21.216"
"1042","20.84","21.210"
"1043","20.86","21.210"
"1044","20.88","21.203"
"1045","20.90","21.199"
"1046","20.92","21.195"
"1047","20.94","21.200"
"1048","20.96","21.198"
"1049","20.98","21.210"
"1050","21.00","21.210"
"1051","21.02","21.212"
"1052","21.04","21.218"
"1053","21.06","21.217"
"1054","21.08","21.232"
"1055","21.10","21.224"
"1056","21.12","21.221"
"1057","21.14","21.220"
"1058","21.16","21.224"
"1059","21.18","21.216"
"1060","21.20","21.216"
"1061","21.22","21.210"
"1062","21.24","21.205"
"1063","21.26","21.204"
"1064","21.28","21.194"
"1065","21.30","21.191"
"1066","21.32","21.197"
"1067","21.34","21.204"
"1068","21.36","21.213"
"1069","21.38","21.223"
"1070","21.40","21.224"
"1071","21.42","21.234"
"1072","21.44","21.223"
"1073","21.46","21.221"
"1074","21.48","21.218"
"1075","21.50","21.219"
"1076","21.52","21.211"
"1077","21.54","21.200"
"1078","21.56","21.203"
"1079","21.58","21.199"
"1080","21.60","21.196"
"1081","21.62","21.201"
"1082","21.64","21.204"
"1083","21.66","21.211"
"1084","21.68","21.211"
"1085","21.70","21.213"
"1086","21.72","21.224"
"1087","21.74","21.219"
"1088","21.76","21.231"
"1089","21.78","21.227"
"1090","21.80","21.231"
"1091","21.82","21.227"
"1092","21.84","21.223"
"1093","21.86","21.215"
"1094","21.88","21.215"
"1095","21.90","21.204"
"1096","21.92","21.204"
"1097","21.94","21.200"
"1098","21.96","21.208"
"1099","21.98","21.206"
"1100","22.00","21.217"
"1101","22.02","21.223"
"1102","22.04","21.214"
"1103","22.06","21.226"
"1104","22.08","21.227"
"1105","22.10","21.228"
"1106","22.12","21.222"
"1107","22.14","21.220"
"1108","22.16","21.230"
"1109","22.18","21.224"
"1110","22.20","21.206"
"1111","22.22","21.203"
"1112","22.24","21.208"
"1113","22.26","21.197"
"1114","22.28","21.208"
"1115","22.30","21.203"
"1116","22.32","21.204"
"1117","22.34","21.212"
"1118","22.36","21.219"
"1119","22.38","21.225"
"1120","22.40","21.229"
"1121","22.42","21.238"
"1122","22.44","21.235"
"1123","22.46","21.235"
"1124","22.48","21.230"
"1125","22.50","21.211"
"1126","22.52","21.217"
"1127","22.54","21.211"
"1128","22.56","21.202"
"1129","22.58","21.199"
"1130","22.60","21.208"
"1131","22.62","21.203"
"1132","22.64","21.203"
"1133","22.66","21.211"
"1134","22.68","21.216"
"1135","22.70","21.217"
