"Device: USB-2408-2AO"
"Serial Number: 1C3CD21"
"Channel Count: 1"
"Sample Count: 1300"
"Start Time: 1/25/2023 2:43:08.66 PM"
"Scan Rate: 50"
"Sample","Time (s)","CH1 (°C)"
"1110","22.20","21.349"
"1111","22.22","21.354"
"1112","22.24","21.350"
"1113","22.26","21.351"
"1114","22.28","21.360"
"1115","22.30","21.364"
"1116","22.32","21.363"
"1117","22.34","21.362"
"1118","22.36","21.354"
"1119","22.38","21.349"
"1120","22.40","21.344"
"1121","22.42","21.343"
"1122","22.44","21.324"
"1123","22.46","21.338"
"1124","22.48","21.333"
"1125","22.50","21.335"
"1126","22.52","21.336"
"1127","22.54","21.335"
"1128","22.56","21.349"
"1129","22.58","21.349"
"1130","22.60","21.355"
"1131","22.62","21.358"
"1132","22.64","21.356"
"1133","22.66","21.356"
"1134","22.68","21.359"
"1135","22.70","21.349"
"1136","22.72","21.332"
"1137","22.74","21.336"
"1138","22.76","21.319"
"1139","22.78","21.313"
"1140","22.80","21.313"
"1141","22.82","21.319"
"1142","22.84","21.319"
"1143","22.86","21.328"
"1144","22.88","21.335"
"1145","22.90","21.351"
"1146","22.92","21.362"
"1147","22.94","21.364"
"1148","22.96","21.350"
"1149","22.98","21.352"
"1150","23.00","21.354"
"1151","23.02","21.342"
"1152","23.04","21.337"
"1153","23.06","21.326"
"1154","23.08","21.327"
"1155","23.10","21.320"
"1156","23.12","21.328"
"1157","23.14","21.329"
"1158","23.16","21.333"
"1159","23.18","21.334"
"1160","23.20","21.336"
"1161","23.22","21.339"
"1162","23.24","21.352"
"1163","23.26","21.352"
"1164","23.28","21.357"
"1165","23.30","21.354"
"1166","23.32","21.361"
"1167","23.34","21.358"
"1168","23.36","21.348"
"1169","23.38","21.347"
"1170","23.40","21.336"
"1171","23.42","21.331"
"1172","23.44","21.331"
"1173","23.46","21.335"
"1174","23.48","21.331"
"1175","23.50","21.322"
"1176","23.52","21.335"
"1177","23.54","21.342"
"1178","23.56","21.352"
"1179","23.58","21.348"
"1180","23.60","21.363"
"1181","23.62","21.368"
"1182","23.64","21.363"
"1183","23.66","21.355"
"1184","23.68","21.350"
"1185","23.70","21.344"
"1186","23.72","21.342"
"1187","23.74","21.334"
"1188","23.76","21.333"
"1189","23.78","21.334"
"1190","23.80","21.327"
"1191","23.82","21.335"
"1192","23.84","21.337"
"1193","23.86","21.340"
"1194","23.88","21.351"
"1195","23.90","21.351"
"1196","23.92","21.353"
"1197","23.94","21.346"
"1198","23.96","21.357"
"1199","23.98","21.357"
"1200","24.00","21.356"
"1201","24.02","21.354"
"1202","24.04","21.341"
"1203","24.06","21.344"
"1204","24.08","21.340"
"1205","24.10","21.334"
"1206","24.12","21.330"
"1207","24.14","21.334"
"1208","24.16","21.336"
"1209","24.18","21.335"
"1210","24.20","21.345"
"1211","24.22","21.352"
"1212","24.24","21.352"
"1213","24.26","21.357"
"1214","24.28","21.358"
"1215","24.30","21.356"
"1216","24.32","21.353"
"1217","24.34","21.349"
"1218","24.36","21.350"
"1219","24.38","21.336"
"1220","24.40","21.339"
"1221","24.42","21.329"
"1222","24.44","21.328"
"1223","24.46","21.326"
"1224","24.48","21.332"
"1225","24.50","21.327"
"1226","24.52","21.335"
"1227","24.54","21.341"
"1228","24.56","21.348"
"1229","24.58","21.351"
"1230","24.60","21.350"
"1231","24.62","21.356"
"1232","24.64","21.352"
"1233","24.66","21.352"
"1234","24.68","21.348"
"1235","24.70","21.343"
"1236","24.72","21.328"
"1237","24.74","21.326"
"1238","24.76","21.328"
"1239","24.78","21.322"
"1240","24.80","21.327"
"1241","24.82","21.327"
"1242","24.84","21.331"
"1243","24.86","21.330"
"1244","24.88","21.337"
"1245","24.90","21.346"
"1246","24.92","21.351"
"1247","24.94","21.346"
"1248","24.96","21.350"
"1249","24.98","21.349"
"1250","25.00","21.350"
"1251","25.02","21.338"
"1252","25.04","21.337"
"1253","25.06","21.333"
"1254","25.08","21.327"
"1255","25.10","21.322"
"1256","25.12","21.331"
"1257","25.14","21.322"
"1258","25.16","21.322"
"1259","25.18","21.331"
"1260","25.20","21.331"
"1261","25.22","21.341"
"1262","25.24","21.342"
"1263","25.26","21.358"
"1264","25.28","21.351"
"1265","25.30","21.347"
"1266","25.32","21.348"
"1267","25.34","21.332"
"1268","25.36","21.338"
"1269","25.38","21.337"
"1270","25.40","21.327"
"1271","25.42","21.322"
"1272","25.44","21.317"
"1273","25.46","21.322"
"1274","25.48","21.324"
"1275","25.50","21.331"
"1276","25.52","21.333"
"1277","25.54","21.342"
"1278","25.56","21.353"
"1279","25.58","21.346"
"1280","25.60","21.351"
"1281","25.62","21.347"
"1282","25.64","21.351"
"1283","25.66","21.346"
"1284","25.68","21.341"
"1285","25.70","21.339"
"1286","25.72","21.329"
"1287","25.74","21.327"
"1288","25.76","21.324"
"1289","25.78","21.323"
"1290","25.80","21.315"
"1291","25.82","21.330"
"1292","25.84","21.331"
"1293","25.86","21.330"
"1294","25.88","21.334"
"1295","25.90","21.337"
"1296","25.92","21.350"
"1297","25.94","21.351"
"1298","25.96","21.345"
"1299","25.98","21.351"
