Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 3439
Start Time: 2/1/2023 2:41:18.222 PM
Scan Rate: 1000
Sample,Time (s),AI4 (mV)
238,0.238,0.249
239,0.239,0.250
240,0.240,0.250
241,0.241,0.251
242,0.242,0.250
243,0.243,0.250
244,0.244,0.251
245,0.245,0.250
246,0.246,0.249
247,0.247,0.249
248,0.248,0.250
249,0.249,0.250
250,0.250,0.250
251,0.251,0.251
252,0.252,0.249
253,0.253,0.249
254,0.254,0.249
255,0.255,0.248
256,0.256,0.251
257,0.257,0.250
258,0.258,0.252
259,0.259,0.250
260,0.260,0.250
261,0.261,0.251
262,0.262,0.248
263,0.263,0.248
264,0.264,0.250
265,0.265,0.249
266,0.266,0.249
267,0.267,0.249
268,0.268,0.250
269,0.269,0.249
270,0.270,0.249
271,0.271,0.250
272,0.272,0.249
273,0.273,0.250
274,0.274,0.250
275,0.275,0.250
276,0.276,0.251
277,0.277,0.248
278,0.278,0.250
279,0.279,0.251
280,0.280,0.250
281,0.281,0.251
282,0.282,0.249
283,0.283,0.250
284,0.284,0.248
285,0.285,0.252
286,0.286,0.249
287,0.287,0.249
288,0.288,0.248
289,0.289,0.250
290,0.290,0.251
291,0.291,0.250
292,0.292,0.250
293,0.293,0.250
294,0.294,0.248
295,0.295,0.250
296,0.296,0.249
297,0.297,0.249
298,0.298,0.250
299,0.299,0.250
300,0.300,0.250
301,0.301,0.251
302,0.302,0.251
303,0.303,0.249
304,0.304,0.250
305,0.305,0.249
306,0.306,0.250
307,0.307,0.250
308,0.308,0.248
309,0.309,0.251
310,0.310,0.251
311,0.311,0.251
312,0.312,0.252
313,0.313,0.250
314,0.314,0.250
315,0.315,0.249
316,0.316,0.250
317,0.317,0.249
318,0.318,0.252
319,0.319,0.250
320,0.320,0.251
321,0.321,0.251
322,0.322,0.249
323,0.323,0.249
324,0.324,0.249
325,0.325,0.249
326,0.326,0.249
327,0.327,0.249
328,0.328,0.249
329,0.329,0.250
330,0.330,0.251
331,0.331,0.251
332,0.332,0.250
333,0.333,0.248
334,0.334,0.249
335,0.335,0.250
336,0.336,0.249
337,0.337,0.250
338,0.338,0.249
339,0.339,0.250
340,0.340,0.250
341,0.341,0.249
342,0.342,0.250
343,0.343,0.251
344,0.344,0.250
345,0.345,0.251
346,0.346,0.251
347,0.347,0.250
348,0.348,0.251
349,0.349,0.250
350,0.350,0.249
351,0.351,0.250
352,0.352,0.249
353,0.353,0.249
354,0.354,0.249
355,0.355,0.249
356,0.356,0.248
357,0.357,0.249
358,0.358,0.248
359,0.359,0.251
360,0.360,0.251
361,0.361,0.250
362,0.362,0.250
363,0.363,0.249
364,0.364,0.251
365,0.365,0.250
366,0.366,0.251
367,0.367,0.251
368,0.368,0.251
369,0.369,0.249
370,0.370,0.251
371,0.371,0.250
372,0.372,0.250
373,0.373,0.250
374,0.374,0.252
375,0.375,0.250
376,0.376,0.248
377,0.377,0.250
378,0.378,0.251
379,0.379,0.250
380,0.380,0.251
381,0.381,0.250
382,0.382,0.250
383,0.383,0.250
384,0.384,0.250
385,0.385,0.249
386,0.386,0.251
387,0.387,0.250
388,0.388,0.250
389,0.389,0.249
390,0.390,0.250
391,0.391,0.250
392,0.392,0.250
393,0.393,0.250
394,0.394,0.251
395,0.395,0.250
396,0.396,0.250
397,0.397,0.249
398,0.398,0.252
399,0.399,0.249
400,0.400,0.249
401,0.401,0.250
402,0.402,0.250
403,0.403,0.250
404,0.404,0.251
405,0.405,0.249
406,0.406,0.252
407,0.407,0.251
408,0.408,0.252
409,0.409,0.252
410,0.410,0.250
411,0.411,0.251
412,0.412,0.250
413,0.413,0.249
414,0.414,0.250
415,0.415,0.250
416,0.416,0.250
417,0.417,0.249
418,0.418,0.250
419,0.419,0.249
420,0.420,0.249
421,0.421,0.250
422,0.422,0.250
423,0.423,0.250
424,0.424,0.251
425,0.425,0.250
426,0.426,0.251
427,0.427,0.249
428,0.428,0.249
429,0.429,0.251
430,0.430,0.251
431,0.431,0.249
432,0.432,0.250
433,0.433,0.249
434,0.434,0.251
435,0.435,0.250
436,0.436,0.248
437,0.437,0.250
438,0.438,0.250
439,0.439,0.250
440,0.440,0.251
441,0.441,0.250
442,0.442,0.249
443,0.443,0.249
444,0.444,0.250
445,0.445,0.250
446,0.446,0.250
447,0.447,0.250
448,0.448,0.251
449,0.449,0.250
450,0.450,0.251
451,0.451,0.249
452,0.452,0.250
453,0.453,0.250
454,0.454,0.250
455,0.455,0.250
456,0.456,0.251
457,0.457,0.250
458,0.458,0.251
459,0.459,0.250
460,0.460,0.251
461,0.461,0.249
462,0.462,0.252
463,0.463,0.249
464,0.464,0.251
465,0.465,0.249
466,0.466,0.250
467,0.467,0.250
468,0.468,0.250
469,0.469,0.250
470,0.470,0.250
471,0.471,0.250
472,0.472,0.250
473,0.473,0.251
474,0.474,0.249
475,0.475,0.250
476,0.476,0.250
477,0.477,0.251
478,0.478,0.250
479,0.479,0.249
480,0.480,0.251
481,0.481,0.250
482,0.482,0.249
483,0.483,0.250
484,0.484,0.249
485,0.485,0.249
486,0.486,0.251
487,0.487,0.251
488,0.488,0.250
489,0.489,0.250
490,0.490,0.249
491,0.491,0.251
492,0.492,0.250
493,0.493,0.248
494,0.494,0.251
495,0.495,0.249
496,0.496,0.250
497,0.497,0.250
498,0.498,0.250
499,0.499,0.251
500,0.500,0.250
501,0.501,0.249
502,0.502,0.251
503,0.503,0.249
504,0.504,0.250
505,0.505,0.250
506,0.506,0.249
507,0.507,0.249
508,0.508,0.251
509,0.509,0.251
510,0.510,0.249
511,0.511,0.251
512,0.512,0.250
513,0.513,0.251
514,0.514,0.249
515,0.515,0.249
516,0.516,0.250
517,0.517,0.249
518,0.518,0.250
519,0.519,0.250
520,0.520,0.249
521,0.521,0.249
522,0.522,0.251
523,0.523,0.251
524,0.524,0.251
525,0.525,0.250
526,0.526,0.250
527,0.527,0.251
528,0.528,0.251
529,0.529,0.249
530,0.530,0.249
531,0.531,0.249
532,0.532,0.249
533,0.533,0.249
534,0.534,0.251
535,0.535,0.249
536,0.536,0.249
537,0.537,0.250
538,0.538,0.248
539,0.539,0.249
540,0.540,0.251
541,0.541,0.251
542,0.542,0.249
543,0.543,0.250
544,0.544,0.251
545,0.545,0.252
546,0.546,0.251
547,0.547,0.250
548,0.548,0.251
549,0.549,0.251
550,0.550,0.250
551,0.551,0.251
552,0.552,0.249
553,0.553,0.250
554,0.554,0.249
555,0.555,0.250
556,0.556,0.249
557,0.557,0.249
558,0.558,0.251
559,0.559,0.251
560,0.560,0.250
561,0.561,0.249
562,0.562,0.249
563,0.563,0.249
564,0.564,0.249
565,0.565,0.251
566,0.566,0.250
567,0.567,0.250
568,0.568,0.251
569,0.569,0.252
570,0.570,0.251
571,0.571,0.251
572,0.572,0.250
573,0.573,0.252
574,0.574,0.250
575,0.575,0.251
576,0.576,0.249
577,0.577,0.249
578,0.578,0.249
579,0.579,0.249
580,0.580,0.249
581,0.581,0.249
582,0.582,0.250
583,0.583,0.249
584,0.584,0.250
585,0.585,0.250
586,0.586,0.252
587,0.587,0.250
588,0.588,0.251
589,0.589,0.250
590,0.590,0.250
591,0.591,0.251
592,0.592,0.250
593,0.593,0.250
594,0.594,0.251
595,0.595,0.250
596,0.596,0.251
597,0.597,0.250
598,0.598,0.251
599,0.599,0.251
600,0.600,0.249
601,0.601,0.250
602,0.602,0.251
603,0.603,0.250
604,0.604,0.251
605,0.605,0.250
606,0.606,0.249
607,0.607,0.250
608,0.608,0.249
609,0.609,0.250
610,0.610,0.249
611,0.611,0.250
612,0.612,0.251
613,0.613,0.249
614,0.614,0.250
615,0.615,0.249
616,0.616,0.250
617,0.617,0.250
618,0.618,0.250
619,0.619,0.249
620,0.620,0.249
621,0.621,0.250
622,0.622,0.250
623,0.623,0.249
624,0.624,0.249
625,0.625,0.250
626,0.626,0.249
627,0.627,0.251
628,0.628,0.249
629,0.629,0.251
630,0.630,0.250
631,0.631,0.250
632,0.632,0.259
633,0.633,0.300
634,0.634,0.349
635,0.635,0.393
636,0.636,0.418
637,0.637,0.431
638,0.638,0.447
639,0.639,0.461
640,0.640,0.487
641,0.641,0.512
642,0.642,0.528
643,0.643,0.533
644,0.644,0.529
645,0.645,0.516
646,0.646,0.500
647,0.647,0.487
648,0.648,0.476
649,0.649,0.463
650,0.650,0.452
651,0.651,0.433
652,0.652,0.415
653,0.653,0.399
654,0.654,0.387
655,0.655,0.380
656,0.656,0.376
657,0.657,0.377
658,0.658,0.379
659,0.659,0.382
660,0.660,0.385
661,0.661,0.391
662,0.662,0.399
663,0.663,0.409
664,0.664,0.421
665,0.665,0.433
666,0.666,0.445
667,0.667,0.455
668,0.668,0.464
669,0.669,0.474
670,0.670,0.482
671,0.671,0.491
672,0.672,0.498
673,0.673,0.506
674,0.674,0.505
675,0.675,0.509
676,0.676,0.507
677,0.677,0.507
678,0.678,0.506
679,0.679,0.505
680,0.680,0.503
681,0.681,0.501
682,0.682,0.502
683,0.683,0.501
684,0.684,0.501
685,0.685,0.500
686,0.686,0.500
687,0.687,0.500
688,0.688,0.502
689,0.689,0.502
690,0.690,0.503
691,0.691,0.504
692,0.692,0.506
693,0.693,0.512
694,0.694,0.514
695,0.695,0.516
696,0.696,0.520
697,0.697,0.521
698,0.698,0.525
699,0.699,0.531
700,0.700,0.535
701,0.701,0.540
702,0.702,0.546
703,0.703,0.552
704,0.704,0.558
705,0.705,0.563
706,0.706,0.571
707,0.707,0.579
708,0.708,0.590
709,0.709,0.599
710,0.710,0.607
711,0.711,0.615
712,0.712,0.621
713,0.713,0.624
714,0.714,0.628
715,0.715,0.632
716,0.716,0.636
717,0.717,0.641
718,0.718,0.649
719,0.719,0.653
720,0.720,0.653
721,0.721,0.654
722,0.722,0.651
723,0.723,0.649
724,0.724,0.649
725,0.725,0.647
726,0.726,0.649
727,0.727,0.653
728,0.728,0.656
729,0.729,0.661
730,0.730,0.660
731,0.731,0.663
732,0.732,0.665
733,0.733,0.668
734,0.734,0.672
735,0.735,0.678
736,0.736,0.682
737,0.737,0.688
738,0.738,0.692
739,0.739,0.699
740,0.740,0.704
741,0.741,0.708
742,0.742,0.714
743,0.743,0.718
744,0.744,0.724
745,0.745,0.727
746,0.746,0.731
747,0.747,0.734
748,0.748,0.740
749,0.749,0.744
750,0.750,0.747
751,0.751,0.751
752,0.752,0.754
753,0.753,0.760
754,0.754,0.762
755,0.755,0.766
756,0.756,0.767
757,0.757,0.769
758,0.758,0.772
759,0.759,0.773
760,0.760,0.776
761,0.761,0.777
762,0.762,0.778
763,0.763,0.783
764,0.764,0.785
765,0.765,0.787
766,0.766,0.789
767,0.767,0.794
768,0.768,0.796
769,0.769,0.801
770,0.770,0.804
771,0.771,0.807
772,0.772,0.813
773,0.773,0.813
774,0.774,0.816
775,0.775,0.817
776,0.776,0.819
777,0.777,0.822
778,0.778,0.826
779,0.779,0.829
780,0.780,0.835
781,0.781,0.842
782,0.782,0.854
783,0.783,0.865
784,0.784,0.875
785,0.785,0.885
786,0.786,0.897
787,0.787,0.905
788,0.788,0.912
789,0.789,0.922
790,0.790,0.928
791,0.791,0.933
792,0.792,0.939
793,0.793,0.944
794,0.794,0.948
795,0.795,0.951
796,0.796,0.954
797,0.797,0.960
798,0.798,0.965
799,0.799,0.974
800,0.800,0.980
801,0.801,0.985
802,0.802,0.987
803,0.803,0.996
804,0.804,1.000
805,0.805,1.008
806,0.806,1.014
807,0.807,1.021
808,0.808,1.023
809,0.809,1.031
810,0.810,1.034
811,0.811,1.045
812,0.812,1.053
813,0.813,1.063
814,0.814,1.070
815,0.815,1.074
816,0.816,1.078
817,0.817,1.081
818,0.818,1.082
819,0.819,1.083
820,0.820,1.086
821,0.821,1.088
822,0.822,1.091
823,0.823,1.097
824,0.824,1.103
825,0.825,1.111
826,0.826,1.117
827,0.827,1.126
828,0.828,1.136
829,0.829,1.145
830,0.830,1.154
831,0.831,1.161
832,0.832,1.165
833,0.833,1.172
834,0.834,1.175
835,0.835,1.175
836,0.836,1.176
837,0.837,1.177
838,0.838,1.181
839,0.839,1.186
840,0.840,1.189
841,0.841,1.191
842,0.842,1.190
843,0.843,1.189
844,0.844,1.188
845,0.845,1.188
846,0.846,1.189
847,0.847,1.188
848,0.848,1.188
849,0.849,1.189
850,0.850,1.186
851,0.851,1.185
852,0.852,1.185
853,0.853,1.184
854,0.854,1.184
855,0.855,1.185
856,0.856,1.186
857,0.857,1.185
858,0.858,1.185
859,0.859,1.183
860,0.860,1.185
861,0.861,1.185
862,0.862,1.187
863,0.863,1.186
864,0.864,1.187
865,0.865,1.186
866,0.866,1.187
867,0.867,1.186
868,0.868,1.187
869,0.869,1.188
870,0.870,1.191
871,0.871,1.192
872,0.872,1.194
873,0.873,1.196
874,0.874,1.200
875,0.875,1.203
876,0.876,1.207
877,0.877,1.211
878,0.878,1.215
879,0.879,1.218
880,0.880,1.224
881,0.881,1.231
882,0.882,1.237
883,0.883,1.245
884,0.884,1.252
885,0.885,1.258
886,0.886,1.267
887,0.887,1.275
888,0.888,1.282
889,0.889,1.290
890,0.890,1.299
891,0.891,1.307
892,0.892,1.317
893,0.893,1.323
894,0.894,1.332
895,0.895,1.339
896,0.896,1.345
897,0.897,1.352
898,0.898,1.358
899,0.899,1.362
900,0.900,1.367
901,0.901,1.374
902,0.902,1.379
903,0.903,1.382
904,0.904,1.388
905,0.905,1.394
906,0.906,1.398
907,0.907,1.403
908,0.908,1.410
909,0.909,1.415
910,0.910,1.420
911,0.911,1.427
912,0.912,1.431
913,0.913,1.436
914,0.914,1.443
915,0.915,1.448
916,0.916,1.453
917,0.917,1.459
918,0.918,1.464
919,0.919,1.471
920,0.920,1.478
921,0.921,1.488
922,0.922,1.494
923,0.923,1.501
924,0.924,1.509
925,0.925,1.518
926,0.926,1.522
927,0.927,1.529
928,0.928,1.536
929,0.929,1.540
930,0.930,1.541
931,0.931,1.544
932,0.932,1.546
933,0.933,1.548
934,0.934,1.548
935,0.935,1.549
936,0.936,1.550
937,0.937,1.550
938,0.938,1.550
939,0.939,1.553
940,0.940,1.553
941,0.941,1.554
942,0.942,1.554
943,0.943,1.556
944,0.944,1.558
945,0.945,1.560
946,0.946,1.565
947,0.947,1.567
948,0.948,1.574
949,0.949,1.578
950,0.950,1.582
951,0.951,1.587
952,0.952,1.595
953,0.953,1.602
954,0.954,1.610
955,0.955,1.623
956,0.956,1.630
957,0.957,1.644
958,0.958,1.657
959,0.959,1.670
960,0.960,1.685
961,0.961,1.700
962,0.962,1.714
963,0.963,1.725
964,0.964,1.737
965,0.965,1.749
966,0.966,1.762
967,0.967,1.770
968,0.968,1.780
969,0.969,1.790
970,0.970,1.795
971,0.971,1.805
972,0.972,1.811
973,0.973,1.821
974,0.974,1.828
975,0.975,1.837
976,0.976,1.845
977,0.977,1.854
978,0.978,1.865
979,0.979,1.876
980,0.980,1.887
981,0.981,1.897
982,0.982,1.909
983,0.983,1.919
984,0.984,1.928
985,0.985,1.936
986,0.986,1.945
987,0.987,1.951
988,0.988,1.959
989,0.989,1.964
990,0.990,1.968
991,0.991,1.972
992,0.992,1.976
993,0.993,1.978
994,0.994,1.985
995,0.995,1.987
996,0.996,1.989
997,0.997,1.991
998,0.998,1.992
999,0.999,1.997
1000,1.000,2.000
1001,1.001,2.002
1002,1.002,2.003
1003,1.003,2.008
1004,1.004,2.010
1005,1.005,2.013
1006,1.006,2.017
1007,1.007,2.021
1008,1.008,2.024
1009,1.009,2.028
1010,1.010,2.032
1011,1.011,2.038
1012,1.012,2.040
1013,1.013,2.046
1014,1.014,2.052
1015,1.015,2.058
1016,1.016,2.065
1017,1.017,2.070
1018,1.018,2.077
1019,1.019,2.086
1020,1.020,2.094
1021,1.021,2.104
1022,1.022,2.115
1023,1.023,2.123
1024,1.024,2.134
1025,1.025,2.145
1026,1.026,2.155
1027,1.027,2.166
1028,1.028,2.175
1029,1.029,2.186
1030,1.030,2.193
1031,1.031,2.201
1032,1.032,2.208
1033,1.033,2.214
1034,1.034,2.216
1035,1.035,2.220
1036,1.036,2.222
1037,1.037,2.222
1038,1.038,2.227
1039,1.039,2.227
1040,1.040,2.229
1041,1.041,2.228
1042,1.042,2.228
1043,1.043,2.229
1044,1.044,2.230
1045,1.045,2.230
1046,1.046,2.233
1047,1.047,2.233
1048,1.048,2.235
1049,1.049,2.235
1050,1.050,2.241
1051,1.051,2.240
1052,1.052,2.242
1053,1.053,2.241
1054,1.054,2.242
1055,1.055,2.242
1056,1.056,2.243
1057,1.057,2.243
1058,1.058,2.243
1059,1.059,2.244
1060,1.060,2.242
1061,1.061,2.245
1062,1.062,2.249
1063,1.063,2.251
1064,1.064,2.253
1065,1.065,2.259
1066,1.066,2.262
1067,1.067,2.267
1068,1.068,2.274
1069,1.069,2.281
1070,1.070,2.289
1071,1.071,2.297
1072,1.072,2.306
1073,1.073,2.318
1074,1.074,2.327
1075,1.075,2.337
1076,1.076,2.345
1077,1.077,2.357
1078,1.078,2.365
1079,1.079,2.371
1080,1.080,2.381
1081,1.081,2.387
1082,1.082,2.392
1083,1.083,2.397
1084,1.084,2.402
1085,1.085,2.406
1086,1.086,2.411
1087,1.087,2.413
1088,1.088,2.417
1089,1.089,2.419
1090,1.090,2.422
1091,1.091,2.423
1092,1.092,2.424
1093,1.093,2.426
1094,1.094,2.429
1095,1.095,2.430
1096,1.096,2.432
1097,1.097,2.432
1098,1.098,2.433
1099,1.099,2.433
1100,1.100,2.436
1101,1.101,2.435
1102,1.102,2.435
1103,1.103,2.436
1104,1.104,2.438
1105,1.105,2.437
1106,1.106,2.438
1107,1.107,2.438
1108,1.108,2.438
1109,1.109,2.439
1110,1.110,2.438
1111,1.111,2.438
1112,1.112,2.439
1113,1.113,2.439
1114,1.114,2.439
1115,1.115,2.441
1116,1.116,2.440
1117,1.117,2.439
1118,1.118,2.440
1119,1.119,2.440
1120,1.120,2.437
1121,1.121,2.441
1122,1.122,2.442
1123,1.123,2.440
1124,1.124,2.440
1125,1.125,2.440
1126,1.126,2.439
1127,1.127,2.438
1128,1.128,2.440
1129,1.129,2.440
1130,1.130,2.440
1131,1.131,2.440
1132,1.132,2.439
1133,1.133,2.439
1134,1.134,2.440
1135,1.135,2.439
1136,1.136,2.439
1137,1.137,2.436
1138,1.138,2.438
1139,1.139,2.437
1140,1.140,2.437
1141,1.141,2.435
1142,1.142,2.436
1143,1.143,2.435
1144,1.144,2.433
1145,1.145,2.433
1146,1.146,2.431
1147,1.147,2.431
1148,1.148,2.429
1149,1.149,2.429
1150,1.150,2.427
1151,1.151,2.429
1152,1.152,2.426
1153,1.153,2.426
1154,1.154,2.426
1155,1.155,2.424
1156,1.156,2.424
1157,1.157,2.421
1158,1.158,2.421
1159,1.159,2.419
1160,1.160,2.419
1161,1.161,2.420
1162,1.162,2.419
1163,1.163,2.418
1164,1.164,2.416
1165,1.165,2.415
1166,1.166,2.416
1167,1.167,2.414
1168,1.168,2.414
1169,1.169,2.411
1170,1.170,2.412
1171,1.171,2.410
1172,1.172,2.408
1173,1.173,2.408
1174,1.174,2.408
1175,1.175,2.406
1176,1.176,2.407
1177,1.177,2.405
1178,1.178,2.404
1179,1.179,2.404
1180,1.180,2.402
1181,1.181,2.403
1182,1.182,2.402
1183,1.183,2.400
1184,1.184,2.399
1185,1.185,2.400
1186,1.186,2.398
1187,1.187,2.397
1188,1.188,2.396
1189,1.189,2.395
1190,1.190,2.396
1191,1.191,2.394
1192,1.192,2.392
1193,1.193,2.394
1194,1.194,2.392
1195,1.195,2.392
1196,1.196,2.391
1197,1.197,2.392
1198,1.198,2.389
1199,1.199,2.389
1200,1.200,2.389
1201,1.201,2.389
1202,1.202,2.388
1203,1.203,2.385
1204,1.204,2.386
1205,1.205,2.385
1206,1.206,2.387
1207,1.207,2.385
1208,1.208,2.383
1209,1.209,2.382
1210,1.210,2.380
1211,1.211,2.381
1212,1.212,2.382
1213,1.213,2.380
1214,1.214,2.380
1215,1.215,2.376
1216,1.216,2.377
1217,1.217,2.377
1218,1.218,2.377
1219,1.219,2.377
1220,1.220,2.376
1221,1.221,2.377
1222,1.222,2.375
1223,1.223,2.375
1224,1.224,2.378
1225,1.225,2.375
1226,1.226,2.375
1227,1.227,2.375
1228,1.228,2.377
1229,1.229,2.377
1230,1.230,2.379
1231,1.231,2.380
1232,1.232,2.380
1233,1.233,2.383
1234,1.234,2.382
1235,1.235,2.384
1236,1.236,2.388
1237,1.237,2.389
1238,1.238,2.391
1239,1.239,2.394
1240,1.240,2.395
1241,1.241,2.397
1242,1.242,2.401
1243,1.243,2.402
1244,1.244,2.407
1245,1.245,2.409
1246,1.246,2.408
1247,1.247,2.411
1248,1.248,2.413
1249,1.249,2.415
1250,1.250,2.416
1251,1.251,2.419
1252,1.252,2.420
1253,1.253,2.421
1254,1.254,2.422
1255,1.255,2.424
1256,1.256,2.425
1257,1.257,2.425
1258,1.258,2.426
1259,1.259,2.429
1260,1.260,2.428
1261,1.261,2.429
1262,1.262,2.430
1263,1.263,2.431
1264,1.264,2.431
1265,1.265,2.431
1266,1.266,2.433
1267,1.267,2.433
1268,1.268,2.433
1269,1.269,2.435
1270,1.270,2.435
1271,1.271,2.438
1272,1.272,2.438
1273,1.273,2.440
1274,1.274,2.440
1275,1.275,2.440
1276,1.276,2.442
1277,1.277,2.443
1278,1.278,2.445
1279,1.279,2.448
1280,1.280,2.451
1281,1.281,2.453
1282,1.282,2.458
1283,1.283,2.460
1284,1.284,2.466
1285,1.285,2.469
1286,1.286,2.477
1287,1.287,2.482
1288,1.288,2.489
1289,1.289,2.497
1290,1.290,2.505
1291,1.291,2.513
1292,1.292,2.524
1293,1.293,2.535
1294,1.294,2.545
1295,1.295,2.557
1296,1.296,2.565
1297,1.297,2.576
1298,1.298,2.586
1299,1.299,2.596
1300,1.300,2.606
1301,1.301,2.611
1302,1.302,2.620
1303,1.303,2.627
1304,1.304,2.636
1305,1.305,2.642
1306,1.306,2.648
1307,1.307,2.654
1308,1.308,2.661
1309,1.309,2.664
1310,1.310,2.670
1311,1.311,2.676
1312,1.312,2.681
1313,1.313,2.687
1314,1.314,2.694
1315,1.315,2.698
1316,1.316,2.702
1317,1.317,2.706
1318,1.318,2.711
1319,1.319,2.715
1320,1.320,2.718
1321,1.321,2.721
1322,1.322,2.722
1323,1.323,2.724
1324,1.324,2.725
1325,1.325,2.728
1326,1.326,2.729
1327,1.327,2.730
1328,1.328,2.731
1329,1.329,2.732
1330,1.330,2.731
1331,1.331,2.729
1332,1.332,2.730
1333,1.333,2.729
1334,1.334,2.730
1335,1.335,2.726
1336,1.336,2.726
1337,1.337,2.726
1338,1.338,2.724
1339,1.339,2.723
1340,1.340,2.723
1341,1.341,2.722
1342,1.342,2.720
1343,1.343,2.720
1344,1.344,2.718
