Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 17
Start Time: 1/25/2023 2:34:33 PM
Scan Rate: 1
Sample,Time (s),CH1 (°C)
0,0,14.257
1,1,14.256
2,2,14.177
3,3,14.104
4,4,14.012
5,5,13.925
6,6,13.831
7,7,0.228
8,8,-0.026
9,9,-0.050
10,10,-0.031
11,11,-0.055
12,12,-0.099
13,13,-0.102
14,14,-0.098
15,15,-0.085
16,16,-0.086
