Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 3551
Start Time: 2/1/2023 2:51:44.097 PM
Scan Rate: 1000
Sample,Time (s),AI4 (mV)
236,0.236,1.168
237,0.237,1.170
238,0.238,1.168
239,0.239,1.168
240,0.240,1.168
241,0.241,1.167
242,0.242,1.169
243,0.243,1.169
244,0.244,1.169
245,0.245,1.169
246,0.246,1.168
247,0.247,1.168
248,0.248,1.168
249,0.249,1.167
250,0.250,1.169
251,0.251,1.169
252,0.252,1.168
253,0.253,1.167
254,0.254,1.168
255,0.255,1.168
256,0.256,1.169
257,0.257,1.170
258,0.258,1.168
259,0.259,1.168
260,0.260,1.169
261,0.261,1.169
262,0.262,1.168
263,0.263,1.169
264,0.264,1.169
265,0.265,1.169
266,0.266,1.167
267,0.267,1.168
268,0.268,1.167
269,0.269,1.170
270,0.270,1.168
271,0.271,1.171
272,0.272,1.168
273,0.273,1.168
274,0.274,1.169
275,0.275,1.168
276,0.276,1.168
277,0.277,1.170
278,0.278,1.167
279,0.279,1.169
280,0.280,1.168
281,0.281,1.168
282,0.282,1.167
283,0.283,1.168
284,0.284,1.168
285,0.285,1.168
286,0.286,1.167
287,0.287,1.169
288,0.288,1.168
289,0.289,1.168
290,0.290,1.166
291,0.291,1.168
292,0.292,1.168
293,0.293,1.166
294,0.294,1.166
295,0.295,1.167
296,0.296,1.167
297,0.297,1.166
298,0.298,1.167
299,0.299,1.167
300,0.300,1.167
301,0.301,1.166
302,0.302,1.166
303,0.303,1.166
304,0.304,1.166
305,0.305,1.166
306,0.306,1.167
307,0.307,1.166
308,0.308,1.166
309,0.309,1.166
310,0.310,1.165
311,0.311,1.165
312,0.312,1.167
313,0.313,1.167
314,0.314,1.166
315,0.315,1.166
316,0.316,1.166
317,0.317,1.165
318,0.318,1.166
319,0.319,1.167
320,0.320,1.166
321,0.321,1.166
322,0.322,1.167
323,0.323,1.167
324,0.324,1.166
325,0.325,1.168
326,0.326,1.165
327,0.327,1.167
328,0.328,1.166
329,0.329,1.167
330,0.330,1.167
331,0.331,1.167
332,0.332,1.167
333,0.333,1.165
334,0.334,1.166
335,0.335,1.167
336,0.336,1.166
337,0.337,1.166
338,0.338,1.167
339,0.339,1.168
340,0.340,1.166
341,0.341,1.167
342,0.342,1.167
343,0.343,1.168
344,0.344,1.168
345,0.345,1.168
346,0.346,1.168
347,0.347,1.168
348,0.348,1.169
349,0.349,1.169
350,0.350,1.168
351,0.351,1.169
352,0.352,1.169
353,0.353,1.168
354,0.354,1.169
355,0.355,1.169
356,0.356,1.169
357,0.357,1.167
358,0.358,1.167
359,0.359,1.167
360,0.360,1.169
361,0.361,1.170
362,0.362,1.168
363,0.363,1.168
364,0.364,1.171
365,0.365,1.168
366,0.366,1.168
367,0.367,1.170
368,0.368,1.169
369,0.369,1.168
370,0.370,1.168
371,0.371,1.168
372,0.372,1.167
373,0.373,1.167
374,0.374,1.167
375,0.375,1.168
376,0.376,1.169
377,0.377,1.168
378,0.378,1.169
379,0.379,1.168
380,0.380,1.167
381,0.381,1.167
382,0.382,1.166
383,0.383,1.167
384,0.384,1.168
385,0.385,1.168
386,0.386,1.167
387,0.387,1.168
388,0.388,1.167
389,0.389,1.167
390,0.390,1.168
391,0.391,1.167
392,0.392,1.167
393,0.393,1.168
394,0.394,1.168
395,0.395,1.167
396,0.396,1.167
397,0.397,1.166
398,0.398,1.167
399,0.399,1.167
400,0.400,1.167
401,0.401,1.169
402,0.402,1.169
403,0.403,1.166
404,0.404,1.165
405,0.405,1.167
406,0.406,1.166
407,0.407,1.168
408,0.408,1.165
409,0.409,1.166
410,0.410,1.167
411,0.411,1.166
412,0.412,1.166
413,0.413,1.165
414,0.414,1.168
415,0.415,1.166
416,0.416,1.165
417,0.417,1.165
418,0.418,1.165
419,0.419,1.167
420,0.420,1.166
421,0.421,1.166
422,0.422,1.166
423,0.423,1.165
424,0.424,1.167
425,0.425,1.165
426,0.426,1.165
427,0.427,1.167
428,0.428,1.167
429,0.429,1.165
430,0.430,1.167
431,0.431,1.167
432,0.432,1.166
433,0.433,1.164
434,0.434,1.166
435,0.435,1.166
436,0.436,1.167
437,0.437,1.166
438,0.438,1.166
439,0.439,1.167
440,0.440,1.167
441,0.441,1.168
442,0.442,1.167
443,0.443,1.168
444,0.444,1.167
445,0.445,1.169
446,0.446,1.167
447,0.447,1.168
448,0.448,1.167
449,0.449,1.169
450,0.450,1.169
451,0.451,1.167
452,0.452,1.168
453,0.453,1.168
454,0.454,1.168
455,0.455,1.170
456,0.456,1.169
457,0.457,1.168
458,0.458,1.168
459,0.459,1.168
460,0.460,1.168
461,0.461,1.168
462,0.462,1.169
463,0.463,1.170
464,0.464,1.169
465,0.465,1.168
466,0.466,1.168
467,0.467,1.169
468,0.468,1.169
469,0.469,1.169
470,0.470,1.169
471,0.471,1.168
472,0.472,1.169
473,0.473,1.170
474,0.474,1.169
475,0.475,1.170
476,0.476,1.169
477,0.477,1.171
478,0.478,1.169
479,0.479,1.168
480,0.480,1.167
481,0.481,1.169
482,0.482,1.167
483,0.483,1.166
484,0.484,1.170
485,0.485,1.169
486,0.486,1.169
487,0.487,1.167
488,0.488,1.167
489,0.489,1.170
490,0.490,1.168
491,0.491,1.168
492,0.492,1.168
493,0.493,1.169
494,0.494,1.168
495,0.495,1.168
496,0.496,1.168
497,0.497,1.169
498,0.498,1.168
499,0.499,1.168
500,0.500,1.167
501,0.501,1.166
502,0.502,1.167
503,0.503,1.166
504,0.504,1.167
505,0.505,1.167
506,0.506,1.167
507,0.507,1.165
508,0.508,1.167
509,0.509,1.168
510,0.510,1.165
511,0.511,1.167
512,0.512,1.166
513,0.513,1.165
514,0.514,1.168
515,0.515,1.167
516,0.516,1.168
517,0.517,1.167
518,0.518,1.168
519,0.519,1.165
520,0.520,1.168
521,0.521,1.168
522,0.522,1.165
523,0.523,1.167
524,0.524,1.167
525,0.525,1.168
526,0.526,1.168
527,0.527,1.167
528,0.528,1.168
529,0.529,1.169
530,0.530,1.168
531,0.531,1.167
532,0.532,1.167
533,0.533,1.168
534,0.534,1.168
535,0.535,1.169
536,0.536,1.168
537,0.537,1.168
538,0.538,1.168
539,0.539,1.171
540,0.540,1.169
541,0.541,1.167
542,0.542,1.168
543,0.543,1.169
544,0.544,1.169
545,0.545,1.166
546,0.546,1.167
547,0.547,1.166
548,0.548,1.168
549,0.549,1.168
550,0.550,1.168
551,0.551,1.168
552,0.552,1.168
553,0.553,1.169
554,0.554,1.168
555,0.555,1.169
556,0.556,1.169
557,0.557,1.169
558,0.558,1.169
559,0.559,1.169
560,0.560,1.169
561,0.561,1.169
562,0.562,1.169
563,0.563,1.170
564,0.564,1.169
565,0.565,1.169
566,0.566,1.169
567,0.567,1.170
568,0.568,1.169
569,0.569,1.171
570,0.570,1.169
571,0.571,1.170
572,0.572,1.170
573,0.573,1.170
574,0.574,1.170
575,0.575,1.170
576,0.576,1.171
577,0.577,1.171
578,0.578,1.171
579,0.579,1.170
580,0.580,1.171
581,0.581,1.170
582,0.582,1.169
583,0.583,1.170
584,0.584,1.167
585,0.585,1.169
586,0.586,1.169
587,0.587,1.170
588,0.588,1.170
589,0.589,1.168
590,0.590,1.169
591,0.591,1.170
592,0.592,1.170
593,0.593,1.169
594,0.594,1.168
595,0.595,1.169
596,0.596,1.169
597,0.597,1.167
598,0.598,1.168
599,0.599,1.169
600,0.600,1.169
601,0.601,1.168
602,0.602,1.168
603,0.603,1.169
604,0.604,1.169
605,0.605,1.167
606,0.606,1.168
607,0.607,1.168
608,0.608,1.168
609,0.609,1.167
610,0.610,1.167
611,0.611,1.166
612,0.612,1.167
613,0.613,1.168
614,0.614,1.168
615,0.615,1.165
616,0.616,1.167
617,0.617,1.166
618,0.618,1.167
619,0.619,1.167
620,0.620,1.167
621,0.621,1.167
622,0.622,1.168
623,0.623,1.168
624,0.624,1.165
625,0.625,1.167
626,0.626,1.167
627,0.627,1.168
628,0.628,1.167
629,0.629,1.165
630,0.630,1.167
631,0.631,1.167
632,0.632,1.169
633,0.633,1.166
634,0.634,1.168
635,0.635,1.167
636,0.636,1.169
637,0.637,1.167
638,0.638,1.168
639,0.639,1.167
640,0.640,1.168
641,0.641,1.168
642,0.642,1.168
643,0.643,1.169
644,0.644,1.166
645,0.645,1.167
646,0.646,1.168
647,0.647,1.167
648,0.648,1.166
649,0.649,1.170
650,0.650,1.169
651,0.651,1.168
652,0.652,1.168
653,0.653,1.168
654,0.654,1.168
655,0.655,1.169
656,0.656,1.169
657,0.657,1.167
658,0.658,1.170
659,0.659,1.167
660,0.660,1.169
661,0.661,1.168
662,0.662,1.169
663,0.663,1.171
664,0.664,1.170
665,0.665,1.170
666,0.666,1.169
667,0.667,1.169
668,0.668,1.169
669,0.669,1.169
670,0.670,1.171
671,0.671,1.170
672,0.672,1.170
673,0.673,1.170
674,0.674,1.168
675,0.675,1.169
676,0.676,1.168
677,0.677,1.169
678,0.678,1.167
679,0.679,1.170
680,0.680,1.168
681,0.681,1.168
682,0.682,1.169
683,0.683,1.168
684,0.684,1.168
685,0.685,1.168
686,0.686,1.168
687,0.687,1.167
688,0.688,1.169
689,0.689,1.169
690,0.690,1.169
691,0.691,1.167
692,0.692,1.169
693,0.693,1.168
694,0.694,1.168
695,0.695,1.167
696,0.696,1.169
697,0.697,1.169
698,0.698,1.167
699,0.699,1.167
700,0.700,1.168
701,0.701,1.168
702,0.702,1.167
703,0.703,1.168
704,0.704,1.168
705,0.705,1.167
706,0.706,1.167
707,0.707,1.167
708,0.708,1.167
709,0.709,1.168
710,0.710,1.168
711,0.711,1.167
712,0.712,1.169
713,0.713,1.168
714,0.714,1.168
715,0.715,1.168
716,0.716,1.169
717,0.717,1.170
718,0.718,1.167
719,0.719,1.167
720,0.720,1.169
721,0.721,1.167
722,0.722,1.167
723,0.723,1.168
724,0.724,1.166
725,0.725,1.168
726,0.726,1.168
727,0.727,1.169
728,0.728,1.168
729,0.729,1.168
730,0.730,1.167
731,0.731,1.168
732,0.732,1.168
733,0.733,1.168
734,0.734,1.168
735,0.735,1.168
736,0.736,1.167
737,0.737,1.168
738,0.738,1.167
739,0.739,1.168
740,0.740,1.168
741,0.741,1.166
742,0.742,1.167
743,0.743,1.167
744,0.744,1.168
745,0.745,1.167
746,0.746,1.167
747,0.747,1.168
748,0.748,1.169
749,0.749,1.168
750,0.750,1.167
751,0.751,1.168
752,0.752,1.167
753,0.753,1.167
754,0.754,1.167
755,0.755,1.170
756,0.756,1.169
757,0.757,1.169
758,0.758,1.170
759,0.759,1.171
760,0.760,1.168
761,0.761,1.169
762,0.762,1.167
763,0.763,1.169
764,0.764,1.169
765,0.765,1.167
766,0.766,1.166
767,0.767,1.168
768,0.768,1.167
769,0.769,1.168
770,0.770,1.168
771,0.771,1.169
772,0.772,1.168
773,0.773,1.168
774,0.774,1.167
775,0.775,1.167
776,0.776,1.168
777,0.777,1.169
778,0.778,1.168
779,0.779,1.167
780,0.780,1.167
781,0.781,1.168
782,0.782,1.169
783,0.783,1.167
784,0.784,1.169
785,0.785,1.170
786,0.786,1.169
787,0.787,1.169
788,0.788,1.169
789,0.789,1.169
790,0.790,1.169
791,0.791,1.169
792,0.792,1.167
793,0.793,1.167
794,0.794,1.169
795,0.795,1.169
796,0.796,1.167
797,0.797,1.168
798,0.798,1.170
799,0.799,1.169
800,0.800,1.168
801,0.801,1.169
802,0.802,1.168
803,0.803,1.168
804,0.804,1.170
805,0.805,1.168
806,0.806,1.168
807,0.807,1.169
808,0.808,1.169
809,0.809,1.169
810,0.810,1.169
811,0.811,1.169
812,0.812,1.168
813,0.813,1.169
814,0.814,1.169
815,0.815,1.169
816,0.816,1.169
817,0.817,1.167
818,0.818,1.168
819,0.819,1.168
820,0.820,1.168
821,0.821,1.167
822,0.822,1.168
823,0.823,1.167
824,0.824,1.168
825,0.825,1.168
826,0.826,1.168
827,0.827,1.168
828,0.828,1.167
829,0.829,1.169
830,0.830,1.168
831,0.831,1.169
832,0.832,1.168
833,0.833,1.167
834,0.834,1.169
835,0.835,1.168
836,0.836,1.170
837,0.837,1.168
838,0.838,1.168
839,0.839,1.170
840,0.840,1.171
841,0.841,1.167
842,0.842,1.170
843,0.843,1.170
844,0.844,1.168
845,0.845,1.170
846,0.846,1.168
847,0.847,1.170
848,0.848,1.170
849,0.849,1.169
850,0.850,1.169
851,0.851,1.170
852,0.852,1.169
853,0.853,1.170
854,0.854,1.168
855,0.855,1.169
856,0.856,1.169
857,0.857,1.171
858,0.858,1.168
859,0.859,1.169
860,0.860,1.169
861,0.861,1.171
862,0.862,1.170
863,0.863,1.171
864,0.864,1.169
865,0.865,1.171
866,0.866,1.169
867,0.867,1.170
868,0.868,1.171
869,0.869,1.170
870,0.870,1.169
871,0.871,1.169
872,0.872,1.170
873,0.873,1.170
874,0.874,1.170
875,0.875,1.170
876,0.876,1.170
877,0.877,1.170
878,0.878,1.168
879,0.879,1.168
880,0.880,1.170
881,0.881,1.171
882,0.882,1.169
883,0.883,1.169
884,0.884,1.169
885,0.885,1.169
886,0.886,1.170
887,0.887,1.169
888,0.888,1.170
889,0.889,1.168
890,0.890,1.170
891,0.891,1.170
892,0.892,1.171
893,0.893,1.169
894,0.894,1.170
895,0.895,1.169
896,0.896,1.169
897,0.897,1.167
898,0.898,1.169
899,0.899,1.168
900,0.900,1.169
901,0.901,1.168
902,0.902,1.170
903,0.903,1.168
904,0.904,1.168
905,0.905,1.169
906,0.906,1.169
907,0.907,1.169
908,0.908,1.168
909,0.909,1.169
910,0.910,1.168
911,0.911,1.168
912,0.912,1.169
913,0.913,1.167
914,0.914,1.169
915,0.915,1.169
916,0.916,1.168
917,0.917,1.169
918,0.918,1.168
919,0.919,1.170
920,0.920,1.168
921,0.921,1.169
922,0.922,1.167
923,0.923,1.169
924,0.924,1.168
925,0.925,1.169
926,0.926,1.168
927,0.927,1.168
928,0.928,1.169
929,0.929,1.169
930,0.930,1.170
931,0.931,1.168
932,0.932,1.167
933,0.933,1.169
934,0.934,1.168
935,0.935,1.167
936,0.936,1.168
937,0.937,1.170
938,0.938,1.169
939,0.939,1.167
940,0.940,1.168
941,0.941,1.168
942,0.942,1.170
943,0.943,1.168
944,0.944,1.169
945,0.945,1.167
946,0.946,1.168
947,0.947,1.167
948,0.948,1.166
949,0.949,1.169
950,0.950,1.168
951,0.951,1.167
952,0.952,1.168
953,0.953,1.168
954,0.954,1.166
955,0.955,1.168
956,0.956,1.168
957,0.957,1.167
958,0.958,1.168
959,0.959,1.165
960,0.960,1.168
961,0.961,1.167
962,0.962,1.167
963,0.963,1.168
964,0.964,1.169
965,0.965,1.168
966,0.966,1.168
967,0.967,1.167
968,0.968,1.168
969,0.969,1.168
970,0.970,1.168
971,0.971,1.168
972,0.972,1.169
973,0.973,1.170
974,0.974,1.168
975,0.975,1.171
976,0.976,1.169
977,0.977,1.169
978,0.978,1.169
979,0.979,1.169
980,0.980,1.168
981,0.981,1.168
982,0.982,1.167
983,0.983,1.169
984,0.984,1.169
985,0.985,1.170
986,0.986,1.169
987,0.987,1.168
988,0.988,1.167
989,0.989,1.168
990,0.990,1.167
991,0.991,1.167
992,0.992,1.168
993,0.993,1.167
994,0.994,1.168
995,0.995,1.168
996,0.996,1.169
997,0.997,1.168
998,0.998,1.168
999,0.999,1.169
1000,1.000,1.168
1001,1.001,1.169
1002,1.002,1.172
1003,1.003,1.175
1004,1.004,1.174
1005,1.005,1.181
1006,1.006,1.182
1007,1.007,1.184
1008,1.008,1.189
1009,1.009,1.192
1010,1.010,1.196
1011,1.011,1.200
1012,1.012,1.203
1013,1.013,1.209
1014,1.014,1.213
1015,1.015,1.219
1016,1.016,1.226
1017,1.017,1.230
1018,1.018,1.235
1019,1.019,1.239
1020,1.020,1.244
1021,1.021,1.249
1022,1.022,1.255
1023,1.023,1.259
1024,1.024,1.264
1025,1.025,1.271
1026,1.026,1.273
1027,1.027,1.279
1028,1.028,1.281
1029,1.029,1.287
1030,1.030,1.291
1031,1.031,1.295
1032,1.032,1.298
1033,1.033,1.301
1034,1.034,1.304
1035,1.035,1.307
1036,1.036,1.309
1037,1.037,1.310
1038,1.038,1.311
1039,1.039,1.313
1040,1.040,1.313
1041,1.041,1.314
1042,1.042,1.316
1043,1.043,1.316
1044,1.044,1.313
1045,1.045,1.312
1046,1.046,1.313
1047,1.047,1.312
1048,1.048,1.312
1049,1.049,1.311
1050,1.050,1.310
1051,1.051,1.310
1052,1.052,1.311
1053,1.053,1.309
1054,1.054,1.308
1055,1.055,1.310
1056,1.056,1.308
1057,1.057,1.308
1058,1.058,1.309
1059,1.059,1.307
1060,1.060,1.307
1061,1.061,1.308
1062,1.062,1.307
1063,1.063,1.304
1064,1.064,1.304
1065,1.065,1.305
1066,1.066,1.303
1067,1.067,1.302
1068,1.068,1.302
1069,1.069,1.302
1070,1.070,1.302
1071,1.071,1.299
1072,1.072,1.298
1073,1.073,1.296
1074,1.074,1.296
1075,1.075,1.295
1076,1.076,1.294
1077,1.077,1.292
1078,1.078,1.289
1079,1.079,1.289
1080,1.080,1.286
1081,1.081,1.283
1082,1.082,1.282
1083,1.083,1.278
1084,1.084,1.276
1085,1.085,1.273
1086,1.086,1.270
1087,1.087,1.268
1088,1.088,1.262
1089,1.089,1.260
1090,1.090,1.255
1091,1.091,1.249
1092,1.092,1.248
1093,1.093,1.245
1094,1.094,1.239
1095,1.095,1.234
1096,1.096,1.231
1097,1.097,1.227
1098,1.098,1.221
1099,1.099,1.216
1100,1.100,1.213
1101,1.101,1.209
1102,1.102,1.204
1103,1.103,1.200
1104,1.104,1.196
1105,1.105,1.191
1106,1.106,1.189
1107,1.107,1.187
1108,1.108,1.183
1109,1.109,1.178
1110,1.110,1.176
1111,1.111,1.173
1112,1.112,1.171
1113,1.113,1.170
1114,1.114,1.167
1115,1.115,1.166
1116,1.116,1.165
1117,1.117,1.164
1118,1.118,1.163
1119,1.119,1.162
1120,1.120,1.161
1121,1.121,1.161
1122,1.122,1.165
1123,1.123,1.165
1124,1.124,1.165
1125,1.125,1.166
1126,1.126,1.167
1127,1.127,1.167
1128,1.128,1.170
1129,1.129,1.169
1130,1.130,1.171
1131,1.131,1.173
1132,1.132,1.175
1133,1.133,1.176
1134,1.134,1.177
1135,1.135,1.181
1136,1.136,1.181
1137,1.137,1.184
1138,1.138,1.186
1139,1.139,1.186
1140,1.140,1.187
1141,1.141,1.189
1142,1.142,1.191
1143,1.143,1.191
1144,1.144,1.193
1145,1.145,1.194
1146,1.146,1.193
1147,1.147,1.195
1148,1.148,1.193
1149,1.149,1.194
1150,1.150,1.195
1151,1.151,1.194
1152,1.152,1.194
1153,1.153,1.193
1154,1.154,1.195
1155,1.155,1.195
1156,1.156,1.193
1157,1.157,1.195
1158,1.158,1.194
1159,1.159,1.194
1160,1.160,1.194
1161,1.161,1.195
1162,1.162,1.195
1163,1.163,1.192
1164,1.164,1.192
1165,1.165,1.192
1166,1.166,1.192
1167,1.167,1.192
1168,1.168,1.193
1169,1.169,1.192
1170,1.170,1.191
1171,1.171,1.191
1172,1.172,1.192
1173,1.173,1.193
1174,1.174,1.193
1175,1.175,1.192
1176,1.176,1.194
1177,1.177,1.194
1178,1.178,1.193
1179,1.179,1.192
1180,1.180,1.195
1181,1.181,1.194
1182,1.182,1.195
1183,1.183,1.194
1184,1.184,1.193
1185,1.185,1.194
1186,1.186,1.194
1187,1.187,1.194
1188,1.188,1.195
1189,1.189,1.199
1190,1.190,1.199
1191,1.191,1.201
1192,1.192,1.203
1193,1.193,1.204
1194,1.194,1.206
1195,1.195,1.211
1196,1.196,1.213
1197,1.197,1.216
1198,1.198,1.218
1199,1.199,1.222
1200,1.200,1.226
1201,1.201,1.230
1202,1.202,1.235
1203,1.203,1.242
1204,1.204,1.247
1205,1.205,1.250
1206,1.206,1.255
1207,1.207,1.259
1208,1.208,1.263
1209,1.209,1.269
1210,1.210,1.272
1211,1.211,1.278
1212,1.212,1.281
1213,1.213,1.285
1214,1.214,1.290
1215,1.215,1.294
1216,1.216,1.297
1217,1.217,1.300
1218,1.218,1.304
1219,1.219,1.307
1220,1.220,1.308
1221,1.221,1.312
1222,1.222,1.313
1223,1.223,1.314
1224,1.224,1.315
1225,1.225,1.317
1226,1.226,1.317
1227,1.227,1.317
1228,1.228,1.318
1229,1.229,1.318
1230,1.230,1.318
1231,1.231,1.316
1232,1.232,1.317
1233,1.233,1.316
1234,1.234,1.316
1235,1.235,1.312
1236,1.236,1.312
1237,1.237,1.312
1238,1.238,1.312
1239,1.239,1.311
1240,1.240,1.311
1241,1.241,1.311
1242,1.242,1.310
1243,1.243,1.311
1244,1.244,1.310
1245,1.245,1.310
1246,1.246,1.309
1247,1.247,1.309
1248,1.248,1.311
1249,1.249,1.310
1250,1.250,1.309
1251,1.251,1.310
1252,1.252,1.308
1253,1.253,1.310
1254,1.254,1.308
1255,1.255,1.309
1256,1.256,1.310
1257,1.257,1.309
1258,1.258,1.307
1259,1.259,1.308
1260,1.260,1.309
1261,1.261,1.309
1262,1.262,1.308
1263,1.263,1.309
1264,1.264,1.310
1265,1.265,1.311
1266,1.266,1.312
1267,1.267,1.315
1268,1.268,1.317
1269,1.269,1.319
1270,1.270,1.321
1271,1.271,1.325
1272,1.272,1.327
1273,1.273,1.333
1274,1.274,1.338
1275,1.275,1.342
1276,1.276,1.348
1277,1.277,1.353
1278,1.278,1.360
1279,1.279,1.365
1280,1.280,1.371
1281,1.281,1.379
1282,1.282,1.386
1283,1.283,1.394
1284,1.284,1.401
1285,1.285,1.410
1286,1.286,1.418
1287,1.287,1.427
1288,1.288,1.436
1289,1.289,1.446
1290,1.290,1.454
1291,1.291,1.464
1292,1.292,1.474
1293,1.293,1.484
1294,1.294,1.494
1295,1.295,1.505
1296,1.296,1.514
1297,1.297,1.523
1298,1.298,1.533
1299,1.299,1.543
1300,1.300,1.554
1301,1.301,1.564
1302,1.302,1.573
1303,1.303,1.585
1304,1.304,1.594
1305,1.305,1.602
1306,1.306,1.614
1307,1.307,1.625
1308,1.308,1.633
1309,1.309,1.643
1310,1.310,1.650
1311,1.311,1.658
1312,1.312,1.665
1313,1.313,1.675
1314,1.314,1.680
1315,1.315,1.688
1316,1.316,1.695
1317,1.317,1.701
1318,1.318,1.706
1319,1.319,1.712
1320,1.320,1.717
1321,1.321,1.723
1322,1.322,1.728
1323,1.323,1.734
1324,1.324,1.739
1325,1.325,1.741
1326,1.326,1.746
1327,1.327,1.750
1328,1.328,1.755
1329,1.329,1.761
1330,1.330,1.767
1331,1.331,1.769
1332,1.332,1.775
1333,1.333,1.779
1334,1.334,1.785
1335,1.335,1.793
1336,1.336,1.798
1337,1.337,1.804
1338,1.338,1.813
1339,1.339,1.819
1340,1.340,1.827
1341,1.341,1.833
1342,1.342,1.840
1343,1.343,1.849
1344,1.344,1.858
