Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 509
Start Time: 1/18/2023 3:15:03.9 PM
Scan Rate: 10
Sample,Time (s),CH2 (µV)
263,26.3,-254.363
264,26.4,-254.456
265,26.5,-254.568
266,26.6,-254.773
267,26.7,-254.232
268,26.8,-254.279
269,26.9,-254.568
270,27.0,-254.735
271,27.1,-254.549
272,27.2,-254.521
273,27.3,-254.419
274,27.4,-254.447
275,27.5,-254.419
276,27.6,-254.316
277,27.7,-254.447
278,27.8,-254.242
279,27.9,-254.288
280,28.0,-254.298
281,28.1,-254.177
282,28.2,-254.204
283,28.3,-254.111
284,28.4,-254.028
285,28.5,-254.139
286,28.6,-254.177
287,28.7,-254.195
288,28.8,-254.298
289,28.9,-254.074
290,29.0,-253.860
291,29.1,-254.083
292,29.2,-253.692
293,29.3,-253.944
294,29.4,-254.009
295,29.5,-253.785
296,29.6,-254.018
297,29.7,-253.841
298,29.8,-254.242
299,29.9,-253.683
300,30.0,-253.841
301,30.1,-253.683
302,30.2,-253.804
303,30.3,-253.748
304,30.4,-253.692
305,30.5,-253.487
306,30.6,-253.841
307,30.7,-253.534
308,30.8,-253.739
309,30.9,-253.459
310,31.0,-253.925
311,31.1,-253.851
312,31.2,-253.506
313,31.3,-253.757
314,31.4,-254.139
315,31.5,-254.149
316,31.6,-253.944
317,31.7,-254.354
318,31.8,-254.232
319,31.9,-254.484
320,32.0,-254.354
321,32.1,-254.018
322,32.2,-254.055
323,32.3,-253.925
324,32.4,-253.897
325,32.5,-253.692
326,32.6,-253.431
327,32.7,-253.869
328,32.8,-253.441
329,32.9,-253.553
330,33.0,-253.338
331,33.1,-253.366
332,33.2,-253.655
333,33.3,-253.273
334,33.4,-253.152
335,33.5,-253.487
336,33.6,-252.984
337,33.7,-253.050
338,33.8,-253.096
339,33.9,-252.835
340,34.0,-253.106
341,34.1,-253.087
342,34.2,-252.966
343,34.3,-253.068
344,34.4,-253.022
345,34.5,-252.705
346,34.6,-253.012
347,34.7,-252.984
348,34.8,-252.947
349,34.9,-253.161
350,35.0,-253.078
351,35.1,-253.124
352,35.2,-252.957
353,35.3,-252.901
354,35.4,-252.901
355,35.5,-252.472
356,35.6,-253.050
357,35.7,-252.565
358,35.8,-252.537
359,35.9,-252.463
360,36.0,-252.603
361,36.1,-252.379
362,36.2,-252.109
363,36.3,-252.016
364,36.4,-251.681
365,36.5,-251.187
366,36.6,-250.870
367,36.7,-251.085
368,36.8,-251.140
369,36.9,-251.122
370,37.0,-251.178
371,37.1,-251.243
372,37.2,-250.973
373,37.3,-251.131
374,37.4,-251.029
375,37.5,-251.001
376,37.6,-250.759
377,37.7,-250.926
378,37.8,-250.833
379,37.9,-250.563
380,38.0,-250.656
381,38.1,-250.321
382,38.2,-250.237
383,38.3,-250.414
384,38.4,-250.218
385,38.5,-250.004
386,38.6,-250.004
387,38.7,-249.883
388,38.8,-249.613
389,38.9,-249.594
390,39.0,-249.809
391,39.1,-249.837
392,39.2,-249.352
393,39.3,-249.492
394,39.4,-249.157
395,39.5,-248.877
396,39.6,-248.952
397,39.7,-248.747
398,39.8,-248.421
399,39.9,-248.570
400,40.0,-248.598
401,40.1,-248.579
402,40.2,-248.188
403,40.3,-248.207
404,40.4,-248.197
405,40.5,-247.844
406,40.6,-247.946
407,40.7,-247.750
408,40.8,-248.039
409,40.9,-247.946
410,41.0,-247.899
411,41.1,-247.518
412,41.2,-247.415
413,41.3,-247.667
414,41.4,-247.573
415,41.5,-247.145
416,41.6,-247.220
417,41.7,-247.145
418,41.8,-247.238
419,41.9,-247.397
420,42.0,-247.341
421,42.1,-246.773
422,42.2,-246.931
423,42.3,-246.754
424,42.4,-246.745
425,42.5,-246.372
426,42.6,-246.381
427,42.7,-246.139
428,42.8,-246.316
429,42.9,-246.214
430,43.0,-245.990
431,43.1,-245.934
432,43.2,-246.121
433,43.3,-246.167
434,43.4,-246.335
435,43.5,-246.251
436,43.6,-246.158
437,43.7,-246.074
438,43.8,-245.832
439,43.9,-246.074
440,44.0,-246.391
441,44.1,-246.130
442,44.2,-245.729
443,44.3,-245.953
444,44.4,-246.083
445,44.5,-245.459
446,44.6,-245.590
447,44.7,-245.338
448,44.8,-245.655
449,44.9,-245.506
450,45.0,-245.441
451,45.1,-245.692
452,45.2,-245.683
453,45.3,-245.851
454,45.4,-245.729
455,45.5,-245.543
456,45.6,-245.338
457,45.7,-245.692
458,45.8,-245.487
459,45.9,-245.450
460,46.0,-245.543
461,46.1,-245.608
462,46.2,-245.348
463,46.3,-245.441
464,46.4,-245.608
465,46.5,-245.385
466,46.6,-245.767
467,46.7,-245.599
468,46.8,-245.897
469,46.9,-245.729
470,47.0,-245.543
471,47.1,-245.385
472,47.2,-245.636
473,47.3,-245.664
474,47.4,-245.590
475,47.5,-245.413
476,47.6,-245.646
477,47.7,-245.376
478,47.8,-245.478
479,47.9,-245.543
480,48.0,-245.729
481,48.1,-245.599
482,48.2,-245.748
483,48.3,-246.083
484,48.4,-246.335
485,48.5,-246.009
486,48.6,-245.981
487,48.7,-246.232
488,48.8,-246.577
489,48.9,-246.484
490,49.0,-246.502
491,49.1,-246.391
492,49.2,-246.698
493,49.3,-246.530
494,49.4,-246.363
495,49.5,-246.149
496,49.6,-246.735
497,49.7,-246.502
498,49.8,-246.726
499,49.9,-246.940
500,50.0,-246.912
501,50.1,-246.819
502,50.2,-246.922
503,50.3,-247.043
504,50.4,-247.061
505,50.5,-247.257
506,50.6,-247.220
507,50.7,-247.331
508,50.8,-247.341
