Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 512
Start Time: 1/18/2023 3:32:16.8 PM
Scan Rate: 10
Sample,Time (s),CH2 (µV)
188,18.8,-1009.433
189,18.9,-1009.088
190,19.0,-1008.864
191,19.1,-1008.669
192,19.2,-1008.641
193,19.3,-1008.147
194,19.4,-1007.952
195,19.5,-1007.672
196,19.6,-1007.905
197,19.7,-1007.495
198,19.8,-1006.946
199,19.9,-1006.704
200,20.0,-1006.396
201,20.1,-1006.341
202,20.2,-1006.257
203,20.3,-1006.210
204,20.4,-1005.773
205,20.5,-1005.242
206,20.6,-1004.869
207,20.7,-1005.055
208,20.8,-1005.027
209,20.9,-1004.878
210,21.0,-1004.431
211,21.1,-1004.385
212,21.2,-1004.003
213,21.3,-1003.826
214,21.4,-1003.770
215,21.5,-1003.519
216,21.6,-1003.249
217,21.7,-1002.327
218,21.8,-1002.038
219,21.9,-1002.029
220,22.0,-1002.038
221,22.1,-1001.675
222,22.2,-1001.675
223,22.3,-1001.637
224,22.4,-1001.321
225,22.5,-1000.948
226,22.6,-1000.799
227,22.7,-1000.287
228,22.8,-1000.054
229,22.9,-999.700
230,23.0,-999.691
231,23.1,-999.458
232,23.2,-999.346
233,23.3,-998.983
234,23.4,-999.123
235,23.5,-999.179
236,23.6,-998.834
237,23.7,-998.229
238,23.8,-998.601
239,23.9,-998.564
240,24.0,-998.052
241,24.1,-998.285
242,24.2,-997.866
243,24.3,-998.359
244,24.4,-998.294
245,24.5,-998.117
246,24.6,-998.247
247,24.7,-998.490
248,24.8,-998.517
249,24.9,-998.098
250,25.0,-998.192
251,25.1,-998.061
252,25.2,-998.089
253,25.3,-998.294
254,25.4,-998.424
255,25.5,-998.527
256,25.6,-998.154
257,25.7,-998.117
258,25.8,-998.527
259,25.9,-999.002
260,26.0,-999.048
261,26.1,-999.309
262,26.2,-999.458
263,26.3,-999.691
264,26.4,-1000.054
265,26.5,-1000.082
266,26.6,-1000.799
267,26.7,-1001.330
268,26.8,-1001.582
269,26.9,-1002.494
270,27.0,-1003.100
271,27.1,-1003.919
272,27.2,-1004.571
273,27.3,-1004.981
274,27.4,-1005.866
275,27.5,-1006.471
276,27.6,-1006.834
277,27.7,-1007.440
278,27.8,-1007.942
279,27.9,-1008.855
280,28.0,-1009.060
281,28.1,-1009.498
282,28.2,-1010.094
283,28.3,-1009.908
284,28.4,-1010.019
285,28.5,-1010.075
286,28.6,-1010.243
287,28.7,-1009.917
288,28.8,-1009.684
289,28.9,-1009.302
290,29.0,-1009.637
291,29.1,-1009.582
292,29.2,-1009.833
293,29.3,-1009.703
294,29.4,-1010.001
295,29.5,-1010.476
296,29.6,-1010.392
297,29.7,-1010.923
298,29.8,-1011.314
299,29.9,-1011.658
300,30.0,-1011.509
301,30.1,-1011.938
302,30.2,-1012.087
303,30.3,-1012.133
304,30.4,-1011.817
305,30.5,-1011.966
306,30.6,-1011.649
307,30.7,-1011.053
308,30.8,-1010.420
309,30.9,-1009.945
310,31.0,-1009.582
311,31.1,-1009.190
312,31.2,-1008.455
313,31.3,-1008.250
314,31.4,-1008.129
315,31.5,-1007.998
316,31.6,-1006.918
317,31.7,-1006.909
318,31.8,-1006.871
319,31.9,-1006.788
320,32.0,-1006.890
321,32.1,-1006.499
322,32.2,-1006.639
323,32.3,-1006.266
324,32.4,-1005.810
325,32.5,-1006.061
326,32.6,-1005.977
327,32.7,-1005.577
328,32.8,-1005.409
329,32.9,-1005.391
330,33.0,-1005.260
331,33.1,-1004.813
332,33.2,-1005.065
333,33.3,-1005.139
334,33.4,-1005.298
335,33.5,-1004.972
336,33.6,-1004.925
337,33.7,-1004.776
338,33.8,-1004.208
339,33.9,-1004.143
340,34.0,-1004.357
341,34.1,-1004.059
342,34.2,-1003.779
343,34.3,-1003.519
344,34.4,-1003.165
345,34.5,-1002.792
346,34.6,-1002.708
347,34.7,-1002.634
348,34.8,-1002.420
349,34.9,-1002.150
350,35.0,-1001.963
351,35.1,-1001.796
352,35.2,-1001.582
353,35.3,-1001.731
354,35.4,-1001.181
355,35.5,-1001.144
356,35.6,-1001.013
357,35.7,-1000.799
358,35.8,-1000.678
359,35.9,-1000.101
360,36.0,-999.896
361,36.1,-999.747
362,36.2,-999.700
363,36.3,-999.244
364,36.4,-998.797
365,36.5,-998.629
366,36.6,-998.741
367,36.7,-998.164
368,36.8,-998.070
369,36.9,-997.679
370,37.0,-997.484
371,37.1,-997.363
372,37.2,-996.972
373,37.3,-996.506
374,37.4,-996.469
375,37.5,-996.282
376,37.6,-996.655
377,37.7,-996.180
378,37.8,-996.375
379,37.9,-996.226
380,38.0,-996.068
381,38.1,-996.022
382,38.2,-995.537
383,38.3,-995.696
384,38.4,-995.556
385,38.5,-995.509
386,38.6,-995.444
387,38.7,-995.286
388,38.8,-995.062
389,38.9,-994.699
390,39.0,-994.708
391,39.1,-994.680
392,39.2,-994.485
393,39.3,-994.755
394,39.4,-994.513
395,39.5,-994.373
396,39.6,-994.550
397,39.7,-994.625
398,39.8,-994.410
399,39.9,-994.196
400,40.0,-994.066
401,40.1,-994.317
402,40.2,-994.159
403,40.3,-993.926
404,40.4,-993.768
405,40.5,-993.693
406,40.6,-993.898
407,40.7,-994.001
408,40.8,-994.094
409,40.9,-994.429
410,41.0,-994.736
411,41.1,-994.764
412,41.2,-994.643
413,41.3,-994.895
414,41.4,-994.755
415,41.5,-994.774
416,41.6,-995.053
417,41.7,-995.370
418,41.8,-995.081
419,41.9,-994.885
420,42.0,-994.913
421,42.1,-995.127
422,42.2,-995.034
423,42.3,-994.774
424,42.4,-994.327
425,42.5,-994.708
426,42.6,-994.606
427,42.7,-994.708
428,42.8,-994.634
429,42.9,-994.736
430,43.0,-994.150
431,43.1,-994.056
432,43.2,-993.740
433,43.3,-993.665
434,43.4,-993.982
435,43.5,-993.628
436,43.6,-993.405
437,43.7,-993.237
438,43.8,-993.051
439,43.9,-993.256
440,44.0,-993.172
441,44.1,-993.200
442,44.2,-992.958
443,44.3,-992.902
444,44.4,-992.958
445,44.5,-993.144
446,44.6,-993.190
447,44.7,-992.939
448,44.8,-992.855
449,44.9,-992.715
450,45.0,-992.818
451,45.1,-991.933
452,45.2,-991.821
453,45.3,-991.961
454,45.4,-991.933
455,45.5,-991.607
456,45.6,-991.346
457,45.7,-991.439
458,45.8,-991.458
459,45.9,-991.151
460,46.0,-990.825
461,46.1,-990.350
462,46.2,-990.052
463,46.3,-990.173
464,46.4,-989.884
465,46.5,-989.540
466,46.6,-989.772
467,46.7,-989.167
468,46.8,-989.577
469,46.9,-988.841
470,47.0,-989.307
471,47.1,-988.813
472,47.2,-988.459
473,47.3,-988.748
474,47.4,-988.441
475,47.5,-988.217
476,47.6,-987.547
477,47.7,-987.444
478,47.8,-987.407
479,47.9,-987.230
480,48.0,-986.755
481,48.1,-986.671
482,48.2,-986.643
483,48.3,-986.503
484,48.4,-986.364
485,48.5,-986.438
486,48.6,-986.475
487,48.7,-986.364
488,48.8,-986.336
489,48.9,-986.103
490,49.0,-986.196
491,49.1,-986.019
492,49.2,-986.401
493,49.3,-986.289
494,49.4,-986.028
495,49.5,-986.196
496,49.6,-985.954
497,49.7,-985.907
498,49.8,-985.833
499,49.9,-985.852
500,50.0,-986.075
501,50.1,-986.205
502,50.2,-986.503
503,50.3,-986.056
504,50.4,-986.271
505,50.5,-986.233
506,50.6,-986.094
507,50.7,-986.056
508,50.8,-986.094
509,50.9,-985.991
510,51.0,-985.926
511,51.1,-985.889
