Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 2815
Start Time: 2/1/2023 2:45:38.396 PM
Scan Rate: 1000
Sample,Time (s),AI4 (mV)
512,0.512,0.840
513,0.513,0.845
514,0.514,0.849
515,0.515,0.854
516,0.516,0.858
517,0.517,0.867
518,0.518,0.872
519,0.519,0.878
520,0.520,0.883
521,0.521,0.890
522,0.522,0.898
523,0.523,0.904
524,0.524,0.910
525,0.525,0.917
526,0.526,0.927
527,0.527,0.933
528,0.528,0.940
529,0.529,0.946
530,0.530,0.954
531,0.531,0.965
532,0.532,0.970
533,0.533,0.978
534,0.534,0.987
535,0.535,0.993
536,0.536,1.002
537,0.537,1.008
538,0.538,1.013
539,0.539,1.018
540,0.540,1.023
541,0.541,1.026
542,0.542,1.029
543,0.543,1.034
544,0.544,1.037
545,0.545,1.038
546,0.546,1.040
547,0.547,1.040
548,0.548,1.041
549,0.549,1.043
550,0.550,1.043
551,0.551,1.046
552,0.552,1.047
553,0.553,1.050
554,0.554,1.050
555,0.555,1.052
556,0.556,1.054
557,0.557,1.057
558,0.558,1.062
559,0.559,1.064
560,0.560,1.069
561,0.561,1.074
562,0.562,1.082
563,0.563,1.090
564,0.564,1.100
565,0.565,1.111
566,0.566,1.124
567,0.567,1.139
568,0.568,1.154
569,0.569,1.170
570,0.570,1.188
571,0.571,1.205
572,0.572,1.222
573,0.573,1.240
574,0.574,1.259
575,0.575,1.276
576,0.576,1.297
577,0.577,1.314
578,0.578,1.333
579,0.579,1.350
580,0.580,1.368
581,0.581,1.385
582,0.582,1.402
583,0.583,1.415
584,0.584,1.428
585,0.585,1.441
586,0.586,1.450
587,0.587,1.461
588,0.588,1.468
589,0.589,1.476
590,0.590,1.483
591,0.591,1.488
592,0.592,1.490
593,0.593,1.494
594,0.594,1.494
595,0.595,1.494
596,0.596,1.495
597,0.597,1.497
598,0.598,1.494
599,0.599,1.493
600,0.600,1.496
601,0.601,1.495
602,0.602,1.496
603,0.603,1.497
604,0.604,1.499
605,0.605,1.502
606,0.606,1.504
607,0.607,1.510
608,0.608,1.515
609,0.609,1.523
610,0.610,1.530
611,0.611,1.537
612,0.612,1.545
613,0.613,1.554
614,0.614,1.563
615,0.615,1.571
616,0.616,1.580
617,0.617,1.591
618,0.618,1.601
619,0.619,1.609
620,0.620,1.619
621,0.621,1.627
622,0.622,1.636
623,0.623,1.645
624,0.624,1.651
625,0.625,1.658
626,0.626,1.665
627,0.627,1.669
628,0.628,1.674
629,0.629,1.677
630,0.630,1.680
631,0.631,1.681
632,0.632,1.682
633,0.633,1.684
634,0.634,1.685
635,0.635,1.685
636,0.636,1.686
637,0.637,1.686
638,0.638,1.685
639,0.639,1.686
640,0.640,1.687
641,0.641,1.688
642,0.642,1.688
643,0.643,1.691
644,0.644,1.692
645,0.645,1.696
646,0.646,1.700
647,0.647,1.702
648,0.648,1.709
649,0.649,1.714
650,0.650,1.722
651,0.651,1.727
652,0.652,1.737
653,0.653,1.746
654,0.654,1.754
655,0.655,1.765
656,0.656,1.776
657,0.657,1.785
658,0.658,1.796
659,0.659,1.809
660,0.660,1.818
661,0.661,1.827
662,0.662,1.836
663,0.663,1.849
664,0.664,1.860
665,0.665,1.870
666,0.666,1.880
667,0.667,1.889
668,0.668,1.900
669,0.669,1.908
670,0.670,1.915
671,0.671,1.924
672,0.672,1.933
673,0.673,1.941
674,0.674,1.947
675,0.675,1.955
676,0.676,1.960
677,0.677,1.966
678,0.678,1.973
679,0.679,1.980
680,0.680,1.984
681,0.681,1.991
682,0.682,1.994
683,0.683,1.997
684,0.684,2.004
685,0.685,2.006
686,0.686,2.011
687,0.687,2.017
688,0.688,2.021
689,0.689,2.025
690,0.690,2.030
691,0.691,2.034
692,0.692,2.039
693,0.693,2.044
694,0.694,2.050
695,0.695,2.057
696,0.696,2.062
697,0.697,2.068
698,0.698,2.074
699,0.699,2.078
700,0.700,2.085
701,0.701,2.092
702,0.702,2.098
703,0.703,2.104
704,0.704,2.111
705,0.705,2.118
706,0.706,2.123
707,0.707,2.132
708,0.708,2.138
709,0.709,2.142
710,0.710,2.149
711,0.711,2.156
712,0.712,2.164
713,0.713,2.171
714,0.714,2.177
715,0.715,2.180
716,0.716,2.187
717,0.717,2.193
718,0.718,2.201
719,0.719,2.209
720,0.720,2.216
721,0.721,2.222
722,0.722,2.227
723,0.723,2.234
724,0.724,2.241
725,0.725,2.247
726,0.726,2.254
727,0.727,2.261
728,0.728,2.268
729,0.729,2.275
730,0.730,2.281
731,0.731,2.288
732,0.732,2.296
733,0.733,2.302
734,0.734,2.309
735,0.735,2.316
736,0.736,2.322
737,0.737,2.330
738,0.738,2.335
739,0.739,2.343
740,0.740,2.349
741,0.741,2.356
742,0.742,2.361
743,0.743,2.370
744,0.744,2.376
745,0.745,2.381
746,0.746,2.387
747,0.747,2.394
748,0.748,2.400
749,0.749,2.406
750,0.750,2.413
751,0.751,2.420
752,0.752,2.427
753,0.753,2.432
754,0.754,2.440
755,0.755,2.446
756,0.756,2.452
757,0.757,2.461
758,0.758,2.466
759,0.759,2.475
760,0.760,2.483
761,0.761,2.491
762,0.762,2.498
763,0.763,2.505
764,0.764,2.511
765,0.765,2.519
766,0.766,2.527
767,0.767,2.535
768,0.768,2.543
769,0.769,2.553
770,0.770,2.560
771,0.771,2.567
772,0.772,2.576
773,0.773,2.583
774,0.774,2.590
775,0.775,2.600
776,0.776,2.609
777,0.777,2.619
778,0.778,2.629
779,0.779,2.637
780,0.780,2.647
781,0.781,2.658
782,0.782,2.668
783,0.783,2.677
784,0.784,2.688
785,0.785,2.698
786,0.786,2.709
787,0.787,2.720
788,0.788,2.730
789,0.789,2.743
790,0.790,2.754
791,0.791,2.768
792,0.792,2.780
793,0.793,2.792
794,0.794,2.804
795,0.795,2.815
796,0.796,2.827
797,0.797,2.840
798,0.798,2.851
799,0.799,2.863
800,0.800,2.874
801,0.801,2.886
802,0.802,2.895
803,0.803,2.907
804,0.804,2.916
805,0.805,2.927
806,0.806,2.935
807,0.807,2.943
808,0.808,2.955
809,0.809,2.961
810,0.810,2.969
811,0.811,2.976
812,0.812,2.982
813,0.813,2.988
814,0.814,2.994
815,0.815,3.001
816,0.816,3.004
817,0.817,3.009
818,0.818,3.013
819,0.819,3.018
820,0.820,3.020
821,0.821,3.023
822,0.822,3.026
823,0.823,3.028
824,0.824,3.031
825,0.825,3.032
826,0.826,3.034
827,0.827,3.037
828,0.828,3.037
829,0.829,3.037
830,0.830,3.038
831,0.831,3.040
832,0.832,3.042
833,0.833,3.044
834,0.834,3.042
835,0.835,3.046
836,0.836,3.047
837,0.837,3.049
838,0.838,3.052
839,0.839,3.055
840,0.840,3.057
841,0.841,3.059
842,0.842,3.059
843,0.843,3.062
844,0.844,3.067
845,0.845,3.069
846,0.846,3.072
847,0.847,3.074
848,0.848,3.078
849,0.849,3.081
850,0.850,3.086
851,0.851,3.089
852,0.852,3.096
853,0.853,3.101
854,0.854,3.105
855,0.855,3.112
856,0.856,3.117
857,0.857,3.124
858,0.858,3.130
859,0.859,3.138
860,0.860,3.145
861,0.861,3.153
862,0.862,3.162
863,0.863,3.170
864,0.864,3.179
865,0.865,3.188
866,0.866,3.198
867,0.867,3.207
868,0.868,3.217
869,0.869,3.227
870,0.870,3.238
871,0.871,3.248
872,0.872,3.260
873,0.873,3.271
874,0.874,3.283
875,0.875,3.296
876,0.876,3.308
877,0.877,3.320
878,0.878,3.335
879,0.879,3.344
880,0.880,3.358
881,0.881,3.368
882,0.882,3.379
883,0.883,3.391
884,0.884,3.399
885,0.885,3.409
886,0.886,3.417
887,0.887,3.426
888,0.888,3.433
889,0.889,3.440
890,0.890,3.447
891,0.891,3.453
892,0.892,3.460
893,0.893,3.464
894,0.894,3.470
895,0.895,3.473
896,0.896,3.478
897,0.897,3.482
898,0.898,3.486
899,0.899,3.491
900,0.900,3.495
901,0.901,3.496
902,0.902,3.498
903,0.903,3.501
904,0.904,3.503
905,0.905,3.505
906,0.906,3.506
907,0.907,3.508
908,0.908,3.510
909,0.909,3.513
910,0.910,3.511
911,0.911,3.512
912,0.912,3.515
913,0.913,3.516
914,0.914,3.519
915,0.915,3.520
916,0.916,3.523
917,0.917,3.527
918,0.918,3.527
919,0.919,3.530
920,0.920,3.532
921,0.921,3.535
922,0.922,3.539
923,0.923,3.542
924,0.924,3.547
925,0.925,3.553
926,0.926,3.556
927,0.927,3.562
928,0.928,3.566
929,0.929,3.572
930,0.930,3.579
931,0.931,3.585
932,0.932,3.592
933,0.933,3.599
934,0.934,3.606
935,0.935,3.614
936,0.936,3.620
937,0.937,3.629
938,0.938,3.639
939,0.939,3.647
940,0.940,3.653
941,0.941,3.663
942,0.942,3.673
943,0.943,3.681
944,0.944,3.690
945,0.945,3.697
946,0.946,3.706
947,0.947,3.713
948,0.948,3.722
949,0.949,3.729
950,0.950,3.735
951,0.951,3.742
952,0.952,3.749
953,0.953,3.755
954,0.954,3.763
955,0.955,3.769
956,0.956,3.775
957,0.957,3.780
958,0.958,3.786
959,0.959,3.792
960,0.960,3.797
961,0.961,3.802
962,0.962,3.806
963,0.963,3.810
964,0.964,3.810
965,0.965,3.813
966,0.966,3.816
967,0.967,3.815
968,0.968,3.815
969,0.969,3.815
970,0.970,3.815
971,0.971,3.811
972,0.972,3.807
973,0.973,3.804
974,0.974,3.801
975,0.975,3.799
976,0.976,3.798
977,0.977,3.795
978,0.978,3.794
979,0.979,3.790
980,0.980,3.790
981,0.981,3.787
982,0.982,3.784
983,0.983,3.781
984,0.984,3.776
985,0.985,3.778
986,0.986,3.775
987,0.987,3.772
988,0.988,3.768
989,0.989,3.767
990,0.990,3.764
991,0.991,3.762
992,0.992,3.759
993,0.993,3.758
994,0.994,3.756
995,0.995,3.754
996,0.996,3.752
997,0.997,3.751
998,0.998,3.750
999,0.999,3.745
1000,1.000,3.745
1001,1.001,3.741
1002,1.002,3.739
1003,1.003,3.736
1004,1.004,3.735
1005,1.005,3.734
1006,1.006,3.731
1007,1.007,3.727
1008,1.008,3.727
1009,1.009,3.724
1010,1.010,3.723
1011,1.011,3.722
1012,1.012,3.720
1013,1.013,3.718
1014,1.014,3.718
1015,1.015,3.718
1016,1.016,3.715
1017,1.017,3.714
1018,1.018,3.715
1019,1.019,3.715
1020,1.020,3.715
1021,1.021,3.719
1022,1.022,3.720
1023,1.023,3.723
1024,1.024,3.726
1025,1.025,3.730
1026,1.026,3.734
1027,1.027,3.739
1028,1.028,3.746
1029,1.029,3.751
1030,1.030,3.761
1031,1.031,3.770
1032,1.032,3.781
1033,1.033,3.791
1034,1.034,3.801
1035,1.035,3.814
1036,1.036,3.824
1037,1.037,3.838
1038,1.038,3.849
1039,1.039,3.861
1040,1.040,3.877
1041,1.041,3.888
1042,1.042,3.901
1043,1.043,3.915
1044,1.044,3.928
1045,1.045,3.941
1046,1.046,3.954
1047,1.047,3.964
1048,1.048,3.978
1049,1.049,3.989
1050,1.050,4.001
1051,1.051,4.012
1052,1.052,4.021
1053,1.053,4.033
1054,1.054,4.043
1055,1.055,4.055
1056,1.056,4.065
1057,1.057,4.076
1058,1.058,4.085
1059,1.059,4.096
1060,1.060,4.108
1061,1.061,4.119
1062,1.062,4.129
1063,1.063,4.139
1064,1.064,4.151
1065,1.065,4.164
1066,1.066,4.176
1067,1.067,4.184
1068,1.068,4.198
1069,1.069,4.211
1070,1.070,4.225
1071,1.071,4.236
1072,1.072,4.248
1073,1.073,4.259
1074,1.074,4.273
1075,1.075,4.284
1076,1.076,4.296
1077,1.077,4.306
1078,1.078,4.317
1079,1.079,4.329
1080,1.080,4.341
1081,1.081,4.347
1082,1.082,4.358
1083,1.083,4.367
1084,1.084,4.377
1085,1.085,4.386
1086,1.086,4.394
1087,1.087,4.403
1088,1.088,4.411
1089,1.089,4.421
1090,1.090,4.431
1091,1.091,4.440
1092,1.092,4.451
1093,1.093,4.459
1094,1.094,4.470
1095,1.095,4.481
1096,1.096,4.491
1097,1.097,4.502
1098,1.098,4.514
1099,1.099,4.525
1100,1.100,4.536
1101,1.101,4.547
1102,1.102,4.559
1103,1.103,4.570
1104,1.104,4.582
1105,1.105,4.594
1106,1.106,4.605
1107,1.107,4.616
1108,1.108,4.628
1109,1.109,4.638
1110,1.110,4.647
1111,1.111,4.658
1112,1.112,4.666
1113,1.113,4.678
1114,1.114,4.686
1115,1.115,4.693
1116,1.116,4.703
1117,1.117,4.711
1118,1.118,4.718
1119,1.119,4.723
1120,1.120,4.731
1121,1.121,4.738
1122,1.122,4.743
1123,1.123,4.749
1124,1.124,4.753
1125,1.125,4.758
1126,1.126,4.761
1127,1.127,4.763
1128,1.128,4.766
1129,1.129,4.768
1130,1.130,4.771
1131,1.131,4.772
1132,1.132,4.772
1133,1.133,4.774
1134,1.134,4.774
1135,1.135,4.773
1136,1.136,4.773
1137,1.137,4.769
1138,1.138,4.770
1139,1.139,4.768
1140,1.140,4.768
1141,1.141,4.767
1142,1.142,4.765
1143,1.143,4.762
1144,1.144,4.762
1145,1.145,4.759
1146,1.146,4.758
1147,1.147,4.753
1148,1.148,4.752
1149,1.149,4.752
1150,1.150,4.749
1151,1.151,4.748
1152,1.152,4.744
1153,1.153,4.742
1154,1.154,4.741
1155,1.155,4.739
1156,1.156,4.736
1157,1.157,4.734
1158,1.158,4.731
1159,1.159,4.729
1160,1.160,4.727
1161,1.161,4.724
1162,1.162,4.723
1163,1.163,4.721
1164,1.164,4.718
1165,1.165,4.717
1166,1.166,4.715
1167,1.167,4.715
1168,1.168,4.712
1169,1.169,4.712
1170,1.170,4.709
1171,1.171,4.708
1172,1.172,4.707
1173,1.173,4.707
1174,1.174,4.708
1175,1.175,4.707
1176,1.176,4.704
1177,1.177,4.705
1178,1.178,4.705
1179,1.179,4.706
1180,1.180,4.705
1181,1.181,4.706
1182,1.182,4.706
1183,1.183,4.710
1184,1.184,4.709
1185,1.185,4.710
1186,1.186,4.713
1187,1.187,4.714
1188,1.188,4.716
1189,1.189,4.720
1190,1.190,4.725
1191,1.191,4.727
1192,1.192,4.731
1193,1.193,4.736
1194,1.194,4.740
1195,1.195,4.747
1196,1.196,4.751
1197,1.197,4.758
1198,1.198,4.765
1199,1.199,4.772
1200,1.200,4.777
1201,1.201,4.784
1202,1.202,4.792
1203,1.203,4.800
1204,1.204,4.806
1205,1.205,4.814
1206,1.206,4.822
1207,1.207,4.829
1208,1.208,4.838
1209,1.209,4.845
1210,1.210,4.854
1211,1.211,4.860
1212,1.212,4.868
1213,1.213,4.876
1214,1.214,4.883
1215,1.215,4.889
1216,1.216,4.897
1217,1.217,4.906
1218,1.218,4.913
1219,1.219,4.924
1220,1.220,4.931
1221,1.221,4.940
1222,1.222,4.948
1223,1.223,4.958
1224,1.224,4.969
1225,1.225,4.977
1226,1.226,4.990
1227,1.227,5.002
1228,1.228,5.014
1229,1.229,5.027
1230,1.230,5.039
1231,1.231,5.052
1232,1.232,5.067
1233,1.233,5.081
1234,1.234,5.094
1235,1.235,5.109
1236,1.236,5.125
1237,1.237,5.138
1238,1.238,5.153
1239,1.239,5.166
1240,1.240,5.180
1241,1.241,5.192
1242,1.242,5.205
1243,1.243,5.219
1244,1.244,5.232
1245,1.245,5.244
1246,1.246,5.255
1247,1.247,5.266
1248,1.248,5.278
1249,1.249,5.290
1250,1.250,5.299
1251,1.251,5.310
1252,1.252,5.320
1253,1.253,5.329
1254,1.254,5.341
1255,1.255,5.349
1256,1.256,5.358
1257,1.257,5.369
1258,1.258,5.377
1259,1.259,5.385
1260,1.260,5.395
1261,1.261,5.403
1262,1.262,5.411
1263,1.263,5.418
1264,1.264,5.424
1265,1.265,5.432
1266,1.266,5.436
1267,1.267,5.443
1268,1.268,5.449
1269,1.269,5.454
1270,1.270,5.459
1271,1.271,5.464
1272,1.272,5.468
1273,1.273,5.471
1274,1.274,5.476
1275,1.275,5.479
1276,1.276,5.484
1277,1.277,5.487
1278,1.278,5.491
1279,1.279,5.496
1280,1.280,5.500
1281,1.281,5.506
1282,1.282,5.510
1283,1.283,5.519
1284,1.284,5.524
1285,1.285,5.533
1286,1.286,5.541
1287,1.287,5.552
1288,1.288,5.560
1289,1.289,5.572
1290,1.290,5.583
1291,1.291,5.595
1292,1.292,5.608
1293,1.293,5.621
1294,1.294,5.634
1295,1.295,5.647
1296,1.296,5.665
1297,1.297,5.677
1298,1.298,5.690
1299,1.299,5.707
1300,1.300,5.721
1301,1.301,5.735
1302,1.302,5.748
1303,1.303,5.763
1304,1.304,5.775
1305,1.305,5.789
1306,1.306,5.802
1307,1.307,5.813
1308,1.308,5.827
1309,1.309,5.837
1310,1.310,5.850
1311,1.311,5.862
1312,1.312,5.872
1313,1.313,5.883
1314,1.314,5.894
1315,1.315,5.902
1316,1.316,5.912
1317,1.317,5.923
1318,1.318,5.932
1319,1.319,5.941
1320,1.320,5.949
1321,1.321,5.956
1322,1.322,5.965
1323,1.323,5.974
1324,1.324,5.981
1325,1.325,5.989
1326,1.326,5.995
1327,1.327,6.002
1328,1.328,6.011
1329,1.329,6.016
1330,1.330,6.021
1331,1.331,6.026
1332,1.332,6.033
1333,1.333,6.036
1334,1.334,6.041
1335,1.335,6.046
1336,1.336,6.047
1337,1.337,6.048
1338,1.338,6.052
1339,1.339,6.054
1340,1.340,6.055
1341,1.341,6.055
1342,1.342,6.056
1343,1.343,6.058
1344,1.344,6.059
