Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 508
Start Time: 1/18/2023 3:36:15.0 PM
Scan Rate: 10
Sample,Time (s),CH2 (µV)
282,28.2,3028.475
283,28.3,3027.441
284,28.4,3025.597
285,28.5,3026.202
286,28.6,3028.605
287,28.7,3027.292
288,28.8,3026.389
289,28.9,3027.134
290,29.0,3028.987
291,29.1,3027.851
292,29.2,3026.500
293,29.3,3026.826
294,29.4,3028.531
295,29.5,3027.776
296,29.6,3027.515
297,29.7,3027.748
298,29.8,3028.745
299,29.9,3028.093
300,30.0,3028.661
301,30.1,3028.782
302,30.2,3029.024
303,30.3,3028.559
304,30.4,3028.894
305,30.5,3029.052
306,30.6,3029.630
307,30.7,3029.900
308,30.8,3030.645
309,30.9,3028.233
310,31.0,3027.664
311,31.1,3027.907
312,31.2,3028.661
313,31.3,3026.379
314,31.4,3025.513
315,31.5,3026.454
316,31.6,3028.624
317,31.7,3027.068
318,31.8,3025.625
319,31.9,3026.295
320,32.0,3026.826
321,32.1,3025.308
322,32.2,3024.079
323,32.3,3025.224
324,32.4,3026.137
325,32.5,3025.625
326,32.6,3024.144
327,32.7,3024.722
328,32.8,3025.346
329,32.9,3025.439
330,33.0,3024.880
331,33.1,3025.895
332,33.2,3025.969
333,33.3,3025.439
334,33.4,3024.889
335,33.5,3025.727
336,33.6,3026.202
337,33.7,3026.873
338,33.8,3025.914
339,33.9,3026.165
340,34.0,3026.072
341,34.1,3027.162
342,34.2,3026.770
343,34.3,3026.184
344,34.4,3026.510
345,34.5,3028.037
346,34.6,3027.711
347,34.7,3026.854
348,34.8,3026.528
349,34.9,3026.854
350,35.0,3025.653
351,35.1,3024.619
352,35.2,3024.060
353,35.3,3024.954
354,35.4,3024.861
355,35.5,3024.219
356,35.6,3023.706
357,35.7,3025.457
358,35.8,3025.727
359,35.9,3024.796
360,36.0,3024.423
361,36.1,3026.333
362,36.2,3025.979
363,36.3,3025.094
364,36.4,3024.442
365,36.5,3026.519
366,36.6,3027.106
367,36.7,3026.091
368,36.8,3025.187
369,36.9,3026.426
370,37.0,3026.035
371,37.1,3025.234
372,37.2,3025.066
373,37.3,3026.370
374,37.4,3026.351
375,37.5,3024.684
376,37.6,3025.075
377,37.7,3026.873
378,37.8,3026.612
379,37.9,3025.914
380,38.0,3025.271
381,38.1,3025.839
382,38.2,3025.178
383,38.3,3023.567
384,38.4,3024.265
385,38.5,3025.867
386,38.6,3025.811
387,38.7,3024.405
388,38.8,3023.958
389,38.9,3025.848
390,39.0,3025.457
391,39.1,3024.135
392,39.2,3024.219
393,39.3,3026.612
394,39.4,3026.687
395,39.5,3025.504
396,39.6,3025.252
397,39.7,3026.454
398,39.8,3025.839
399,39.9,3024.144
400,40.0,3024.163
401,40.1,3026.221
402,40.2,3026.109
403,40.3,3024.582
404,40.4,3024.861
405,40.5,3026.612
406,40.6,3026.389
407,40.7,3025.904
408,40.8,3025.979
409,40.9,3027.432
410,41.0,3026.985
411,41.1,3026.165
412,41.2,3026.780
413,41.3,3028.410
414,41.4,3027.534
415,41.5,3026.193
416,41.6,3025.783
417,41.7,3027.134
418,41.8,3026.938
419,41.9,3026.193
420,42.0,3026.081
421,42.1,3026.882
422,42.2,3025.960
423,42.3,3024.535
424,42.4,3023.893
425,42.5,3024.731
426,42.6,3024.554
427,42.7,3025.448
428,42.8,3024.675
429,42.9,3025.876
430,43.0,3026.091
431,43.1,3028.437
432,43.2,3028.493
433,43.3,3028.242
434,43.4,3027.283
435,43.5,3027.292
436,43.6,3025.578
437,43.7,3025.075
438,43.8,3025.681
439,43.9,3026.417
440,44.0,3024.610
441,44.1,3024.014
442,44.2,3024.535
443,44.3,3026.035
444,44.4,3024.135
445,44.5,3024.349
446,44.6,3025.793
447,44.7,3026.901
448,44.8,3025.681
449,44.9,3024.125
450,45.0,3024.582
451,45.1,3025.495
452,45.2,3025.196
453,45.3,3025.169
454,45.4,3025.644
455,45.5,3025.904
456,45.6,3026.137
457,45.7,3025.103
458,45.8,3025.495
459,45.9,3025.401
460,46.0,3025.457
461,46.1,3024.573
462,46.2,3025.010
463,46.3,3025.141
464,46.4,3026.137
465,46.5,3026.240
466,46.6,3026.258
467,46.7,3025.606
468,46.8,3026.156
469,46.9,3025.895
470,47.0,3025.616
471,47.1,3025.271
472,47.2,3026.882
473,47.3,3026.640
474,47.4,3025.867
475,47.5,3025.075
476,47.6,3025.997
477,47.7,3025.103
478,47.8,3024.377
479,47.9,3023.613
480,48.0,3025.448
481,48.1,3025.187
482,48.2,3024.247
483,48.3,3024.358
484,48.4,3025.960
485,48.5,3026.575
486,48.6,3026.193
487,48.7,3026.975
488,48.8,3028.801
489,48.9,3027.674
490,49.0,3028.102
491,49.1,3028.922
492,49.2,3029.257
493,49.3,3027.506
494,49.4,3026.640
495,49.5,3027.171
496,49.6,3028.037
497,49.7,3027.031
498,49.8,3026.072
499,49.9,3026.202
500,50.0,3027.385
501,50.1,3026.351
502,50.2,3025.485
503,50.3,3025.243
504,50.4,3026.612
505,50.5,3026.361
506,50.6,3025.569
507,50.7,3025.765
