Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 507
Start Time: 1/18/2023 3:38:34.6 PM
Scan Rate: 10
Sample,Time (s),CH2 (µV)
282,28.2,3044.903
283,28.3,3040.601
284,28.4,3050.594
285,28.5,3051.925
286,28.6,3043.665
287,28.7,3043.832
288,28.8,3053.723
289,28.9,3052.382
290,29.0,3043.832
291,29.1,3042.743
292,29.2,3050.277
293,29.3,3052.903
294,29.4,3041.662
295,29.5,3036.791
296,29.6,3049.150
297,29.7,3054.012
298,29.8,3043.152
299,29.9,3039.641
300,30.0,3051.609
301,30.1,3052.363
302,30.2,3043.171
303,30.3,3042.202
304,30.4,3050.650
305,30.5,3051.478
306,30.6,3043.162
307,30.7,3040.358
308,30.8,3048.545
309,30.9,3050.352
310,31.0,3040.778
311,31.1,3039.772
312,31.2,3053.369
313,31.3,3051.506
314,31.4,3044.084
315,31.5,3043.553
316,31.6,3051.469
317,31.7,3050.184
318,31.8,3044.493
319,31.9,3041.606
320,32.0,3051.190
321,32.1,3050.445
322,32.2,3040.237
323,32.3,3042.007
324,32.4,3046.896
325,32.5,3051.963
326,32.6,3044.540
327,32.7,3044.084
328,32.8,3050.184
329,32.9,3051.125
330,33.0,3043.106
331,33.1,3044.382
332,33.2,3047.176
333,33.3,3049.318
334,33.4,3046.514
335,33.5,3047.660
336,33.6,3053.974
337,33.7,3052.168
338,33.8,3044.680
339,33.9,3041.001
340,34.0,3044.773
341,34.1,3042.668
342,34.2,3039.949
343,34.3,3041.411
344,34.4,3052.084
345,34.5,3048.442
346,34.6,3043.301
347,34.7,3042.733
348,34.8,3050.389
349,34.9,3053.797
350,35.0,3045.322
351,35.1,3052.270
352,35.2,3059.739
353,35.3,3057.020
354,35.4,3046.282
355,35.5,3044.279
356,35.6,3047.725
357,35.7,3051.376
358,35.8,3042.817
359,35.9,3044.112
360,36.0,3056.135
361,36.1,3048.647
362,36.2,3051.050
363,36.3,3047.958
364,36.4,3053.220
365,36.5,3055.753
366,36.6,3045.602
367,36.7,3048.899
368,36.8,3050.193
369,36.9,3049.141
370,37.0,3045.909
371,37.1,3059.395
372,37.2,3056.778
373,37.3,3050.677
374,37.4,3036.838
375,37.5,3041.774
376,37.6,3049.998
377,37.7,3049.094
378,37.8,3044.801
379,37.9,3048.116
380,38.0,3054.868
381,38.1,3051.339
382,38.2,3041.839
383,38.3,3045.006
384,38.4,3051.069
385,38.5,3047.250
386,38.6,3040.228
387,38.7,3051.329
388,38.8,3051.097
389,38.9,3044.307
390,39.0,3039.502
391,39.1,3044.643
392,39.2,3048.228
393,39.3,3043.180
394,39.4,3038.887
395,39.5,3048.619
396,39.6,3046.999
397,39.7,3042.417
398,39.8,3040.023
399,39.9,3047.865
400,40.0,3056.806
401,40.1,3051.320
402,40.2,3039.390
403,40.3,3047.651
404,40.4,3056.517
405,40.5,3043.627
406,40.6,3036.680
407,40.7,3044.521
408,40.8,3049.793
409,40.9,3041.280
410,41.0,3036.726
411,41.1,3044.168
412,41.2,3047.818
413,41.3,3038.319
414,41.4,3035.748
415,41.5,3048.256
416,41.6,3053.136
417,41.7,3045.350
418,41.8,3037.378
419,41.9,3047.250
420,42.0,3055.306
421,42.1,3043.981
422,42.2,3040.386
423,42.3,3053.555
424,42.4,3054.384
425,42.5,3040.656
426,42.6,3041.895
427,42.7,3049.346
428,42.8,3049.811
429,42.9,3039.148
430,43.0,3048.303
431,43.1,3053.425
432,43.2,3055.856
433,43.3,3042.966
434,43.4,3037.555
435,43.5,3051.003
436,43.6,3049.131
437,43.7,3041.364
438,43.8,3047.185
439,43.9,3052.764
440,44.0,3049.392
441,44.1,3043.627
442,44.2,3051.413
443,44.3,3052.307
444,44.4,3051.916
445,44.5,3045.825
446,44.6,3040.694
447,44.7,3047.660
448,44.8,3050.715
449,44.9,3043.367
450,45.0,3040.833
451,45.1,3050.081
452,45.2,3052.084
453,45.3,3047.371
454,45.4,3044.056
455,45.5,3049.793
456,45.6,3058.156
457,45.7,3052.196
458,45.8,3047.315
459,45.9,3050.882
460,46.0,3058.529
461,46.1,3046.300
462,46.2,3046.179
463,46.3,3049.318
464,46.4,3046.291
465,46.5,3041.644
466,46.6,3050.528
467,46.7,3049.811
468,46.8,3047.399
469,46.9,3042.715
470,47.0,3038.272
471,47.1,3051.097
472,47.2,3060.037
473,47.3,3048.498
474,47.4,3052.307
475,47.5,3057.737
476,47.6,3058.109
477,47.7,3062.813
478,47.8,3059.832
479,47.9,3058.556
480,48.0,3048.545
481,48.1,3043.665
482,48.2,3050.230
483,48.3,3050.510
484,48.4,3042.016
485,48.5,3035.711
486,48.6,3037.918
487,48.7,3043.255
488,48.8,3041.336
489,48.9,3033.336
490,49.0,3043.506
491,49.1,3049.867
492,49.2,3040.824
493,49.3,3041.457
494,49.4,3048.945
495,49.5,3051.329
496,49.6,3045.285
497,49.7,3047.818
498,49.8,3049.476
499,49.9,3047.707
500,50.0,3035.227
501,50.1,3031.772
502,50.2,3056.554
503,50.3,3060.279
504,50.4,3051.776
505,50.5,3049.504
506,50.6,3054.533
