Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 2335
Start Time: 2/1/2023 2:48:14.104 PM
Scan Rate: 1000
Sample,Time (s),AI4 (mV)
372,0.372,3.502
373,0.373,3.507
374,0.374,3.513
375,0.375,3.517
376,0.376,3.522
377,0.377,3.528
378,0.378,3.534
379,0.379,3.538
380,0.380,3.546
381,0.381,3.551
382,0.382,3.557
383,0.383,3.564
384,0.384,3.569
385,0.385,3.576
386,0.386,3.585
387,0.387,3.593
388,0.388,3.599
389,0.389,3.608
390,0.390,3.616
391,0.391,3.623
392,0.392,3.630
393,0.393,3.641
394,0.394,3.649
395,0.395,3.657
396,0.396,3.664
397,0.397,3.675
398,0.398,3.683
399,0.399,3.693
400,0.400,3.702
401,0.401,3.710
402,0.402,3.720
403,0.403,3.726
404,0.404,3.735
405,0.405,3.744
406,0.406,3.751
407,0.407,3.759
408,0.408,3.767
409,0.409,3.774
410,0.410,3.782
411,0.411,3.788
412,0.412,3.795
413,0.413,3.803
414,0.414,3.807
415,0.415,3.815
416,0.416,3.819
417,0.417,3.826
418,0.418,3.832
419,0.419,3.839
420,0.420,3.845
421,0.421,3.852
422,0.422,3.859
423,0.423,3.864
424,0.424,3.872
425,0.425,3.879
426,0.426,3.887
427,0.427,3.897
428,0.428,3.904
429,0.429,3.913
430,0.430,3.924
431,0.431,3.934
432,0.432,3.945
433,0.433,3.958
434,0.434,3.969
435,0.435,3.980
436,0.436,3.997
437,0.437,4.010
438,0.438,4.025
439,0.439,4.040
440,0.440,4.058
441,0.441,4.071
442,0.442,4.092
443,0.443,4.107
444,0.444,4.126
445,0.445,4.140
446,0.446,4.159
447,0.447,4.177
448,0.448,4.193
449,0.449,4.209
450,0.450,4.225
451,0.451,4.240
452,0.452,4.255
453,0.453,4.269
454,0.454,4.283
455,0.455,4.296
456,0.456,4.309
457,0.457,4.318
458,0.458,4.332
459,0.459,4.342
460,0.460,4.350
461,0.461,4.359
462,0.462,4.368
463,0.463,4.374
464,0.464,4.382
465,0.465,4.385
466,0.466,4.391
467,0.467,4.394
468,0.468,4.399
469,0.469,4.401
470,0.470,4.403
471,0.471,4.404
472,0.472,4.406
473,0.473,4.406
474,0.474,4.408
475,0.475,4.407
476,0.476,4.407
477,0.477,4.407
478,0.478,4.407
479,0.479,4.407
480,0.480,4.407
481,0.481,4.406
482,0.482,4.408
483,0.483,4.409
484,0.484,4.408
485,0.485,4.409
486,0.486,4.411
487,0.487,4.413
488,0.488,4.415
489,0.489,4.418
490,0.490,4.421
491,0.491,4.424
492,0.492,4.429
493,0.493,4.433
494,0.494,4.438
495,0.495,4.442
496,0.496,4.448
497,0.497,4.453
498,0.498,4.459
499,0.499,4.465
500,0.500,4.471
501,0.501,4.479
502,0.502,4.485
503,0.503,4.494
504,0.504,4.503
505,0.505,4.511
506,0.506,4.521
507,0.507,4.529
508,0.508,4.540
509,0.509,4.549
510,0.510,4.560
511,0.511,4.571
512,0.512,4.583
513,0.513,4.595
514,0.514,4.606
515,0.515,4.616
516,0.516,4.631
517,0.517,4.641
518,0.518,4.652
519,0.519,4.665
520,0.520,4.677
521,0.521,4.687
522,0.522,4.696
523,0.523,4.706
524,0.524,4.717
525,0.525,4.727
526,0.526,4.735
527,0.527,4.742
528,0.528,4.749
529,0.529,4.757
530,0.530,4.763
531,0.531,4.769
532,0.532,4.772
533,0.533,4.777
534,0.534,4.781
535,0.535,4.781
536,0.536,4.784
537,0.537,4.786
538,0.538,4.787
539,0.539,4.790
540,0.540,4.790
541,0.541,4.790
542,0.542,4.791
543,0.543,4.791
544,0.544,4.791
545,0.545,4.790
546,0.546,4.790
547,0.547,4.790
548,0.548,4.790
549,0.549,4.790
550,0.550,4.791
551,0.551,4.789
552,0.552,4.792
553,0.553,4.791
554,0.554,4.793
555,0.555,4.793
556,0.556,4.792
557,0.557,4.793
558,0.558,4.796
559,0.559,4.796
560,0.560,4.796
561,0.561,4.796
562,0.562,4.797
563,0.563,4.800
564,0.564,4.801
565,0.565,4.802
566,0.566,4.804
567,0.567,4.805
568,0.568,4.809
569,0.569,4.809
570,0.570,4.812
571,0.571,4.815
572,0.572,4.819
573,0.573,4.823
574,0.574,4.825
575,0.575,4.833
576,0.576,4.837
577,0.577,4.841
578,0.578,4.848
579,0.579,4.857
580,0.580,4.862
581,0.581,4.869
582,0.582,4.880
583,0.583,4.887
584,0.584,4.897
585,0.585,4.910
586,0.586,4.919
587,0.587,4.931
588,0.588,4.945
589,0.589,4.957
590,0.590,4.970
591,0.591,4.985
592,0.592,4.999
593,0.593,5.015
594,0.594,5.029
595,0.595,5.048
596,0.596,5.062
597,0.597,5.079
598,0.598,5.098
599,0.599,5.113
600,0.600,5.132
601,0.601,5.148
602,0.602,5.167
603,0.603,5.186
604,0.604,5.202
605,0.605,5.220
606,0.606,5.237
607,0.607,5.255
608,0.608,5.272
609,0.609,5.289
610,0.610,5.304
611,0.611,5.319
612,0.612,5.336
613,0.613,5.351
614,0.614,5.367
615,0.615,5.381
616,0.616,5.395
617,0.617,5.409
618,0.618,5.422
619,0.619,5.434
620,0.620,5.445
621,0.621,5.458
622,0.622,5.468
623,0.623,5.482
624,0.624,5.490
625,0.625,5.499
626,0.626,5.509
627,0.627,5.520
628,0.628,5.528
629,0.629,5.536
630,0.630,5.544
631,0.631,5.551
632,0.632,5.560
633,0.633,5.567
634,0.634,5.573
635,0.635,5.581
636,0.636,5.588
637,0.637,5.595
638,0.638,5.602
639,0.639,5.607
640,0.640,5.613
641,0.641,5.619
642,0.642,5.625
643,0.643,5.630
644,0.644,5.638
645,0.645,5.643
646,0.646,5.652
647,0.647,5.659
648,0.648,5.666
649,0.649,5.675
650,0.650,5.680
651,0.651,5.692
652,0.652,5.702
653,0.653,5.712
654,0.654,5.724
655,0.655,5.732
656,0.656,5.747
657,0.657,5.760
658,0.658,5.772
659,0.659,5.790
660,0.660,5.806
661,0.661,5.823
662,0.662,5.843
663,0.663,5.863
664,0.664,5.883
665,0.665,5.907
666,0.666,5.930
667,0.667,5.956
668,0.668,5.983
669,0.669,6.011
670,0.670,6.040
671,0.671,6.069
672,0.672,6.098
673,0.673,6.130
674,0.674,6.160
675,0.675,6.194
676,0.676,6.223
677,0.677,6.251
678,0.678,6.283
679,0.679,6.313
680,0.680,6.343
681,0.681,6.372
682,0.682,6.399
683,0.683,6.427
684,0.684,6.454
685,0.685,6.478
686,0.686,6.501
687,0.687,6.525
688,0.688,6.545
689,0.689,6.565
690,0.690,6.582
691,0.691,6.601
692,0.692,6.616
693,0.693,6.631
694,0.694,6.638
695,0.695,6.650
696,0.696,6.661
697,0.697,6.669
698,0.698,6.677
699,0.699,6.682
700,0.700,6.688
701,0.701,6.691
702,0.702,6.694
703,0.703,6.699
704,0.704,6.700
705,0.705,6.704
706,0.706,6.707
707,0.707,6.710
708,0.708,6.713
709,0.709,6.718
710,0.710,6.722
711,0.711,6.727
712,0.712,6.730
713,0.713,6.737
714,0.714,6.747
715,0.715,6.755
716,0.716,6.765
717,0.717,6.773
718,0.718,6.788
719,0.719,6.800
720,0.720,6.812
721,0.721,6.831
722,0.722,6.846
723,0.723,6.865
724,0.724,6.885
725,0.725,6.906
726,0.726,6.928
727,0.727,6.954
728,0.728,6.980
729,0.729,7.008
730,0.730,7.037
731,0.731,7.067
732,0.732,7.099
733,0.733,7.135
734,0.734,7.169
735,0.735,7.207
736,0.736,7.245
737,0.737,7.285
738,0.738,7.326
739,0.739,7.370
740,0.740,7.416
741,0.741,7.461
742,0.742,7.508
743,0.743,7.554
744,0.744,7.598
745,0.745,7.639
746,0.746,7.679
747,0.747,7.719
748,0.748,7.746
749,0.749,7.686
750,0.750,7.602
751,0.751,7.407
752,0.752,7.185
753,0.753,6.923
754,0.754,6.593
755,0.755,6.212
756,0.756,5.764
757,0.757,5.277
758,0.758,4.759
759,0.759,4.219
760,0.760,3.664
761,0.761,3.102
762,0.762,2.544
763,0.763,1.981
764,0.764,1.422
765,0.765,0.903
766,0.766,0.381
767,0.767,-0.002
768,0.768,-0.393
769,0.769,-0.724
770,0.770,-1.012
771,0.771,-1.296
772,0.772,-1.554
773,0.773,-1.816
774,0.774,-2.064
775,0.775,-2.296
776,0.776,-2.511
777,0.777,-2.685
778,0.778,-2.843
779,0.779,-2.936
780,0.780,-2.983
781,0.781,-2.986
782,0.782,-2.968
783,0.783,-2.938
784,0.784,-2.893
785,0.785,-2.851
786,0.786,-2.790
787,0.787,-2.670
788,0.788,-2.496
789,0.789,-2.274
790,0.790,-2.037
791,0.791,-1.810
792,0.792,-1.601
793,0.793,-1.395
794,0.794,-1.155
795,0.795,-0.867
796,0.796,-0.560
797,0.797,-0.253
798,0.798,0.021
799,0.799,0.246
800,0.800,0.453
801,0.801,0.702
802,0.802,0.944
803,0.803,1.201
804,0.804,1.420
805,0.805,1.612
806,0.806,1.917
807,0.807,2.354
808,0.808,2.755
809,0.809,3.082
810,0.810,3.314
811,0.811,3.477
812,0.812,3.635
813,0.813,3.801
814,0.814,3.934
815,0.815,4.049
816,0.816,4.108
817,0.817,4.109
818,0.818,4.056
819,0.819,3.965
820,0.820,3.857
821,0.821,3.728
822,0.822,3.600
823,0.823,3.440
824,0.824,3.268
825,0.825,3.075
826,0.826,2.856
827,0.827,2.627
828,0.828,2.389
829,0.829,2.145
830,0.830,1.899
831,0.831,1.645
832,0.832,1.392
833,0.833,1.129
834,0.834,0.874
835,0.835,0.624
836,0.836,0.389
837,0.837,0.168
838,0.838,-0.040
839,0.839,-0.226
840,0.840,-0.383
841,0.841,-0.498
842,0.842,-0.568
843,0.843,-0.614
844,0.844,-0.653
845,0.845,-0.667
846,0.846,-0.681
847,0.847,-0.702
848,0.848,-0.751
849,0.849,-0.826
850,0.850,-0.899
851,0.851,-0.948
852,0.852,-0.958
853,0.853,-0.902
854,0.854,-0.788
855,0.855,-0.668
856,0.856,-0.622
857,0.857,-0.654
858,0.858,-0.714
859,0.859,-0.744
860,0.860,-0.695
861,0.861,-0.581
862,0.862,-0.423
863,0.863,-0.244
864,0.864,-0.072
865,0.865,0.059
866,0.866,0.177
867,0.867,0.277
868,0.868,0.376
869,0.869,0.483
870,0.870,0.579
871,0.871,0.651
872,0.872,0.682
873,0.873,0.710
874,0.874,0.804
875,0.875,0.931
876,0.876,1.127
877,0.877,1.393
878,0.878,1.627
879,0.879,1.789
880,0.880,1.886
881,0.881,2.007
882,0.882,2.131
883,0.883,2.241
884,0.884,2.325
885,0.885,2.407
886,0.886,2.473
887,0.887,2.517
888,0.888,2.538
889,0.889,2.532
890,0.890,2.516
891,0.891,2.487
892,0.892,2.440
893,0.893,2.375
894,0.894,2.299
895,0.895,2.212
896,0.896,2.118
897,0.897,2.020
898,0.898,1.914
899,0.899,1.795
900,0.900,1.666
901,0.901,1.536
902,0.902,1.401
903,0.903,1.262
904,0.904,1.121
905,0.905,0.980
906,0.906,0.835
907,0.907,0.695
908,0.908,0.555
909,0.909,0.423
910,0.910,0.296
911,0.911,0.178
912,0.912,0.070
913,0.913,-0.031
914,0.914,-0.117
915,0.915,-0.184
916,0.916,-0.219
917,0.917,-0.220
918,0.918,-0.190
919,0.919,-0.146
920,0.920,-0.105
921,0.921,-0.086
922,0.922,-0.081
923,0.923,-0.087
924,0.924,-0.100
925,0.925,-0.110
926,0.926,-0.112
927,0.927,-0.106
928,0.928,-0.090
929,0.929,-0.066
930,0.930,-0.030
931,0.931,0.027
932,0.932,0.102
933,0.933,0.183
934,0.934,0.244
935,0.935,0.277
936,0.936,0.315
937,0.937,0.371
938,0.938,0.451
939,0.939,0.534
940,0.940,0.596
941,0.941,0.623
942,0.942,0.616
943,0.943,0.614
944,0.944,0.651
945,0.945,0.724
946,0.946,0.801
947,0.947,0.871
948,0.948,1.006
949,0.949,1.136
950,0.950,1.245
951,0.951,1.322
952,0.952,1.369
953,0.953,1.425
954,0.954,1.466
955,0.955,1.517
956,0.956,1.603
957,0.957,1.679
958,0.958,1.726
959,0.959,1.750
960,0.960,1.758
961,0.961,1.745
962,0.962,1.733
963,0.963,1.735
964,0.964,1.730
965,0.965,1.719
966,0.966,1.694
967,0.967,1.659
968,0.968,1.610
969,0.969,1.551
970,0.970,1.500
971,0.971,1.450
972,0.972,1.406
973,0.973,1.354
974,0.974,1.295
975,0.975,1.227
976,0.976,1.153
977,0.977,1.086
978,0.978,1.018
979,0.979,0.954
980,0.980,0.891
981,0.981,0.828
982,0.982,0.764
983,0.983,0.702
984,0.984,0.642
985,0.985,0.588
986,0.986,0.537
987,0.987,0.488
988,0.988,0.445
989,0.989,0.402
990,0.990,0.364
991,0.991,0.334
992,0.992,0.308
993,0.993,0.290
994,0.994,0.280
995,0.995,0.276
996,0.996,0.282
997,0.997,0.290
998,0.998,0.303
999,0.999,0.311
1000,1.000,0.326
1001,1.001,0.352
1002,1.002,0.382
1003,1.003,0.418
1004,1.004,0.452
1005,1.005,0.479
1006,1.006,0.504
1007,1.007,0.531
1008,1.008,0.570
1009,1.009,0.612
1010,1.010,0.657
1011,1.011,0.698
1012,1.012,0.735
1013,1.013,0.765
1014,1.014,0.792
1015,1.015,0.822
1016,1.016,0.866
1017,1.017,0.910
1018,1.018,0.951
1019,1.019,0.986
1020,1.020,1.014
1021,1.021,1.042
1022,1.022,1.068
1023,1.023,1.095
1024,1.024,1.125
1025,1.025,1.150
1026,1.026,1.169
1027,1.027,1.186
1028,1.028,1.194
1029,1.029,1.203
1030,1.030,1.211
1031,1.031,1.214
1032,1.032,1.215
1033,1.033,1.215
1034,1.034,1.207
1035,1.035,1.199
1036,1.036,1.184
1037,1.037,1.171
1038,1.038,1.157
1039,1.039,1.142
1040,1.040,1.125
1041,1.041,1.107
1042,1.042,1.086
1043,1.043,1.062
1044,1.044,1.041
1045,1.045,1.018
1046,1.046,0.996
1047,1.047,0.972
1048,1.048,0.950
1049,1.049,0.928
1050,1.050,0.908
1051,1.051,0.890
1052,1.052,0.870
1053,1.053,0.853
1054,1.054,0.838
1055,1.055,0.823
1056,1.056,0.809
1057,1.057,0.795
1058,1.058,0.782
1059,1.059,0.771
1060,1.060,0.762
1061,1.061,0.752
1062,1.062,0.745
1063,1.063,0.737
1064,1.064,0.730
1065,1.065,0.725
1066,1.066,0.721
1067,1.067,0.719
1068,1.068,0.719
1069,1.069,0.719
1070,1.070,0.722
1071,1.071,0.725
1072,1.072,0.726
1073,1.073,0.731
1074,1.074,0.740
1075,1.075,0.747
1076,1.076,0.756
1077,1.077,0.764
1078,1.078,0.772
1079,1.079,0.780
1080,1.080,0.787
1081,1.081,0.797
1082,1.082,0.806
1083,1.083,0.817
1084,1.084,0.826
1085,1.085,0.837
1086,1.086,0.842
1087,1.087,0.848
1088,1.088,0.853
1089,1.089,0.858
1090,1.090,0.862
1091,1.091,0.868
1092,1.092,0.873
1093,1.093,0.878
1094,1.094,0.882
1095,1.095,0.884
1096,1.096,0.889
1097,1.097,0.891
1098,1.098,0.895
1099,1.099,0.898
1100,1.100,0.902
1101,1.101,0.904
1102,1.102,0.905
1103,1.103,0.908
1104,1.104,0.908
1105,1.105,0.909
1106,1.106,0.908
1107,1.107,0.908
1108,1.108,0.907
1109,1.109,0.906
1110,1.110,0.905
1111,1.111,0.902
1112,1.112,0.899
1113,1.113,0.897
1114,1.114,0.895
1115,1.115,0.892
1116,1.116,0.891
1117,1.117,0.889
1118,1.118,0.889
1119,1.119,0.889
1120,1.120,0.888
1121,1.121,0.888
1122,1.122,0.886
1123,1.123,0.888
1124,1.124,0.888
1125,1.125,0.888
1126,1.126,0.888
1127,1.127,0.888
1128,1.128,0.888
1129,1.129,0.888
1130,1.130,0.888
1131,1.131,0.888
1132,1.132,0.889
1133,1.133,0.890
1134,1.134,0.889
1135,1.135,0.889
1136,1.136,0.888
1137,1.137,0.887
1138,1.138,0.887
1139,1.139,0.885
1140,1.140,0.884
1141,1.141,0.881
1142,1.142,0.877
1143,1.143,0.874
1144,1.144,0.871
1145,1.145,0.869
1146,1.146,0.866
1147,1.147,0.865
1148,1.148,0.863
1149,1.149,0.859
1150,1.150,0.856
1151,1.151,0.854
1152,1.152,0.851
1153,1.153,0.848
1154,1.154,0.848
1155,1.155,0.849
1156,1.156,0.848
1157,1.157,0.846
1158,1.158,0.846
1159,1.159,0.846
1160,1.160,0.846
1161,1.161,0.848
1162,1.162,0.850
1163,1.163,0.849
1164,1.164,0.850
1165,1.165,0.852
1166,1.166,0.851
1167,1.167,0.852
1168,1.168,0.855
1169,1.169,0.857
1170,1.170,0.860
1171,1.171,0.861
1172,1.172,0.861
1173,1.173,0.861
1174,1.174,0.860
1175,1.175,0.861
1176,1.176,0.862
1177,1.177,0.864
1178,1.178,0.863
1179,1.179,0.863
1180,1.180,0.865
1181,1.181,0.862
1182,1.182,0.861
1183,1.183,0.863
1184,1.184,0.864
1185,1.185,0.865
1186,1.186,0.863
1187,1.187,0.865
1188,1.188,0.866
1189,1.189,0.865
1190,1.190,0.866
1191,1.191,0.867
1192,1.192,0.868
1193,1.193,0.870
1194,1.194,0.870
1195,1.195,0.870
1196,1.196,0.871
1197,1.197,0.874
1198,1.198,0.872
1199,1.199,0.873
1200,1.200,0.874
1201,1.201,0.875
1202,1.202,0.876
1203,1.203,0.876
1204,1.204,0.876
1205,1.205,0.877
1206,1.206,0.876
1207,1.207,0.875
1208,1.208,0.876
1209,1.209,0.876
1210,1.210,0.874
1211,1.211,0.874
1212,1.212,0.873
1213,1.213,0.872
1214,1.214,0.871
1215,1.215,0.871
1216,1.216,0.867
1217,1.217,0.868
1218,1.218,0.867
1219,1.219,0.866
1220,1.220,0.868
1221,1.221,0.866
1222,1.222,0.866
1223,1.223,0.867
1224,1.224,0.867
1225,1.225,0.867
1226,1.226,0.869
1227,1.227,0.868
1228,1.228,0.868
1229,1.229,0.867
1230,1.230,0.868
1231,1.231,0.869
1232,1.232,0.868
1233,1.233,0.869
1234,1.234,0.869
1235,1.235,0.870
1236,1.236,0.871
1237,1.237,0.869
1238,1.238,0.870
1239,1.239,0.869
1240,1.240,0.869
1241,1.241,0.869
1242,1.242,0.869
1243,1.243,0.870
1244,1.244,0.868
1245,1.245,0.868
1246,1.246,0.869
1247,1.247,0.868
1248,1.248,0.868
1249,1.249,0.867
1250,1.250,0.869
1251,1.251,0.868
1252,1.252,0.869
1253,1.253,0.869
1254,1.254,0.869
1255,1.255,0.869
1256,1.256,0.867
1257,1.257,0.870
1258,1.258,0.871
1259,1.259,0.868
1260,1.260,0.870
1261,1.261,0.872
1262,1.262,0.872
1263,1.263,0.871
1264,1.264,0.872
1265,1.265,0.872
1266,1.266,0.873
1267,1.267,0.873
1268,1.268,0.873
1269,1.269,0.875
1270,1.270,0.874
1271,1.271,0.875
1272,1.272,0.875
1273,1.273,0.875
1274,1.274,0.873
1275,1.275,0.873
1276,1.276,0.875
1277,1.277,0.873
1278,1.278,0.872
1279,1.279,0.871
1280,1.280,0.870
1281,1.281,0.871
1282,1.282,0.869
1283,1.283,0.868
1284,1.284,0.869
1285,1.285,0.866
1286,1.286,0.868
1287,1.287,0.867
1288,1.288,0.867
1289,1.289,0.867
1290,1.290,0.866
1291,1.291,0.867
1292,1.292,0.865
1293,1.293,0.866
1294,1.294,0.866
1295,1.295,0.868
1296,1.296,0.866
1297,1.297,0.866
1298,1.298,0.867
1299,1.299,0.869
1300,1.300,0.871
1301,1.301,0.867
1302,1.302,0.869
1303,1.303,0.869
1304,1.304,0.870
1305,1.305,0.869
1306,1.306,0.869
1307,1.307,0.869
1308,1.308,0.868
1309,1.309,0.868
1310,1.310,0.870
1311,1.311,0.868
1312,1.312,0.869
1313,1.313,0.868
1314,1.314,0.868
1315,1.315,0.869
1316,1.316,0.869
1317,1.317,0.868
1318,1.318,0.868
1319,1.319,0.867
1320,1.320,0.867
1321,1.321,0.868
1322,1.322,0.869
1323,1.323,0.867
1324,1.324,0.869
1325,1.325,0.868
1326,1.326,0.868
1327,1.327,0.868
1328,1.328,0.868
1329,1.329,0.868
1330,1.330,0.869
1331,1.331,0.868
1332,1.332,0.867
1333,1.333,0.867
1334,1.334,0.868
1335,1.335,0.868
1336,1.336,0.867
1337,1.337,0.867
