Device: USB-2408-2AO
Serial Number: 1C3CD21
Channel Count: 1
Sample Count: 583
Start Time: 1/25/2023 2:28:29.54 PM
Scan Rate: 50
Sample,Time (s),CH1 (°C)
133,2.66,18.100
134,2.68,18.098
135,2.70,18.099
136,2.72,18.108
137,2.74,18.099
138,2.76,18.103
139,2.78,18.095
140,2.80,18.101
141,2.82,18.093
142,2.84,18.095
143,2.86,18.112
144,2.88,18.095
145,2.90,18.093
146,2.92,18.097
147,2.94,18.095
148,2.96,18.089
149,2.98,18.097
150,3.00,18.095
151,3.02,18.093
152,3.04,18.094
153,3.06,18.084
154,3.08,18.098
155,3.10,18.095
156,3.12,18.086
157,3.14,18.080
158,3.16,18.085
159,3.18,18.080
160,3.20,18.078
161,3.22,18.089
162,3.24,18.086
163,3.26,18.079
164,3.28,18.076
165,3.30,18.079
166,3.32,18.082
167,3.34,18.090
168,3.36,18.079
169,3.38,18.083
170,3.40,18.079
171,3.42,18.081
172,3.44,18.069
173,3.46,18.093
174,3.48,18.084
175,3.50,18.073
176,3.52,18.082
177,3.54,18.085
178,3.56,18.080
179,3.58,18.078
180,3.60,18.072
181,3.62,18.066
182,3.64,18.067
183,3.66,18.070
184,3.68,18.068
185,3.70,18.069
186,3.72,18.082
187,3.74,18.079
188,3.76,18.080
189,3.78,18.075
190,3.80,18.062
191,3.82,18.072
192,3.84,18.063
193,3.86,18.068
194,3.88,18.065
195,3.90,18.070
196,3.92,18.071
197,3.94,18.068
198,3.96,18.061
199,3.98,18.049
200,4.00,18.063
201,4.02,18.056
202,4.04,18.060
203,4.06,18.047
204,4.08,18.062
205,4.10,18.054
206,4.12,18.067
207,4.14,18.062
208,4.16,18.073
209,4.18,18.056
210,4.20,18.055
211,4.22,18.040
212,4.24,18.051
213,4.26,18.030
214,4.28,18.036
215,4.30,18.071
216,4.32,18.018
217,4.34,17.987
218,4.36,17.431
219,4.38,13.146
220,4.40,8.637
221,4.42,5.084
222,4.44,3.848
223,4.46,2.296
224,4.48,1.765
225,4.50,1.359
226,4.52,1.117
227,4.54,0.869
228,4.56,0.691
229,4.58,0.466
230,4.60,0.451
231,4.62,0.395
232,4.64,0.360
233,4.66,0.320
234,4.68,0.270
235,4.70,0.268
236,4.72,0.256
237,4.74,0.242
238,4.76,0.226
239,4.78,0.181
240,4.80,0.135
241,4.82,0.099
242,4.84,0.108
243,4.86,0.099
244,4.88,0.103
245,4.90,0.125
246,4.92,0.137
247,4.94,0.150
248,4.96,0.145
249,4.98,0.130
250,5.00,0.135
251,5.02,0.133
252,5.04,0.138
253,5.06,0.121
254,5.08,0.098
255,5.10,0.095
256,5.12,0.088
257,5.14,0.081
258,5.16,0.086
259,5.18,0.075
260,5.20,0.070
261,5.22,0.065
262,5.24,0.047
263,5.26,0.043
264,5.28,0.045
265,5.30,0.035
266,5.32,0.035
267,5.34,0.027
268,5.36,0.035
269,5.38,0.031
270,5.40,0.048
271,5.42,0.052
272,5.44,0.052
273,5.46,0.055
274,5.48,0.055
275,5.50,0.049
276,5.52,0.060
277,5.54,0.071
278,5.56,0.072
279,5.58,0.062
280,5.60,0.063
281,5.62,0.063
282,5.64,0.056
283,5.66,0.050
284,5.68,0.056
285,5.70,0.061
286,5.72,0.063
287,5.74,0.053
288,5.76,0.060
289,5.78,0.054
290,5.80,0.060
291,5.82,0.059
292,5.84,0.047
293,5.86,0.060
294,5.88,0.050
295,5.90,0.048
296,5.92,0.045
297,5.94,0.043
298,5.96,0.046
299,5.98,0.043
300,6.00,0.046
301,6.02,0.049
302,6.04,0.044
303,6.06,0.041
304,6.08,0.039
305,6.10,0.039
306,6.12,0.042
307,6.14,0.044
308,6.16,0.034
309,6.18,0.043
310,6.20,0.036
311,6.22,0.040
312,6.24,0.046
313,6.26,0.038
314,6.28,0.038
315,6.30,0.041
316,6.32,0.043
317,6.34,0.035
318,6.36,0.038
319,6.38,0.039
320,6.40,0.044
321,6.42,0.039
322,6.44,0.047
323,6.46,0.044
324,6.48,0.041
325,6.50,0.044
326,6.52,0.048
327,6.54,0.049
328,6.56,0.046
329,6.58,0.034
330,6.60,0.035
331,6.62,0.030
332,6.64,0.033
333,6.66,0.037
334,6.68,0.043
335,6.70,0.043
336,6.72,0.041
337,6.74,0.048
338,6.76,0.039
339,6.78,0.042
340,6.80,0.053
341,6.82,0.049
342,6.84,0.043
343,6.86,0.047
344,6.88,0.046
345,6.90,0.049
346,6.92,0.043
347,6.94,0.049
348,6.96,0.052
349,6.98,0.061
350,7.00,0.049
351,7.02,0.049
352,7.04,0.054
353,7.06,0.053
354,7.08,0.053
355,7.10,0.055
356,7.12,0.052
357,7.14,0.055
358,7.16,0.056
359,7.18,0.058
360,7.20,0.052
361,7.22,0.053
362,7.24,0.057
363,7.26,0.058
364,7.28,0.052
365,7.30,0.053
366,7.32,0.054
367,7.34,0.050
368,7.36,0.061
369,7.38,0.061
370,7.40,0.055
371,7.42,0.058
372,7.44,0.063
373,7.46,0.052
374,7.48,0.060
375,7.50,0.056
376,7.52,0.063
377,7.54,0.064
378,7.56,0.061
379,7.58,0.053
380,7.60,0.058
381,7.62,0.058
382,7.64,0.071
383,7.66,0.059
384,7.68,0.065
385,7.70,0.063
386,7.72,0.060
387,7.74,0.053
388,7.76,0.055
389,7.78,0.054
390,7.80,0.056
391,7.82,0.052
392,7.84,0.056
393,7.86,0.067
394,7.88,0.063
395,7.90,0.061
396,7.92,0.053
397,7.94,0.062
398,7.96,0.061
399,7.98,0.052
400,8.00,0.062
401,8.02,0.060
402,8.04,0.051
403,8.06,0.051
404,8.08,0.057
405,8.10,0.049
406,8.12,0.052
407,8.14,0.054
408,8.16,0.055
409,8.18,0.055
410,8.20,0.055
411,8.22,0.049
412,8.24,0.053
413,8.26,0.039
414,8.28,0.040
415,8.30,0.047
416,8.32,0.051
417,8.34,0.055
418,8.36,0.054
419,8.38,0.051
420,8.40,0.046
421,8.42,0.052
422,8.44,0.044
423,8.46,0.050
424,8.48,0.046
425,8.50,0.052
426,8.52,0.049
427,8.54,0.056
428,8.56,0.062
429,8.58,0.059
430,8.60,0.053
431,8.62,0.049
432,8.64,0.045
433,8.66,0.053
434,8.68,0.046
435,8.70,0.056
436,8.72,0.051
437,8.74,0.050
438,8.76,0.063
439,8.78,0.060
440,8.80,0.063
441,8.82,0.055
442,8.84,0.060
443,8.86,0.056
444,8.88,0.055
445,8.90,0.061
446,8.92,0.061
447,8.94,0.054
448,8.96,0.055
449,8.98,0.050
450,9.00,0.049
451,9.02,0.052
452,9.04,0.049
453,9.06,0.048
454,9.08,0.052
455,9.10,0.056
456,9.12,0.054
457,9.14,0.053
458,9.16,0.062
459,9.18,0.049
460,9.20,0.056
461,9.22,0.052
462,9.24,0.059
463,9.26,0.056
464,9.28,0.049
465,9.30,0.055
466,9.32,0.050
467,9.34,0.055
468,9.36,0.051
469,9.38,0.056
470,9.40,0.062
471,9.42,0.063
472,9.44,0.066
473,9.46,0.061
474,9.48,0.058
475,9.50,0.047
476,9.52,0.054
477,9.54,0.055
478,9.56,0.056
479,9.58,0.054
480,9.60,0.051
481,9.62,0.048
482,9.64,0.045
483,9.66,0.051
484,9.68,0.056
485,9.70,0.058
486,9.72,0.051
487,9.74,0.053
488,9.76,0.063
489,9.78,0.058
490,9.80,0.056
491,9.82,0.050
492,9.84,0.053
493,9.86,0.052
494,9.88,0.055
495,9.90,0.055
496,9.92,0.055
497,9.94,0.063
498,9.96,0.056
499,9.98,0.049
500,10.00,0.058
501,10.02,0.056
502,10.04,0.051
503,10.06,0.056
504,10.08,0.061
505,10.10,0.054
506,10.12,0.056
507,10.14,0.056
508,10.16,0.053
509,10.18,0.053
510,10.20,0.060
511,10.22,0.053
512,10.24,0.058
513,10.26,0.059
514,10.28,0.055
515,10.30,0.054
516,10.32,0.051
517,10.34,0.060
518,10.36,0.055
519,10.38,0.049
520,10.40,0.052
521,10.42,0.059
522,10.44,0.065
523,10.46,0.051
524,10.48,0.063
525,10.50,0.059
526,10.52,0.058
527,10.54,0.060
528,10.56,0.068
529,10.58,0.063
530,10.60,0.065
531,10.62,0.061
532,10.64,0.072
533,10.66,0.064
534,10.68,0.067
535,10.70,0.067
536,10.72,0.071
537,10.74,0.065
538,10.76,0.055
539,10.78,0.068
540,10.80,0.069
541,10.82,0.062
542,10.84,0.061
543,10.86,0.064
544,10.88,0.065
545,10.90,0.075
546,10.92,0.061
547,10.94,0.066
548,10.96,0.060
549,10.98,0.059
550,11.00,0.063
551,11.02,0.059
552,11.04,0.064
553,11.06,0.063
554,11.08,0.063
555,11.10,0.058
556,11.12,0.064
557,11.14,0.058
558,11.16,0.066
559,11.18,0.056
560,11.20,0.062
561,11.22,0.056
562,11.24,0.055
563,11.26,0.064
564,11.28,0.071
565,11.30,0.057
566,11.32,0.066
567,11.34,0.064
568,11.36,0.070
569,11.38,0.065
570,11.40,0.065
571,11.42,0.070
572,11.44,0.067
573,11.46,0.067
574,11.48,0.074
575,11.50,0.075
576,11.52,0.062
577,11.54,0.064
578,11.56,0.064
579,11.58,0.061
580,11.60,0.060
581,11.62,0.075
582,11.64,0.069
